term,log_odds,scope
payment curate,-4.8926339679897035,overall
payment curia,-3.882477099883457,overall
payment curnock,3.305180064231499,overall
payment curtis,-1.4339380942663316,overall
payment dated,-1.6852525225472377,overall
payment david,-2.958218198360125,overall
payment davies,-3.3502602861361486,overall
payment day,-3.5005424891854866,overall
payment dean,-1.6852525225472377,overall
payment deputy,-3.1066382034783984,overall
payment described,-2.354302151528122,overall
payment diocesan,-3.3502602861361486,overall
payment ditto,-3.684155201743061,overall
payment doctor,-4.688102263870093,overall
payment dodd,-4.970450990346511,overall
payment doe,-2.683781352658365,overall
payment domus,-2.7838648112153472,overall
payment dr,-1.7555517299482446,overall
payment dudley,-3.8168798173976435,overall
payment duke,-1.174426898781247,overall
payment easter,-4.430690255721068,overall
payment edward,-1.4739434288800306,overall
payment entry,-1.6435798261466696,overall
payment exhibitioner,-3.5005424891854866,overall
payment falconer,-3.1733295779770705,overall
payment faulkner,-4.056830487028234,overall
payment feast,-1.0123080493048118,overall
payment fee,-0.5014824255388212,overall
payment fees,-2.874836589421074,overall
payment fellows,-1.8596059096920152,overall
payment field,-2.683781352658365,overall
payment fine,-1.971053126899313,overall
payment firm,-3.7823936413264745,overall
payment fletcher,-3.3502602861361486,overall
payment fourth,-3.5636264646120637,overall
payment francis,-2.5725557175481404,overall
payment franklin,1.4181104151991188,overall
payment franklyn,4.110805228218134,overall
payment furniture,-2.5725557175481404,overall
payment garden,-3.1988086632780557,overall
payment gardener,-4.205250492146508,overall
payment gardiner,-0.19132749723498158,overall
payment garrington,3.3961518424372255,overall
payment garsington,0.986594629891012,overall
payment gas,-4.659323299320049,overall
payment george,-1.3487802859260247,overall
payment giles,1.0227976785549724,overall
payment gill,-3.0351792394962533,overall
payment glazier,-3.294690434981338,overall
payment green,-3.452914440196232,overall
payment greene,-4.029801814640315,overall
payment greenhow,3.3961518424372255,overall
payment greenway,4.021857742201638,overall
payment grey,-2.874836589421074,overall
payment grove,-3.452914440196232,overall
payment guinear,0.5289216131027551,overall
payment guineas,-1.4739434288800306,overall
payment gwinear,0.6881016413350153,overall
payment hackworth,-2.7838648112153472,overall
payment half,-0.47022988203471655,overall
payment harris,-2.958218198360125,overall
payment hayes,-4.518465866603454,overall
payment herbert,-2.7838648112153472,overall
payment hertford,4.371531490681387,overall
payment hewett,-1.4739434288800306,overall
payment hewlett,-3.368117903536155,overall
payment hickman,-3.452914440196232,overall
payment hill,-2.9090279541693533,overall
payment hilliard,-2.874836589421074,overall
payment hillington,1.9952586818961822,overall
payment hollis,-2.683781352658365,overall
payment hopkins,2.457882203844295,overall
payment horner,-3.0351792394962533,overall
payment house,-4.430690255721068,overall
payment hughes,-0.17870903327576987,overall
payment hustings,-3.8168798173976435,overall
payment hutt,-2.7838648112153472,overall
payment income,-2.958218198360125,overall
payment individual,-1.1643512467925055,overall
payment infirmary,-3.882477099883457,overall
payment insurance,-2.7838648112153472,overall
payment involving,-1.0892690904409401,overall
payment james,-2.137237646290295,overall
payment janitor,-5.341461194371625,overall
payment jesus,1.9714480332024635,overall
payment john,-3.9137296433875615,overall
payment jones,-2.683781352658365,overall
payment judges,-4.72977496027066,overall
payment junior,-1.2653986769869736,overall
payment kidlington,1.039499528172904,overall
payment kimber,-1.5546323401301734,overall
payment kind,4.793257119661332,overall
payment knowles,-4.659323299320049,overall
payment labelled,-0.5603229255617546,overall
payment lad,3.8715755391523,overall
payment ladlane,3.694644830993222,overall
payment lady,1.6125843441237586,overall
payment land,-5.753057529534726,overall
payment laundress,-4.181993629982241,overall
payment laundry,-4.991615801538554,overall
payment lawrance,-2.7838648112153472,overall
payment leach,-3.9440349928828904,overall
payment leadenhall,3.305180064231499,overall
payment leonard,0.8796968349142992,overall
payment librarian,-5.885671631160822,overall
payment library,-3.0595706926204125,overall
payment lieu,-0.626645568492827,overall
payment lighting,-3.294690434981338,overall
payment little,0.8863635262724885,overall
payment livings,-3.2358499349584045,overall
payment local,-4.1337915281643625,overall
payment lock,-2.958218198360125,overall
payment long,0.6156918809893481,overall
payment lord,0.41888163172296977,overall
payment lovell,-1.9365669508281436,overall
payment lucas,2.0283195441570703,overall
payment lumbart,-1.7762243007529643,overall
payment major,-1.4739434288800306,overall
payment making,-2.683781352658365,overall
payment mason,-0.6709005774968678,overall
payment mayor,-4.1337915281643625,overall
payment medenham,3.3961518424372255,overall
payment merton,-2.0757743718598265,overall
payment messrs,-3.9440349928828904,overall
payment michaelmas,-1.2963665432419844,overall
payment michell,-1.2653986769869736,overall
payment midsummer,-0.16678638831886394,overall
payment minchin,3.62795345649455,overall
payment miss,-3.294690434981338,overall
payment mitchell,-3.0351792394962533,overall
payment molineux,0.650122393269799,overall
payment montacute,2.7173933993293797,overall
payment months,-2.958218198360125,overall
payment morton,-1.1446849295825094,overall
payment mountacute,3.205096605674516,overall
payment mr,-1.8788327985878135,overall
payment mrs,-1.6082914814111093,overall
payment mynn,3.305180064231499,overall
payment napier,3.757165187974556,overall
payment napper,4.067320116278395,overall
payment new,-2.4473925745941343,overall
payment newbery,-4.688102263870093,overall
payment newington,-0.12880714025364742,overall
payment newman,0.4037584701487491,overall
payment newton,-2.718267528729534,overall
payment north,-0.96311780511404,overall
payment noted,0.92395184391834,overall
payment nunney,-3.0351792394962533,overall
payment old,-0.837954662160034,overall
payment oliver,-2.7838648112153472,overall
payment open,-3.2358499349584045,overall
payment order,-2.874836589421074,overall
payment osborn,-0.375331140211921,overall
payment osborne,-2.5243536157302624,overall
payment oxford,-3.709634287044046,overall
payment padbury,-2.5725557175481404,overall
payment painter,-2.958218198360125,overall
payment parish,-2.176846784385341,overall
payment parishes,-2.683781352658365,overall
payment parker,-3.9734488780891835,overall
payment parts,-2.304291730953461,overall
payment pavier,-3.0351792394962533,overall
payment paving,-3.8168798173976435,overall
payment payee,-2.958218198360125,overall
payment payne,-2.683781352658365,overall
payment penson,-3.0351792394962533,overall
payment person,-4.8330925742986866,overall
payment pipes,-3.2358499349584045,overall
payment plate,-4.869241088414998,overall
payment plowman,-2.958218198360125,overall
payment poor,-4.412171207953831,overall
payment porter,-3.546004863262244,overall
payment postage,-5.012341932055671,overall
payment preacher,-4.8452878473925045,overall
payment preceding,-2.7838648112153472,overall
payment previous,-2.137237646290295,overall
payment price,-2.874836589421074,overall
payment prickett,1.4844330581301914,overall
payment pride,-2.5725557175481404,overall
payment prisoners,-3.1733295779770705,overall
payment procuration,-3.1066382034783984,overall
payment property,-0.9810555058007072,overall
payment purchase,-3.1066382034783984,overall
payment purdue,-3.2358499349584045,overall
payment quarter,-0.1250048543039089,overall
payment quit,-1.8434765277621317,overall
payment ralph,-0.626645568492827,overall
payment rates,-2.683781352658365,overall
payment received,7.411359084100602,overall
payment receiver,-3.0351792394962533,overall
payment recorded,0.07983869959865608,overall
payment rector,-3.755032153315337,overall
payment rectory,2.90519442188796,overall
payment redemption,-2.683781352658365,overall
payment related,-1.7337468724858482,overall
payment relating,-0.9830851906279086,overall
payment remainder,-2.874836589421074,overall
payment removing,-2.5725557175481404,overall
payment rent,1.133597917508617,overall
payment repairing,-2.5725557175481404,overall
payment repairs,-2.874836589421074,overall
payment representing,-0.9355931317239499,overall
payment respect,-1.4043501370808356,overall
payment reverend,-0.5014824255388212,overall
payment richard,1.1410163491561676,overall
payment river,-4.1581829812885225,overall
payment robert,-6.114367193320021,overall
payment robey,-2.490877686533873,overall
payment robinson,-3.452914440196232,overall
payment rowell,-4.083147795345608,overall
payment rowles,-2.7838648112153472,overall
payment ruton,-2.5725557175481404,overall
payment sadler,2.0674549731006713,overall
payment sayer,3.3961518424372255,overall
payment scavenger,-3.1733295779770705,overall
payment scholar,-3.67116800621625,overall
payment scholl,-4.688102263870093,overall
payment school,-2.196078146313228,overall
payment scullion,-3.8502162376652356,overall
payment second,-1.585169063990255,overall
payment servants,-2.5725557175481404,overall
payment serving,-2.7838648112153472,overall
payment share,-3.7221344498082773,overall
payment shiers,-2.958218198360125,overall
payment simon,-2.5725557175481404,overall
payment sir,0.993545135717535,overall
payment small,-0.6372839666978828,overall
payment smith,-3.1293664545559543,overall
payment souls,-5.819275568587514,overall
payment south,0.3959989743778379,overall
payment specified,0.5289216131027551,overall
payment st,-2.5152151709328954,overall
payment stamps,-3.6311626716025507,overall
payment stipend,-3.1066382034783984,overall
payment stringer,-2.683781352658365,overall
payment sub,-4.599154777853596,overall
payment subscription,-3.1066382034783984,overall
payment supervision,-2.7838648112153472,overall
payment supervisor,-4.8926339679897035,overall
payment supervisors,-3.8168798173976435,overall
payment symm,-3.452914440196232,overall
payment symon,-3.0351792394962533,overall
payment synodal,-4.00202225053324,overall
payment synodals,-2.7838648112153472,overall
payment tax,-2.7838648112153472,overall
payment taxes,-4.808246575712156,overall
payment taylor,-0.32712903839404334,overall
payment teasler,-2.683781352658365,overall
payment tenant,4.303708894342626,overall
payment tenement,1.4844330581301914,overall
payment tew,-2.683781352658365,overall
payment thatching,-3.3502602861361486,overall
payment thomas,-2.0217247591684506,overall
payment thompson,-2.683781352658365,overall
payment thomson,-2.683781352658365,overall
payment thrup,3.62795345649455,overall
payment thrupp,1.1989272651010061,overall
payment tintinhull,2.6585528993064464,overall
payment tom,-3.2358499349584045,overall
payment tonson,-2.7838648112153472,overall
payment town,-2.7838648112153472,overall
payment townsend,-3.9137296433875615,overall
payment tradesman,-3.1733295779770705,overall
payment tubb,-2.3640109656550834,overall
payment tymm,-1.3487802859260247,overall
payment university,-4.227978743224064,overall
payment unspecified,-3.8168798173976435,overall
payment vicar,-2.4958714547143606,overall
payment vicarage,2.297539553769116,overall
payment vincent,-3.9734488780891835,overall
payment wages,-3.0351792394962533,overall
payment walker,-0.07581461011313731,overall
payment walsh,-2.251647997468039,overall
payment warner,3.205096605674516,overall
payment watchman,-3.294690434981338,overall
payment watts,-3.5894899752019827,overall
payment webb,3.62795345649455,overall
payment west,-3.546004863262244,overall
payment westcott,-4.688102263870093,overall
payment whitehead,-3.2358499349584045,overall
payment widow,0.08372691834899759,overall
payment wild,1.9783091235824088,overall
payment william,0.31130135932683073,overall
payment williams,-2.958218198360125,overall
payment wilmot,2.7173933993293797,overall
payment wine,-3.7466755587243954,overall
payment winter,-2.874836589421074,overall
payment wittenham,-2.958218198360125,overall
payment work,-3.7466755587243954,overall
payment wren,-2.5725557175481404,overall
payment wyatt,-3.1066382034783984,overall
payment yardington,4.021857742201638,overall
payment yarnton,0.41888163172296977,overall
payment year,-0.41051064733309434,overall
payment years,-0.3859695384169768,overall
payments,-1.7948939989103254,overall
payments brought,-1.7762243007529643,overall
payments carried,-3.4029040196215705,overall
payments collected,3.757165187974556,overall
payments college,-2.555606159234367,overall
payments corn,-2.683781352658365,overall
payments cuddington,-1.3487802859260247,overall
payments deducted,-3.1733295779770705,overall
payments diocesan,-2.5725557175481404,overall
payments exhibition,-2.7838648112153472,overall
payments exhibitioners,-3.0351792394962533,overall
payments expenses,-2.5725557175481404,overall
payments general,-3.5005424891854866,overall
payments kidlington,-0.837954662160034,overall
payments miscellaneous,-2.958218198360125,overall
payments mr,-1.585169063990255,overall
payments officers,-4.029801814640315,overall
payments ordinary,-0.96311780511404,overall
payments parishes,-3.4029040196215705,overall
payments poor,-2.5725557175481404,overall
payments prisoners,-2.5725557175481404,overall
payments procurations,-4.688102263870093,overall
payments rates,-3.452914440196232,overall
payments received,3.757165187974556,overall
payments recorded,-1.0892690904409401,overall
payments rector,-2.6987070028750404,overall
payments regular,-3.5005424891854866,overall
payments relating,-2.66250395421108,overall
payments repairs,-2.7838648112153472,overall
payments routine,-2.7838648112153472,overall
payments scholars,-3.7466755587243954,overall
payments south,-0.19132749723498158,overall
payments stipends,-4.795588178840232,overall
payments sundry,-2.5725557175481404,overall
payments tutors,-2.958218198360125,overall
payments various,-2.137237646290295,overall
payments vicars,-2.958218198360125,overall
payments year,-1.3487802859260247,overall
payne,-1.7934661071874702,overall
paynton,-2.5725557175481404,overall
payor,3.8715755391523,overall
pears,-2.958218198360125,overall
pearson,-1.3487802859260247,overall
pence,0.4350110136528533,overall
penn,2.8667086596551643,overall
penny,0.7232811484561886,overall
pens,-3.2358499349584045,overall
pens ink,-2.958218198360125,overall
pension,-1.210970459919767,overall
pension fund,0.47772213174590317,overall
pension paid,-4.00202225053324,overall
pension payment,-2.5725557175481404,overall
pensions,-2.262400789244301,overall
penson,-3.2358499349584045,overall
percent,1.4780534511661525,overall
percent consols,2.2065677755633892,overall
percent share,3.205096605674516,overall
percentage,-1.2899397859030914,overall
percentages,-1.1530357087999294,overall
percentages commission,-0.9289264403657608,overall
period,1.596677671802664,overall
period abbreviation,3.556494492512405,overall
period arrears,3.205096605674516,overall
period biennial,3.556494492512405,overall
period christmas,-1.7408223737020485,overall
period half,4.192483259232401,overall
period indicated,1.450241693381912,overall
period lady,1.9470565800783044,overall
period michaelmas,-0.09074026032981287,overall
period midsummer,-3.6311626716025507,overall
period preceding,3.757165187974556,overall
period previous,1.450241693381912,overall
period quinquennial,3.093870970564292,overall
period small,3.305180064231499,overall
period specified,4.7033088829983924,overall
period stated,3.62795345649455,overall
period triennial,3.3961518424372255,overall
period unclear,1.870095538942176,overall
period years,3.4795334513762763,overall
periods,0.2606576265080758,overall
perry,1.6239624694032675,overall
person,-1.5452864777119357,overall
person named,-2.3718850220859893,overall
personal,-2.5725557175481404,overall
personal contractor,-2.5725557175481404,overall
personal payment,-2.420363902206215,overall
persons,-1.585169063990255,overall
peter,-1.56389166554297,overall
petty,-3.1066382034783984,overall
pew,0.7000242862919214,overall
phrase,3.093870970564292,overall
phrasing,0.7126427502511329,overall
pickford,5.251090213286812,overall
pickford tenant,3.093870970564292,overall
picture,-2.0747172893089605,overall
piece,-1.7165050660513421,overall
pilcher,-3.3502602861361486,overall
pipe,-1.8596059096920152,overall
pipe work,-1.3487802859260247,overall
pipes,-3.419853577935344,overall
pipes plumbing,-2.7838648112153472,overall
place,1.4022452781562433,overall
place estate,3.556494492512405,overall
place noted,0.7126427502511329,overall
place previous,2.5430400121846017,overall
place recorded,1.9470565800783044,overall
place tenant,3.366737957230932,overall
place uncertain,1.1296954735316853,overall
placed,-1.2056794422853514,overall
places,0.05998693104592444,overall
plan,-3.1733295779770705,overall
planting,-3.294690434981338,overall
plasterer,-4.1581829812885225,overall
plasterer plastering,-3.0351792394962533,overall
plastering,-4.430690255721068,overall
plastering work,-4.227978743224064,overall
plate,0.7375273935670107,overall
plate excise,-4.8926339679897035,overall
plate fund,2.305413610200022,overall
plate furniture,1.1479608215089785,overall
plate money,3.0114189457033356,overall
plate silver,-2.683781352658365,overall
plowman,-2.137237646290295,overall
plumber,-2.5725557175481404,overall
plumber plumbing,-3.4029040196215705,overall
plumbing,-4.72977496027066,overall
plumbing glazing,-3.2358499349584045,overall
plumbing work,-4.083147795345608,overall
plummer,-4.716076115912498,overall
plummer settling,-4.688102263870093,overall
plus,3.117127832728559,overall
plus half,4.4947641311053355,overall
poles,-1.0662133141410142,overall
policy,-0.25016799725791505,overall
poole,-1.4739434288800306,overall
poor,-2.7954928492104663,overall
poor gwinear,-2.874836589421074,overall
poor kidlington,-2.958218198360125,overall
poor rate,-1.768287751157228,overall
poor rates,-5.280605918650351,overall
poor relief,-3.294690434981338,overall
poor tax,-3.7466755587243954,overall
porter,-5.042647281551,overall
porter caretaker,-2.7838648112153472,overall
porter lighting,-2.5725557175481404,overall
porter lodge,-2.683781352658365,overall
porter salary,-2.683781352658365,overall
porter services,-2.683781352658365,overall
porter wages,-2.5725557175481404,overall
portion,0.6026623806990142,overall
portrait,-3.294690434981338,overall
possible,-0.7346018913326793,overall
possible transcription,-0.8090509159776849,overall
possibly,-1.6520544531376418,overall
possibly payment,-4.7566222103068485,overall
post,-1.0123080493048118,overall
postage,-4.452469700985108,overall
postage costs,-4.083147795345608,overall
postage letters,-4.948828526333346,overall
postage parcels,-2.958218198360125,overall
postage stamps,-3.484917171282406,overall
postal,-5.091200506967991,overall
postal charges,-2.7838648112153472,overall
postal expenses,-4.8330925742986866,overall
poultry,0.5692048374238182,overall
poultry ralph,3.093870970564292,overall
pound,-0.5603229255617546,overall
pounds,4.143366244267447,overall
pounds annum,5.209417516886244,overall
pounds corn,5.209417516886244,overall
pounds included,5.209417516886244,overall
powell,-1.4569938705662575,overall
power,-2.251647997468039,overall
power attorney,-3.1733295779770705,overall
prayer,-3.452914440196232,overall
prayer books,-2.874836589421074,overall
preacher,-5.628220331824806,overall
preacher concionator,-3.5005424891854866,overall
preacher consecration,-2.874836589421074,overall
preacher easter,-4.1581829812885225,overall
preacher feast,-3.1733295779770705,overall
preacher fee,-3.452914440196232,overall
preaching,-2.5725557175481404,overall
preceding,0.5598121001220935,overall
preceding entry,-0.22219414521550876,overall
preceding stipend,-2.683781352658365,overall
preceding year,2.0590616384547995,overall
precept,2.1064843170064065,overall
precise,-1.3487802859260247,overall
premises,-2.0688349194058944,overall
premium,-3.051506132783682,overall
premium college,-3.0351792394962533,overall
premium kidlington,-0.837954662160034,overall
premium paid,-2.683781352658365,overall
premiums,-2.5725557175481404,overall
preparing,-2.354302151528122,overall
present,2.428468318638002,overall
present rent,3.924219272637722,overall
present year,3.0769214122505186,overall
presentation,-3.868778255525295,overall
presentation augmentation,-4.688102263870093,overall
presentation capons,-4.688102263870093,overall
presentation payment,-4.688102263870093,overall
presented,-3.0351792394962533,overall
presented mayor,-4.056830487028234,overall
presented mr,-1.585169063990255,overall
preston,-0.837954662160034,overall
presumably,-0.47694131662270345,overall
previous,-0.2647549657897987,overall
previous account,-0.6948538185193606,overall
previous christmas,0.7126427502511329,overall
previous entries,0.6120555133459644,overall
previous entry,0.0845944719025435,overall
previous insurance,-2.683781352658365,overall
previous item,-2.5725557175481404,overall
previous kidlington,1.216169071535512,overall
previous line,-0.18402819475336996,overall
previous merton,-2.5725557175481404,overall
previous page,-1.0743434402242644,overall
previous stipend,-3.4029040196215705,overall
previous tenant,-3.589489975201983,overall
previous year,0.03506808946560554,overall
previously,0.2606576265080756,overall
previously recorded,-0.7853109286746119,overall
price,-2.359423801648177,overall
price lady,-2.683781352658365,overall
prices,-3.4736048334536784,overall
prices purchase,-2.5725557175481404,overall
prickett,3.541568842295729,overall
prickett garsington,3.093870970564292,overall
pride,-2.7838648112153472,overall
pride cook,-2.5725557175481404,overall
pridie,-3.0351792394962533,overall
primary,-1.585169063990255,overall
primary visitation,-2.5725557175481404,overall
principal,-0.702153121000972,overall
printed,-3.1066382034783984,overall
printer,-3.1733295779770705,overall
printing,-4.108790225958946,overall
prior,0.03498562884050735,overall
prior year,0.871566708831049,overall
priors,-2.5725557175481404,overall
prison,-3.2154410633271975,overall
prisoners,-3.90755678428048,overall
prisoners bocardo,-2.958218198360125,overall
prisoners castle,-2.9845355066774983,overall
private,0.21064720593341438,overall
private bills,1.2967495581948516,overall
prize,0.578111857293527,overall
prize books,-2.0080259148102884,overall
prize fund,1.4974202536570027,overall
prizes,-3.4029040196215705,overall
prizes awarded,-2.5725557175481404,overall
pro,0.29399404677566754,overall
pro decreto,-4.688102263870093,overall
pro hic,3.093870970564292,overall
pro siner,3.305180064231499,overall
proceeds,0.6943572470788375,overall
proceeds bills,-4.688102263870093,overall
proceeds chaps,5.209417516886244,overall
proceeds midsummer,5.209417516886244,overall
proceeds sale,3.2663402309152345,overall
proctorial,-4.688102263870093,overall
proctorial money,-4.688102263870093,overall
procuration,-3.562037270793293,overall
procuration dues,-3.9137296433875615,overall
procuration fees,-2.326031717589867,overall
procuration payment,-4.8452878473925045,overall
procuration payments,-4.293219265092465,overall
procuration procurationes,-3.1733295779770705,overall
procurationes,-3.546004863262244,overall
procurationes payments,-2.683781352658365,overall
procurations,-5.248730710119902,overall
procurations relating,-4.688102263870093,overall
produce,2.246573110177088,overall
professional,-3.882477099883457,overall
professor,-0.6948538185193606,overall
professors,-1.6264120225243042,overall
profit,3.8715755391523,overall
profits,2.2322102061767266,overall
profits estates,3.4795334513762763,overall
prograffs,-4.688102263870093,overall
prograffs programme,-4.688102263870093,overall
programme,-4.688102263870093,overall
programme proctorial,-4.688102263870093,overall
programmes,-4.688102263870093,overall
progress,-3.421380295789144,overall
progress estate,-3.67116800621625,overall
progress expenses,-2.874836589421074,overall
progress inspection,-3.6311626716025507,overall
progress money,-3.4029040196215705,overall
progress official,-2.958218198360125,overall
progress programmes,-4.688102263870093,overall
progress rector,-2.137237646290295,overall
progress travel,-2.874836589421074,overall
proper,-2.7838648112153472,overall
properties,1.1585992197140342,overall
property,0.8782392415069228,overall
property called,2.3647917807782832,overall
property covering,2.206567775563389,overall
property entry,-2.304291730953461,overall
property lad,4.152477924618703,overall
property paid,4.393153954694553,overall
property received,3.3961518424372255,overall
property recorded,3.305180064231499,overall
property rent,3.205096605674516,overall
property tax,-0.47767177684510254,overall
property tenant,3.8160056879974893,overall
property years,3.093870970564292,overall
prosecution,-0.6948538185193606,overall
protestants,-4.688102263870093,overall
protestants charitable,-4.688102263870093,overall
provided,-0.9852793769168924,overall
provided mayor,-3.709634287044046,overall
providing,-1.3487802859260247,overall
provision,-2.8086185503682857,overall
provision capons,-3.0351792394962533,overall
provision cope,-4.688102263870093,overall
provision gift,-1.0743434402242644,overall
provisional,-1.6852525225472377,overall
provisional stipend,-2.532550382934441,overall
provisioning,-2.683781352658365,overall
provisions,-2.710871045305029,overall
public,-1.3487802859260247,overall
publication,-3.4029040196215705,overall
publisher,-2.683781352658365,overall
pump,-0.8379546621600341,overall
punch,-2.874836589421074,overall
purchase,-3.794767252515497,overall
purchase battel,-2.5725557175481404,overall
purchase bell,-2.958218198360125,overall
purchase books,-3.67116800621625,overall
purchase buttery,-2.874836589421074,overall
purchase candles,-3.1066382034783984,overall
purchase coal,-3.5005424891854866,overall
purchase coals,-3.2358499349584045,overall
purchase consols,-1.585169063990255,overall
purchase corn,-3.452914440196232,overall
purchase mats,-2.7838648112153472,overall
purchase money,-1.8596059096920152,overall
purchase payment,-3.67116800621625,overall
purchase poles,-0.6948538185193606,overall
purchase postage,-2.958218198360125,overall
purchase presentation,-4.688102263870093,overall
purchase provision,-3.696975890172123,overall
purchase receipt,-2.683781352658365,overall
purchase repair,-3.2358499349584045,overall
purchase stock,-2.958218198360125,overall
purchase straw,-2.874836589421074,overall
purchase timber,-2.7838648112153472,overall
purchase venison,-3.1066382034783984,overall
purchase wine,-4.518465866603454,overall
purchase wood,-2.5725557175481404,overall
purchased,-3.6311626716025507,overall
purchased feast,-2.958218198360125,overall
purchases,-4.00202225053324,overall
purdie,-2.7838648112153472,overall
purdue,-3.1066382034783984,overall
purification,4.110805228218134,overall
purpose,-1.952095213154699,overall
purpose preceding,-2.874836589421074,overall
purpose previous,-3.294690434981338,overall
purpose specified,-4.37407136172156,overall
purpose stated,-1.3033179118492675,overall
purpose uncertain,-0.10706715361724163,overall
purpose unclear,-1.7069925091836435,overall
purpose unspecified,-1.174426898781247,overall
purposes,-2.2074419049635434,overall
quadrangle,-5.846365261234179,overall
quadrangle household,-2.683781352658365,overall
quadrangle work,-2.5725557175481404,overall
quadrennial,5.847906284908325,overall
quadrennial payment,3.8715755391523,overall
quadrennial period,3.093870970564292,overall
quadrennial rent,5.342061991492539,overall
quadriennial,3.757165187974556,overall
quadriennial arrears,3.093870970564292,overall
qualification,1.3592699151761853,overall
quarter,0.9076285521790367,overall
quarter ending,-0.375331140211921,overall
quarter payment,-1.5070042911409187,overall
quarter rent,3.8160056879974893,overall
quarter share,2.259211509048811,overall
quarter year,0.9035429722871328,overall
quarter years,0.8796968349142992,overall
quarterly,0.3924269041391992,overall
quarterly payment,0.2606576265080758,overall
quarterly portion,-0.6948538185193606,overall
quarterly rent,3.4795334513762763,overall
quarters,0.5525680350693778,overall
quarters year,0.92395184391834,overall
queen,-0.8724408382312033,overall
queen street,-0.9810555058007072,overall
question,-2.7701659668571854,overall
question concerning,-4.688102263870093,overall
quinquennial,5.390556341431149,overall
quinquennial half,3.093870970564292,overall
quinquennial payment,4.371531490681387,overall
quinquennial period,3.4795334513762763,overall
quinquennial rent,3.3961518424372255,overall
quit,1.8846677458012668,overall
quit rent,1.693328149418117,overall
quit rents,2.1879625877323545,overall
quitrent,2.9138995911152907,overall
quitrents,3.205096605674516,overall
rack,3.093870970564292,overall
rack rent,3.093870970564292,overall
rackrent,4.110805228218134,overall
radcliffe,-3.546004863262244,overall
radcliffe infirmary,-3.546004863262244,overall
railway,0.8072013328761455,overall
ralph,2.4578822038442953,overall
ralph marshall,2.8917467864741577,overall
rand,-1.2899397859030914,overall
rate,-1.4233489814235332,overall
rate charged,-2.683781352658365,overall
rate composition,-0.10706715361724163,overall
rate local,-3.9440349928828904,overall
rate paid,-1.3487802859260247,overall
rate payment,-1.8596059096920152,overall
rate st,-3.294690434981338,overall
rate tax,-1.6264120225243042,overall
rates,-2.3681432029399936,overall
rates composition,0.13549448355406982,overall
rates covering,-2.683781352658365,overall
rates local,-3.7466755587243954,overall
rates militia,-2.958218198360125,overall
rates poor,-2.5725557175481404,overall
rates st,-4.056830487028234,overall
rates taxes,-4.250201880008774,overall
rd,3.093870970564292,overall
read,-0.3859695384169768,overall
reader,-3.9734488780891835,overall
reading,-0.889914401090745,overall
reading room,-1.7468104155466708,overall
reads,-0.8379546621600339,overall
receipt,3.9618442137860788,overall
receipt account,3.556494492512405,overall
receipt arrears,3.305180064231499,overall
receipt associated,3.3961518424372255,overall
receipt bampton,3.757165187974556,overall
receipt bensington,3.305180064231499,overall
receipt capons,4.152477924618703,overall
receipt chase,3.3961518424372255,overall
receipt clifton,4.021857742201638,overall
receipt concerning,3.4795334513762763,overall
receipt credited,3.205096605674516,overall
receipt described,4.3381950704137955,overall
receipt description,3.093870970564292,overall
receipt dr,1.9470565800783044,overall
receipt entry,2.9232454535335286,overall
receipt exchequer,3.305180064231499,overall
receipt franklyn,3.305180064231499,overall
receipt greenway,3.205096605674516,overall
receipt hart,3.757165187974556,overall
receipt jesus,3.093870970564292,overall
receipt kidlington,4.655106781180514,overall
receipt labelled,3.9742296932123837,overall
receipt little,3.3961518424372255,overall
receipt long,3.4795334513762763,overall
receipt lord,3.205096605674516,overall
receipt lucas,3.757165187974556,overall
receipt medenham,3.305180064231499,overall
receipt merton,3.694644830993222,overall
receipt morton,3.093870970564292,overall
receipt mr,6.044482808837813,overall
receipt plate,3.305180064231499,overall
receipt previous,3.205096605674516,overall
receipt recorded,5.072841981880493,overall
receipt rectory,3.9742296932123837,overall
receipt related,0.7126427502511329,overall
receipt relating,4.588755919156402,overall
receipt rent,4.895386614737712,overall
receipt sadler,3.205096605674516,overall
receipt small,3.093870970564292,overall
receipt south,4.192483259232401,overall
receipt stamps,-2.7838648112153472,overall
receipt taylor,3.205096605674516,overall
receipt tenant,3.757165187974556,overall
receipt vicarage,3.093870970564292,overall
receipt william,3.4795334513762763,overall
receipt yardington,3.205096605674516,overall
receipts,3.156170783904659,overall
receipts arrears,3.8715755391523,overall
receipts brought,3.556494492512405,overall
receipts carried,0.37188326161830015,overall
receipts clifton,3.556494492512405,overall
receipts collected,3.556494492512405,overall
receipts college,3.305180064231499,overall
receipts credited,3.757165187974556,overall
receipts current,4.630105478975097,overall
receipts kidlington,4.067320116278395,overall
receipts miscellaneous,3.62795345649455,overall
receipts mr,3.093870970564292,overall
receipts present,4.8145345181086165,overall
receipts quit,3.093870970564292,overall
receipts received,3.205096605674516,overall
receipts recorded,3.336432607735603,overall
receipts rectory,3.093870970564292,overall
receipts relating,4.4653502458990415,overall
receipts south,3.4795334513762763,overall
receipts various,3.556494492512405,overall
receipts year,1.3592699151761853,overall
receivable,4.371531490681387,overall
received,6.067971358541985,overall
received 1765,5.209417516886244,overall
received accounted,5.223502256767983,overall
received annunciation,3.205096605674516,overall
received arrears,3.556494492512405,overall
received bampton,4.067320116278395,overall
