year,L1_old,L3_old,L4_old,L2_old,texp,tinc,L1_new,L2_new,L3_admin_share,L3_struct_idx,L3_new,L4_securities_inc,L4_fee_inc,L4_new,era
1761,0.7296886435738664,0.3813236619304306,0.02993908857023668,0.5943860779025615,601.4122810776835,1791.9595154424157,0.10228904054477353,0.22425887134965655,0.12639529929438942,0.07671213862341734,0.3199607325435883,0.04615724953812856,0.0019132538668654327,0.04807050340499399,pre_industrial
1762,0.7269905750647548,0.3181555307090257,0.10096317300311594,0.7496349559962061,505.26146152102456,2120.3557109259887,0.19942027360001682,0.19013028071515944,0.18591727507562028,0.07980213777232609,0.30105360454539987,0.04763696483478945,0.0,0.04763696483478945,pre_industrial
1763,0.5201453983604211,0.2810168036060271,0.0012927034584434313,0.7949875588704323,570.6736714161257,1698.8941348396706,0.29097215916873015,0.03133266954036698,0.23539822191717158,0.07833579660046866,0.2354629066535049,0.06079228475602443,0.0,0.06079228475602443,pre_industrial
1764,0.8182837833237476,0.12915163861729403,0.004515133760837664,0.7293277906998922,972.3668255561131,1361.3619891843675,0.0544754471684557,0.06271019112274534,0.4905119480831286,0.09532362481220419,0.2275588143938509,0.07678525723061172,0.0,0.07678525723061172,pre_industrial
1765,0.9400001046260403,0.020743681894986845,0.0,0.7448210333158183,1651.7783077561178,994.5155882759574,0.03815397814362017,0.0,0.0575213044774714,0.1057098244825665,0.23281268851202314,0.0889712954620295,0.0,0.0889712954620295,pre_industrial
1766,0.5644449541909491,0.27116596185380165,0.019757850222345368,0.7179400401598498,754.8585966644722,1482.8020421878427,0.21689461420012449,0.019757850222345368,0.04250566651374271,0.10523608797953851,0.22063088157636918,0.05938172936568729,0.0,0.05938172936568729,pre_industrial
1767,0.526315023309585,0.14062175876672098,0.006230446454674595,0.5938684737601312,701.0257640079461,1301.598599885705,0.22724874111257626,0.08580935755799496,0.039401265741400085,0.12177859385762513,0.2640576169251686,0.010976410517753363,0.0,0.010976410517753363,pre_industrial
1800,0.9368996552669161,0.2474493181796542,0.0030615408952827513,0.8636621579294246,4464.30422402491,2692.7016756801045,0.034353544879599233,0.12978120559414918,0.025088850418237364,0.13211379233314618,0.2610651323427108,0.04109871721989693,0.0,0.04109871721989693,transition
1801,0.8110537739260119,0.5410784284603669,0.0025642969155712796,0.8945716680441893,1937.454356385343,2925.9129715183844,0.12230677123931287,0.39009117158715995,0.0844379390980763,0.1415537117698941,0.22306955485248103,0.036640504809057776,0.004061370234286734,0.04070187504334451,transition
1802,0.8358991152071622,0.402582225839989,0.0001493106471640945,0.8031095413433341,1134.1816960711867,1165.6366424964592,0.08547525536574534,0.00585408023156724,0.05323094242589929,0.14819818818647545,0.13704400575857517,0.0,0.0,0.0,transition
