year,category,n_entries,amount_sum,amount_real,total_entries,total_amount,entry_share,amount_share,era
1857,educational,10.0,123.5,72.16314128783452,170.0,30034.394791666666,0.058823529411764705,0.004111952341861947,post_1840
1857,financial,22.0,7765.5625,4537.549666939348,170.0,30034.394791666666,0.12941176470588237,0.2585556510749013,post_1840
1857,land_rent,3.0,409.675,239.3800397335515,170.0,30034.394791666666,0.01764705882352941,0.01364019494455298,post_1840
1857,maintenance,28.0,4651.970833333334,2718.225332086791,170.0,30034.394791666666,0.16470588235294117,0.1548881162947245,post_1840
1857,other,9.0,15078.9875,8810.9077363562,170.0,30034.394791666666,0.052941176470588235,0.5020573114456034,post_1840
1857,salary_stipend,19.0,331.75,193.84714269019517,170.0,30034.394791666666,0.11176470588235295,0.011045669549900411,post_1840
1858,administrative,34.0,2743.8645833333335,1590.093059418946,208.0,29128.533333333333,0.16346153846153846,0.09419851497271862,post_1840
1858,charitable,24.0,187.54583333333335,108.68441894606707,208.0,29128.533333333333,0.11538461538461539,0.006438560815511939,post_1840
1858,domestic,13.0,78.8375,45.68700741770978,208.0,29128.533333333333,0.0625,0.0027065386059030323,post_1840
1858,ecclesiastical,18.0,261.62916666666666,151.6163460052542,208.0,29128.533333333333,0.08653846153846154,0.008981886031565842,post_1840
1858,educational,13.0,216.78125,125.626593648586,208.0,29128.533333333333,0.0625,0.007442230184378205,post_1840
1858,financial,35.0,14808.441666666668,8581.61895379385,208.0,29128.533333333333,0.16826923076923078,0.5083826740332503,post_1840
1858,land_rent,18.0,5066.183333333333,2935.896692937722,208.0,29128.533333333333,0.08653846153846154,0.17392510894243446,post_1840
1858,maintenance,30.0,544.7,315.65832174316176,208.0,29128.533333333333,0.14423076923076922,0.018699877325325912,post_1840
1858,other,9.0,5016.108333333334,2906.877800958121,208.0,29128.533333333333,0.04326923076923077,0.17220600419291052,post_1840
1858,salary_stipend,14.0,204.44166666666666,118.47569927368258,208.0,29128.533333333333,0.0673076923076923,0.007018604896001172,post_1840
1859,administrative,24.0,1095.0291666666667,629.3994520442961,159.0,19019.458333333336,0.1509433962264151,0.057574151033919205,post_1840
1859,charitable,15.0,30.716666666666665,17.655286048204772,159.0,19019.458333333336,0.09433962264150944,0.0016150126953317543,post_1840
1859,domestic,7.0,511.2625,293.862800321876,159.0,19019.458333333336,0.0440251572327044,0.026881023162682073,post_1840
1859,ecclesiastical,20.0,234.425,134.7424991378319,159.0,19019.458333333336,0.12578616352201258,0.012325535033200647,post_1840
1859,educational,3.0,310.5541666666667,178.49992336283862,159.0,19019.458333333336,0.018867924528301886,0.0163282340234891,post_1840
1859,financial,6.0,1187.8333333333333,682.7413112618308,159.0,19019.458333333336,0.03773584905660377,0.0624535837201813,post_1840
1859,land_rent,7.0,428.6,246.35015519025174,159.0,19019.458333333336,0.0440251572327044,0.0225348163174994,post_1840
1859,maintenance,47.0,1757.3416666666667,1010.0825765413648,159.0,19019.458333333336,0.29559748427672955,0.09239704074993373,post_1840
1859,other,17.0,13263.166666666668,7623.385829788864,159.0,19019.458333333336,0.1069182389937107,0.6973472343017129,post_1840
1859,salary_stipend,13.0,200.52916666666667,115.25989577346054,159.0,19019.458333333336,0.08176100628930817,0.01054336896204983,post_1840
1860,administrative,33.0,1267.7666666666667,722.786012922843,189.0,13328.229166666666,0.1746031746031746,0.09511891270877133,post_1840
1860,charitable,4.0,36.55,20.838084378563284,189.0,13328.229166666666,0.021164021164021163,0.002742299786637072,post_1840
1860,domestic,12.0,249.36041666666665,142.16671417711896,189.0,13328.229166666666,0.06349206349206349,0.018709193363084305,post_1840
1860,ecclesiastical,19.0,246.67916666666665,140.63806537438236,189.0,13328.229166666666,0.10052910052910052,0.01850802260240248,post_1840
1860,educational,18.0,487.26249999999993,277.8007411630559,189.0,13328.229166666666,0.09523809523809523,0.03655868262069073,post_1840
1860,financial,19.0,7179.341666666667,4093.1252375522618,189.0,13328.229166666666,0.10052910052910052,0.5386568295675689,post_1840
1860,land_rent,9.0,1007.9041666666666,574.6317939946788,189.0,13328.229166666666,0.047619047619047616,0.0756217614555572,post_1840
1860,maintenance,31.0,1464.7645833333333,835.0995343975674,189.0,13328.229166666666,0.164021164021164,0.10989941461965909,post_1840
1860,other,21.0,965.2125,550.2921892816419,189.0,13328.229166666666,0.1111111111111111,0.07241866026838399,post_1840
1860,salary_stipend,23.0,423.3875,241.3839794754846,189.0,13328.229166666666,0.12169312169312169,0.031766223007244965,post_1840
1861,administrative,26.0,1635.9583333333333,923.4355008655075,215.0,42800.52395833333,0.12093023255813953,0.03822285762029344,post_1840
1861,charitable,5.0,27.108333333333334,15.301610596823963,215.0,42800.52395833333,0.023255813953488372,0.0006333645204839904,post_1840
1861,domestic,9.0,184.22083333333333,103.98556860088807,215.0,42800.52395833333,0.04186046511627907,0.004304172386129522,post_1840
1861,ecclesiastical,22.0,230.98333333333335,130.38119966884923,215.0,42800.52395833333,0.10232558139534884,0.005396740786589378,post_1840
1861,educational,19.0,397.0916666666667,224.1429592835102,215.0,42800.52395833333,0.08837209302325581,0.009277729101009108,post_1840
1861,financial,46.0,31235.277083333334,17631.111471739292,215.0,42800.52395833333,0.21395348837209302,0.7297872594676911,post_1840
