year,income,expenditure,trad_income,new_income,committed_exp,discretionary_exp,hi_spend,hi_share,arrears,balance_items,n_balance_rows,n_inc_rows,income_incomplete,observed,income_clean,income_interp,n_bad,perm3,perm5,perm7,perm,transitory,eff_income_sources,new_income_share,mean_horizon_yrs,multiyear_share,invest_spend_share,sec_income_share,rows_per_page,sections_per_page,subtotal_ratio,sig_per_page,person_share,latin_share,arrears_share,distinct_persons_per_page,persons_per_row,pages_per_year,rows_per_year,institutional_pay_share
1710,662.1373754419801,496.3205159112826,425.03013500482166,237.10724043715845,301.5800787528126,194.74043715847,157.5377692060431,0.3174113584984325,479.3705801992929,,,75.0,False,True,662.1373754419801,662.1373754419801,0,672.1757447913623,677.8367549075973,609.585062428556,677.8367549075973,-0.023433434295026423,3.1182330983459567,0.3580937268174722,0.6571363739505333,0.08599954617653732,0.1345970528054208,0.0,32.142857142857146,3.857142857142857,0.07608695652173914,0.0,0.39111111111111113,0.47282608695652173,0.1793478260869565,11.714285714285714,0.36444444444444446,7.0,225.0,0.4739959967374827
1711,542.3644000902119,356.0313164508022,499.1915152393839,43.17288485082804,294.0468135833494,61.98450286745282,38.77706359945872,0.10891475498846205,0.0,27.208583027256903,1.0,76.0,False,True,542.3644000902119,542.3644000902119,0,705.2734275858518,691.2882422385856,610.3176642550457,691.2882422385856,-0.24261877419685174,1.7544365663114838,0.07960125119503983,1.0,0.0,0.005768969729876475,0.06523292833474109,34.142857142857146,4.142857142857143,0.05,0.0,0.20502092050209206,0.715,0.005,6.857142857142857,0.200836820083682,7.0,239.0,0.6757669336229131
1712,23.442041271071496,253.63099851449977,14.347389071885294,9.094652199186202,228.7125395595169,24.918458954982867,24.821578505457598,0.09786492444076618,242.99433249370276,,,6.0,True,True,,,1,,,,,,1.9598795136335796,0.3879633217099315,0.8294784867879096,0.0,0.14594590293085474,0.0,31.571428571428573,2.4285714285714284,0.0625,0.8571428571428571,0.12217194570135746,0.9010416666666666,0.16145833333333334,3.857142857142857,0.12217194570135746,7.0,221.0,0.9108886466183364
1713,165.76843400012947,355.56661487667503,101.30203275716968,64.46640124295979,244.83313912086487,110.73347575581016,62.35029455557713,0.17535474914370897,17.155434712241856,,,25.0,False,True,165.76843400012947,165.76843400012947,0,,,,,,3.027369345575023,0.3888943129118867,0.6916499891017893,0.0,0.00027310278906223336,0.0,32.57142857142857,3.142857142857143,0.08994708994708994,0.0,0.17105263157894737,0.798941798941799,0.010582010582010581,5.285714285714286,0.16228070175438597,7.0,228.0,0.5902775407093845
1714,206.9412676010642,60.175158977353846,174.6753536435014,32.26591395756279,17.872785672571545,42.3023733047823,42.3023733047823,0.7029873127664235,0.0,,,27.0,False,True,206.9412676010642,206.9412676010642,0,,,,,,2.644649623817855,0.1559182193653329,,0.0,0.6836110596283128,0.0,29.25,1.875,0.07881773399014778,0.375,0.10256410256410256,0.8472906403940886,0.04926108374384237,2.75,0.09401709401709402,8.0,234.0,0.009772371147916514
1715,386.0884146341464,31.308943089430898,386.0884146341464,0.0,22.75609756097561,8.552845528455286,8.552845528455284,0.27317579849389767,5.975609756097562,,,34.0,False,True,386.0884146341464,386.0884146341464,0,236.5984543949461,,,,,1.0,0.0,,0.0,0.3762659049597507,0.0,32.857142857142854,3.142857142857143,0.08900523560209424,0.0,0.09565217391304348,0.93717277486911,0.18848167539267016,3.142857142857143,0.09565217391304348,7.0,230.0,0.01843676967021557
1716,865.3503732316318,359.41268987548085,565.9817295781994,299.3686436534324,285.53238477084557,73.88030510463528,70.66953517178433,0.19662504180436122,287.0450730164939,,,83.0,False,True,865.3503732316318,865.3503732316318,0,410.4326988844053,,,,,2.356797329580779,0.34595078815930574,1.2136060894386298,0.07120202981287661,0.0032196443653389408,0.0,31.625,2.625,0.08411214953271028,0.0,0.37549407114624506,0.5887850467289719,0.3037383177570093,10.75,0.33992094861660077,8.0,253.0,0.5347897311483587
1717,535.293324838267,162.07606351695745,466.15042802064954,69.1428968176175,129.8805789714435,32.19548454551395,25.44844148206234,0.15701542183247658,371.21704077631836,,,87.0,False,True,535.293324838267,535.293324838267,0,563.408672374008,361.0471361945292,,361.0471361945292,0.39380634639107104,1.436581058729386,0.12916824030732732,0.7396374488780811,0.0,0.022200383025904647,0.0,34.42857142857143,2.7142857142857144,0.08823529411764706,0.0,0.3817427385892116,0.6372549019607843,0.3088235294117647,12.285714285714286,0.35684647302904565,7.0,241.0,0.1650539260155226
1718,419.64490404139644,511.9630985131329,411.66199973799695,7.9829043033994935,433.84219231021154,78.12090620292133,33.320437872535535,0.06508367100930967,326.7945159494334,,,69.0,False,True,419.64490404139644,419.64490404139644,0,579.2800725863931,434.7503379996344,,434.7503379996344,-0.035363043590685095,1.6982011327085513,0.019022998317196314,0.8604320636725412,0.25884272190226665,0.053255183084682536,0.04682584201156013,32.42857142857143,3.5714285714285716,0.05759162303664921,0.0,0.3656387665198238,0.5340314136125655,0.3298429319371728,11.142857142857142,0.3436123348017621,7.0,227.0,0.4269350482675073
1719,483.39529577834685,165.4438316591163,394.4094281399777,88.98586763836914,136.8303131770731,28.61351848204322,23.492383953778482,0.1419961307604544,260.931652550719,35.835631278313976,1.0,84.0,False,True,483.39529577834685,483.39529577834685,0,477.0809408086753,515.1467820312165,384.59227492704065,515.1467820312165,-0.06361713701598326,1.503096673813109,0.18408509229508965,0.6079136690647482,0.0,0.023364254179274763,0.12223953005691778,31.833333333333332,1.6666666666666667,0.040229885057471264,0.0,0.33507853403141363,0.5114942528735632,0.21264367816091953,9.666666666666666,0.3036649214659686,6.0,191.0,0.39081799692445063
1720,211.4531918394209,452.4874547548536,149.01488976637052,62.43830207305038,362.0619447186575,90.4255100361961,53.90033728200066,0.11912006999443225,602.3167571569596,,,55.0,False,True,211.4531918394209,211.4531918394209,0,350.0522494676926,456.7057571695248,398.2009845536476,456.7057571695248,-0.7700356673194451,1.8562912982370594,0.29528190863378634,1.3393656353376142,0.11519750924304341,0.0029088595225379796,0.0,30.857142857142858,2.2857142857142856,0.03626943005181347,1.2857142857142858,0.4166666666666667,0.5233160621761658,0.33678756476683935,11.857142857142858,0.38425925925925924,7.0,216.0,0.4995738975308782
1721,,,,,,,,,,,,,False,False,,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
1722,,,,,,,,,,,,,False,False,,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
1723,234.97849109337642,421.557733104354,92.49250766070647,142.48598343266997,360.3436374044516,61.21409569990237,59.698791123682525,0.1416147455867082,826.8091052968314,,,50.0,False,True,234.97849109337642,234.97849109337642,0,,,,,,2.384887370769967,0.6063788339505869,0.7140166378904411,0.0726730497567101,0.006769710040738079,0.0,32.142857142857146,3.142857142857143,0.06315789473684211,0.0,0.3511111111111111,0.49473684210526314,0.3526315789473684,10.142857142857142,0.31555555555555553,7.0,225.0,0.3946101925073887
1724,609.3569707459445,397.2173437181837,592.7552093938777,16.601761352066774,306.8441169483473,90.37322676983644,63.74932125161203,0.1604897728152592,223.36336794950114,,,95.0,False,True,609.3569707459445,609.3569707459445,0,,,,,,1.0591312108226267,0.02724472214003513,2.6457399103139014,1.0,0.03161202645371267,0.0,28.285714285714285,2.142857142857143,0.05172413793103448,0.0,0.3282828282828283,0.5402298850574713,0.22413793103448276,9.0,0.3181818181818182,7.0,198.0,0.5722177278321999
1725,535.0607148965281,347.63126389601507,450.29929878570204,84.76141611082608,323.8241833418847,23.80708055413038,19.291944586967674,0.05549542457935648,,,,72.0,False,True,535.0607148965281,535.0607148965281,0,424.71831230168925,,,,,1.6370592939658701,0.15841457567524375,1.0190650426074817,0.019065042607481587,0.0025091016432155855,0.0,28.166666666666668,2.5,0.06944444444444445,0.0,0.38461538461538464,0.3263888888888889,0.16666666666666666,9.833333333333334,0.34911242603550297,6.0,169.0,0.47810685821115817
1726,1432.2280978485728,376.6894221486692,1094.1033995310993,338.12469831747353,235.8058371259137,140.8835850227555,36.92594124948283,0.09802755022653424,417.08578989104956,,,87.0,False,True,1432.2280978485728,1432.2280978485728,0,775.8224564033358,,,,,2.0174758734652984,0.23608299461893598,0.5030502988047809,0.0,0.0633838268271475,0.0,35.833333333333336,1.8333333333333333,0.05154639175257732,1.0,0.34418604651162793,0.5876288659793815,0.36082474226804123,11.166666666666666,0.3116279069767442,6.0,215.0,0.6216191478650863
1727,828.1298873944323,121.47673165815175,768.8892364369374,59.24065095749495,79.07152538838494,42.40520626976681,11.40392034198728,0.09387740504971032,134.15354672783513,191.3360615855142,1.0,103.0,False,True,828.1298873944323,828.1298873944323,0,859.3522886343593,618.9887011644206,,618.9887011644206,0.2910829917677571,1.6990673261000602,0.07153545821644648,4.0,1.0,0.10610828982190114,0.0,34.166666666666664,2.8333333333333335,0.056179775280898875,0.0,0.2634146341463415,0.5449438202247191,0.19101123595505617,8.5,0.24878048780487805,6.0,205.0,0.6061082898219011
1728,757.9728995865742,367.23841181416856,757.578743605914,0.39415598066011626,263.34327482306776,103.8951369911008,88.58436689790483,0.2412175961122788,169.3721095228085,,,80.0,False,True,757.9728995865742,757.9728995865742,0,965.1350967245586,782.3621565287006,,782.3621565287006,-0.031670116626977496,1.3996833146605632,0.0005200132892285506,2.878535773710482,1.0,0.0378516166539958,0.0,35.0,3.1666666666666665,0.04945054945054945,0.0,0.3761904761904762,0.5494505494505495,0.1978021978021978,12.666666666666666,0.3619047619047619,6.0,210.0,0.5258351594293635
1729,1091.6395129101763,268.5793507823814,972.2038253682315,119.43568754194484,242.25566034403593,26.323690438345494,26.217724559358558,0.09761630774289003,133.010358164671,,,102.0,False,True,1091.6395129101763,1091.6395129101763,0,881.6112591680707,879.1223631501348,690.954587715742,879.1223631501348,0.21651189020079809,2.2183799300305993,0.10940945809440704,1.5674734140080675,0.8975064173083976,0.10549071181982574,0.0,35.0,2.6666666666666665,0.043010752688172046,0.0,0.3380952380952381,0.46774193548387094,0.12903225806451613,11.0,0.3142857142857143,6.0,210.0,0.23315798125924703
1730,2193.781160968661,445.3970797720798,1029.2245370370372,1164.5566239316238,401.86743233618233,43.52964743589746,35.0627670940171,0.07872248985547804,790.944399928775,,,111.0,False,True,2193.781160968661,2193.781160968661,0,1219.8564942541175,1165.7552372512455,950.7022728466258,1165.7552372512455,0.6322574632627163,2.1973609431488916,0.5308444819616445,0.7451789087780334,0.08080354637786881,0.0004797409398924581,0.0,32.22222222222222,3.0,0.011538461538461539,0.0,0.36551724137931035,0.47692307692307695,0.36923076923076925,10.333333333333334,0.32068965517241377,9.0,290.0,0.3052151838007475
1731,1483.3846208262594,754.2533248443691,1024.131649688738,459.2529711375214,659.1503961516696,95.10292869269949,83.42176004527448,0.11060177966399755,486.2872276457273,,,61.0,False,True,1483.3846208262594,1483.3846208262594,0,1525.8392205467733,1173.9664663788178,1079.5480048434597,1173.9664663788178,0.23393822531376163,2.8267487320903086,0.30959803997544016,2.9883616533102777,0.7892794200778106,0.0861401925038395,0.0,26.428571428571427,2.2857142857142856,0.018072289156626505,0.0,0.43783783783783786,0.39156626506024095,0.3795180722891566,10.714285714285714,0.40540540540540543,7.0,185.0,0.17793122853089804
1732,396.1165858628443,527.5896746767847,339.78226883080384,56.334317032040474,496.8051749578415,30.784499718943266,25.198496346261944,0.047761541887072,937.542817242833,,,17.0,False,True,396.1165858628443,396.1165858628443,0,1088.320226547841,1012.9793809195027,1034.1598383719577,1012.9793809195027,-0.9389425728998848,1.9789941812251608,0.14221650656038493,1.5801171439963702,0.23263807729853847,0.005127415441344782,0.0,22.857142857142858,2.142857142857143,0.028368794326241134,0.8571428571428571,0.43125,0.44680851063829785,0.3971631205673759,8.857142857142858,0.3875,7.0,160.0,0.3540413772437645
1733,378.65979201563374,831.6801018983808,126.80699504466779,251.85279697096595,538.4518076493579,293.22829424902295,271.27172319933,0.3261731554958801,995.6575411781129,,,25.0,False,True,378.65979201563374,378.65979201563374,0,605.9572655290948,881.6977006108533,855.1653524383652,881.6977006108533,-0.8452110986254713,3.1143411514505535,0.6651162924648933,0.9464704579402627,0.05847641008456816,0.0014161260037448664,0.0,31.5,2.5,0.05454545454545454,1.0,0.5238095238095238,0.48484848484848486,0.3393939393939394,13.666666666666666,0.43386243386243384,6.0,189.0,0.08700914188009079
1734,1299.7781475318911,561.7742131170271,948.4712978369384,351.3068496949527,410.33173876871876,151.44247434830834,148.92063574597893,0.26508983906485617,543.4746342900721,343.3556919023849,1.0,92.0,False,True,1299.7781475318911,1299.7781475318911,0,579.8475370271466,913.0145635018125,912.0472748790444,913.0145635018125,0.3531970414122627,1.8160761173779691,0.27028216343076583,0.8534190057490699,0.025404125803178898,0.0424301091026892,0.0,42.0,4.4,0.062146892655367235,0.0,0.4380952380952381,0.6101694915254238,0.4915254237288136,17.0,0.40476190476190477,5.0,210.0,0.23842929150742198
1735,794.9810606060606,598.7452651515151,479.6379993112948,315.34306129476585,374.97309745179064,223.7721676997245,211.9651773415978,0.35401562179862767,697.8208935950413,,,45.0,False,True,794.9810606060606,794.9810606060606,0,731.4058031430185,745.2644424210345,918.2795999252139,745.2644424210345,0.06457917956619497,2.840690194961523,0.39666738859710865,0.8744957474969444,0.019606477230268447,0.0,0.0,34.4,3.6,0.08450704225352113,0.0,0.4011627906976744,0.5422535211267606,0.4014084507042254,11.8,0.3430232558139535,5.0,172.0,0.2397403316307274
1736,596.1873973727422,661.3300492610838,392.66685481663933,203.5205425561029,354.2746390941434,307.05541016694036,34.699772509578544,0.05246967463273329,692.8120296250685,,,40.0,False,True,596.1873973727422,596.1873973727422,0,850.882519452978,621.0637836645461,842.2613483892748,621.0637836645461,-0.04087874510791245,2.4322266616510695,0.3413700850654846,0.6490863170405586,0.003639875204278711,0.0015518311607697081,0.0,35.4,5.0,0.11764705882352941,0.0,0.3559322033898305,0.5955882352941176,0.4485294117647059,12.0,0.3389830508474576,5.0,177.0,0.3141763009517897
1737,1279.6919606443719,582.4029703643284,515.9032592441545,763.7887014002174,359.12647838499186,223.27649197933658,192.20916598694942,0.3300277913533149,533.8637251903208,,,56.0,False,True,1279.6919606443719,1279.6919606443719,0,846.4766937731879,785.222413523241,779.8404322821198,785.222413523241,0.488407665223634,2.1372534100950804,0.5968535592078126,1.1829849992198704,0.2590327877378467,0.0,0.0,42.4,5.2,0.10778443113772455,0.0,0.39622641509433965,0.562874251497006,0.32934131736526945,15.2,0.3584905660377358,5.0,212.0,0.48429715594523426
1738,1105.9045363992436,211.79430037817397,897.7959548892491,208.10858150999456,114.25622974068072,97.53807063749325,60.547930172879525,0.285880829015544,133.87189357104268,,,65.0,False,True,1105.9045363992436,1105.9045363992436,0,944.9350481487609,972.9407135081947,747.8014462300187,972.9407135081947,0.1280957153872464,1.7409225552588152,0.18817951700205804,0.9261616161616162,0.005050505050505051,0.001673973694699083,0.0,42.75,3.0,0.08163265306122448,0.0,0.43859649122807015,0.6802721088435374,0.24489795918367346,17.5,0.4093567251461988,4.0,171.0,0.328248306098047
1739,374.89935587761676,324.30681360708536,297.9254730273752,76.97388285024158,236.41514023081052,87.89167337627484,55.048141438539986,0.16974093398245307,774.164024758454,,,42.0,False,True,374.89935587761676,374.89935587761676,0,809.5541904304526,758.7443494624614,741.9434832098126,758.7443494624614,-0.7050072895569981,2.9405429661505087,0.2053187919463088,0.9899629885201682,0.0,0.1420757608084256,0.0,31.333333333333332,2.1666666666666665,0.10759493670886076,1.0,0.4308510638297872,0.5126582278481012,0.34810126582278483,12.0,0.3829787234042553,6.0,188.0,0.27555262460318997
1740,1454.1635416666666,3087.9895833333335,109.128125,1345.0354166666666,1180.6354166666665,1907.354166666667,1867.0625,0.6046207247838568,1060.28125,,,20.0,False,True,1454.1635416666666,1454.1635416666666,0,844.7895413507018,856.1438941881139,899.1898678594603,856.1438941881139,0.5297476661416756,1.2066490543956412,0.9249547097880583,0.876451288081529,0.019895655934906605,0.1446444052393851,0.04813763926426776,41.4,4.8,0.08284023668639054,0.0,0.3961352657004831,0.47928994082840237,0.39644970414201186,14.6,0.3526570048309179,5.0,207.0,0.2902576177191877
1741,634.3518794996849,456.7574068544508,355.2221226900236,279.1297568096613,255.82678079692116,200.93062605752962,61.2040078298663,0.13399674950289187,1075.4205235393651,,,40.0,False,True,634.3518794996849,634.3518794996849,0,701.9174819060725,866.8346272517546,811.6070916220752,866.8346272517546,-0.312244401782535,2.536166217431393,0.4400235355648536,1.1982427994886322,0.16238437821171633,0.12387299454315989,0.07845188284518828,37.4,3.6,0.07643312101910828,0.0,0.48663101604278075,0.5159235668789809,0.35668789808917195,14.0,0.37433155080213903,5.0,187.0,0.45447488128421876
1742,1484.8538323096227,547.8326646192457,723.9428538405652,760.9109784690575,410.8360577240605,136.99660689518527,128.97203784426392,0.23542232176663283,396.1047404398652,,,72.0,False,True,1484.8538323096227,1484.8538323096227,0,1110.5609426798558,893.0009156080221,887.3742497144491,893.0009156080221,0.50848401077827,2.771946752632025,0.5124484052989209,1.1927068963876972,0.06575780350670231,0.02089616341692678,0.03335976631483697,39.2,3.8,0.09259259259259259,0.0,0.4744897959183674,0.5802469135802469,0.3271604938271605,16.6,0.42346938775510207,5.0,196.0,0.399240482007599
1743,1128.4718798277618,364.65420898662194,1035.0146270913453,93.45725273641642,295.6829536863557,68.97125530026625,34.36133846103277,0.09422992416986851,176.74025408408113,35.689486572658836,1.0,78.0,False,True,1128.4718798277618,1128.4718798277618,0,1020.5514220591199,896.6160826465386,972.0613420378522,896.6160826465386,0.2299919088305824,1.6014703612956303,0.08281752909135916,0.9350196910027264,0.0,0.023120866243760634,0.05359509488370739,28.428571428571427,3.7142857142857144,0.0949367088607595,0.0,0.4472361809045226,0.6582278481012658,0.2088607594936709,11.285714285714286,0.3969849246231156,7.0,199.0,0.3821506236549447
1744,657.1098759979061,554.5842330846748,500.7208235178642,156.38905248004193,275.6204194477163,278.9638136369585,99.8478602277189,0.1800409284489593,728.4581124852768,92.11408847009554,1.0,54.0,False,True,657.1098759979061,657.1098759979061,0,1032.6127426585615,1003.1160623775838,883.773916077535,1003.1160623775838,-0.4230152530357927,2.843040229491999,0.23799528540420273,2.7629212395539966,0.6301204430534365,0.14041039066388894,0.07468666609614352,29.714285714285715,3.142857142857143,0.10714285714285714,0.0,0.40865384615384615,0.5595238095238095,0.35714285714285715,12.0,0.40384615384615385,7.0,208.0,0.12149665382275399
1745,1345.681688650057,486.9046165119687,147.7751994789122,1197.9064891711446,402.10979482169023,84.79482169027847,40.3028822667318,0.08277367044791843,827.3957824458556,,,32.0,False,True,1345.681688650057,1345.681688650057,0,999.2872806481995,987.6816900751782,908.9000705821053,987.6816900751782,0.3092955255494596,1.3360088827211378,0.8901856206223958,1.223876855448473,0.15557660071204657,0.09411115500623937,0.0,34.166666666666664,3.5,0.06358381502890173,0.0,0.424390243902439,0.6127167630057804,0.35260115606936415,13.666666666666666,0.4,6.0,205.0,0.45474516787796315
1746,786.808865006808,774.2687463528497,444.2158221487389,342.5930428580691,480.91020715814045,293.35853919470924,180.8743435129352,0.2336066699901473,720.7113564157427,,,78.0,False,True,786.808865006808,786.808865006808,0,886.1009331441809,1031.1570264686477,1010.4379389532414,1031.1570264686477,-0.2704514238147748,2.4761329240861474,0.43542092380352726,0.7836469887952561,0.03763116813105769,0.00824851261156231,0.06180493589669305,34.42857142857143,4.142857142857143,0.06532663316582915,0.0,0.43983402489626555,0.47738693467336685,0.27638190954773867,13.428571428571429,0.3900414937759336,7.0,241.0,0.24445116119012011
1747,863.4971923709942,588.9011924355374,557.0884564494787,306.4087359215155,459.49611934036847,129.40507309516892,125.22590118436761,0.2126433140107373,553.414536741214,,,76.0,False,True,863.4971923709942,863.4971923709942,0,970.5639862912357,925.2098561223216,937.9368486907573,925.2098561223216,-0.06902993713536176,2.6554695100382126,0.35484624458381514,0.5745151770657674,0.0,0.08648759729084074,0.05634000210223888,31.714285714285715,3.7142857142857144,0.07103825136612021,0.0,0.4774774774774775,0.6010928961748634,0.2786885245901639,13.857142857142858,0.4369369369369369,7.0,222.0,0.441985118461499
1748,988.0272584168594,805.3039064507838,677.5712381135954,310.4560203032639,472.64621080699044,332.6576956437933,276.7353749036237,0.3436409195173033,357.6060941917245,,,73.0,False,True,988.0272584168594,988.0272584168594,0,875.5877970402662,900.9400381707527,999.228564463386,900.9400381707527,0.09227158177419614,2.4718473934938223,0.3142180720810429,0.7385754806177119,0.0,0.057594494863867564,0.04877206173730148,30.714285714285715,3.142857142857143,0.0546448087431694,0.0,0.4418604651162791,0.5191256830601093,0.37158469945355194,12.0,0.39069767441860465,7.0,215.0,0.41642939064525775
1749,1500.9314336883176,1615.2529262208577,309.71069589689466,1191.2207377914228,433.1316559531804,1182.1212702676773,201.5814384854009,0.12479868335978371,723.2122869295468,,,65.0,False,True,1500.9314336883176,1500.9314336883176,0,1085.9176776865982,1062.7728697610717,1000.7670655408676,1062.7728697610717,0.3452044637442624,1.555228603303435,0.7936543342717353,2.6697829331943312,0.4570825111105846,0.05802869013478856,0.040590101235547765,31.428571428571427,3.4285714285714284,0.08888888888888889,0.0,0.45454545454545453,0.5166666666666667,0.25,13.0,0.41363636363636364,7.0,220.0,0.1612383100229854
1750,1227.3201209805795,1656.1067335243554,890.4628303088189,336.85729067176067,586.2981534543139,1069.8085800700414,163.21235275390003,0.09855183210720263,417.8436405603311,883.1452960840496,1.0,64.0,False,True,1227.3201209805795,1227.3201209805795,0,1220.9443735950554,1043.3825319213474,1012.8440756764528,1043.3825319213474,0.16236515902731874,3.125012905675818,0.2744657118491834,0.712863705972435,0.0,0.02700491293330594,0.08365731628626366,26.125,3.375,0.06432748538011696,0.75,0.45933014354066987,0.7309941520467836,0.38596491228070173,10.5,0.4019138755980861,8.0,209.0,0.6498432643311911
