year,administrative,charitable,domestic,ecclesiastical,educational,financial,land_rent,maintenance,other,salary_stipend,era,administrative_5yr,charitable_5yr,domestic_5yr,ecclesiastical_5yr,educational_5yr,financial_5yr,land_rent_5yr,maintenance_5yr,other_5yr,salary_stipend_5yr
1727,13.127882786938152,16.10115634200714,15.300802835992076,36.68250182462726,2.3219467903937723,0.0,15.233030966531123,19.83940797672421,3.6219471627666815,15.739954620154808,pre_industrial,40.04594151666542,22.255060051071645,64.43516531609285,42.29913033887729,1.6034560139290188,0.0,3.3479285550899234,34.05372818023845,12.392168968588486,96.28396658694486
1728,92.54707348569025,1.6214200626645445,24.354460093896712,18.743102270338447,1.6925714736178263,0.0,0.8513769182257724,4.067314333763776,13.181076508804066,224.0375399161136,pre_industrial,43.37129642691964,23.185391223898968,52.38328804759808,58.99232177800013,1.2965370660684024,0.17094017094017094,3.3764107265300227,54.19924508459003,11.59617306741044,87.5962563651787
1729,28.093446767283798,0.22177144673700785,89.44403235491507,65.26493677369221,2.2362111899968213,0.0,0.22252834587262904,80.35619673322334,1.1731936602128403,15.113761940083867,pre_industrial,51.902847012931964,5.819950097627122,48.03821015423801,70.90588080915597,1.774632154278822,0.17094017094017094,3.377535505525438,100.47314413998808,9.679470697655258,118.42576456769885
1730,40.711042429792435,6.918752543752543,33.3912037037037,136.90671741452994,0.11785523504273504,0.8547008547008548,0.3579059829059829,143.4705051892552,22.853072853072856,98.22420634920636,pre_industrial,54.46349566232182,2.8651669140245373,52.92185579839429,87.95849915558522,1.9816830365036089,0.17094017094017094,0.37519575404046096,139.0429542655137,9.831376133808256,148.41488166984632
1731,85.03478959495513,4.236650092974372,77.70055178268252,96.93214576259197,2.5045760823429544,0.0,0.22283531409168084,254.6322964669739,7.568063303419841,239.0133600129356,pre_industrial,70.96841354076005,2.8045524396586536,73.45925523690138,108.89535033049575,24.256212257972116,1.4006128398402269,0.2488902196415376,170.87772761954744,7.686955120952286,130.12131118163833
1732,25.931126033887416,1.3272404239942182,39.71903105677347,121.94559355677347,3.357201201517707,0.0,0.22133220910623946,212.68845860435238,4.381474343531679,165.68554013089215,pre_industrial,95.49161320164447,3.0793091557783305,75.42364482803706,138.8561550930618,24.25828626373315,1.4006128398402269,0.2480617551259136,187.09184105794355,76.3329270774447,129.00431111118752
1733,175.0716628778815,1.318347690835128,127.04145728643216,123.42735814489113,113.06521758096036,6.14836334450028,0.2198492462311558,163.24118110393238,2.4589714445242086,132.56968747507378,pre_industrial,129.7620928797946,3.4287099654064135,83.32701565754425,128.39261894486657,25.667631022509728,1.229672668900056,0.21986898829678317,188.3286235305215,71.76378830376048,124.46866036672998
1734,150.7094450717059,1.5955550273353933,99.26598031059345,215.06896058652245,2.2465812188019965,0.0,0.21838602329450915,161.42676392520403,344.4030534426749,9.528761587829807,pre_industrial,116.21566500615506,2.839854026098426,87.61107059931096,145.24641882217847,29.463997038936593,1.229672668900056,0.21840537375430907,138.24175294617356,124.4653459065842,92.33980961678182
1735,212.0634408205431,8.665756591892956,72.90805785123966,84.58903667355372,7.16457902892562,0.0,0.21694214876033058,149.65441755214482,0.007378984651711925,75.54595262691853,pre_industrial,149.94246876504212,6.844923691629731,95.94904116881544,165.7596119990783,29.887517544962584,1.229672668900056,0.21696111790369738,99.75238426577538,127.26098065801304,67.32029752783637
1736,17.30265022675737,1.2923703964344357,99.12082649151615,181.2011451491516,21.486406164477287,0.0,0.21551724137931033,4.197943545234186,271.07585131753854,78.36910626319494,pre_industrial,125.00658075610936,6.623654014541659,84.93288571909248,142.89893524449226,10.152542471504166,0.0,0.21553583915989732,69.58145278374016,134.14840223697885,46.478197649553884
1737,194.56514482832284,21.35258875165074,81.4088839042958,224.51155944127242,5.474803731647635,0.0,0.21411092985318106,20.241615202361533,18.359648100675834,40.58797968616484,pre_industrial,106.2960428651483,7.014275774966765,87.64787604988845,120.29470180271112,10.062588647228466,3.2206119162640903,0.21412916590196168,41.557300251747435,68.05036190347799,46.121598004329
1738,50.392222833217566,0.2119993053947673,71.9606800378174,9.123974371961102,14.390342213668287,0.0,0.2127228525121556,12.386523693756272,36.89607933935324,28.359188083661344,pre_industrial,355.9240451772301,6.031314932778651,102.44751447964052,304.5241653013337,9.785068674776678,91.72477858293077,0.9794074028165621,13.647845312747037,69.03698134464288,36.08497890751672
1739,57.15675561690054,3.5486638294609305,112.84093196457327,102.04779337761676,1.7968120974235102,16.10305958132045,0.2113526570048309,21.306001265240397,13.912851775170616,7.74576336170539,pre_industrial,365.27067860640545,33.739919393875766,111.0663338202013,274.6848727036058,5.693881300744562,91.72477858293077,0.9781074779805328,14.373163446301879,14.823232969687552,36.656127724123714
1740,1460.203452380952,3.750952380952381,146.90625,1005.7363541666666,5.776979166666667,442.52083333333337,4.043333333333333,10.107142857142858,4.940476190476191,25.362857142857145,pre_industrial,352.63487585716365,31.011760612098374,105.27676363071654,252.26351071958487,4.884960941443634,91.72477858293077,0.980196460360732,21.261794937989176,11.357460708473763,68.2771435977732
1741,64.03581737263434,139.83539270192003,142.21492319432005,32.00468216051226,1.0304692943167115,0.0,0.20901761719916395,7.824534213008385,0.007109442761876325,81.22485034622986,pre_industrial,350.1722388797031,32.01645388074739,127.13783243530179,255.72006137324706,2.0286482427194423,91.72477858293077,1.1762871329309763,19.324964746220704,9.688738780808128,83.85821144260431
1742,131.38613108211382,7.711794842763735,52.46103295687207,112.40474952116767,1.4302019351429893,0.0,0.22455584175417737,54.684772660798025,1.0307867946068856,198.69305905441232,pre_industrial,353.11959192743,32.07742240675792,138.02833109669936,240.32700495528167,1.7400185480089843,119.91366804083236,10.990710751510381,19.21445180971683,25.54489722903461,96.51068136079925
1743,38.079037945914976,5.235465648639892,181.26602406074352,26.406727640272162,0.1087787200473326,0.0,1.1931762153633765,2.7023727349139044,28.55246970102507,106.26452730781692,pre_industrial,69.53422515375433,32.11393488727528,150.47821609099998,64.84959652220887,0.9481424997269455,37.662554622822256,10.271931725293152,17.81402493647608,26.728039807023304,105.19917141593221
1744,71.89352085553499,3.8535064595135267,167.29342527156132,25.082511287789558,0.3536636238712211,157.04750687082844,49.28347074990185,20.753436582721037,93.19364401630303,71.0081129526801,pre_industrial,90.55667376136824,7.902795991763031,144.27595958544336,81.4159613609357,3.842106184791503,47.751788234959974,11.148723805821419,19.62938967342628,34.52318334487491,138.00236457229548
1745,42.27661851257356,3.9335147835392092,209.155674971503,128.3493120013027,1.817598925256473,31.265266243282852,0.449438202247191,3.1050084909391207,10.85618908041966,68.80530741852188,pre_industrial,85.04930956081387,7.217432353049065,154.4335416151036,99.1514530289744,8.58275037516633,47.751788234959974,11.144474850656758,9.052839734898106,34.32567016392679,130.38414656711035
1746,169.14806041070386,18.779698224358796,111.20364066653698,114.8365063541464,15.500287719639498,50.446168060688585,4.592978019840499,16.901357897759375,38.9828271320199,245.24081612804622,pre_industrial,133.30006790216655,7.1310727842859505,147.25464289393406,118.1223683271857,8.789466585667274,57.38941352408873,11.351097895941832,9.842931145987066,28.81894315840621,150.44459701845955
1747,103.84931007934202,4.284976649193901,103.24894310517311,201.08220786136118,25.13342288701713,0.0,0.2033110659308742,1.8020229681571533,0.04322088986625727,160.6019690284866,pre_industrial,156.30729594141852,7.289589385047362,137.8805144292153,118.09561230391735,12.328119354512909,221.32354322223108,1.5346992462972573,6.484333667392813,10.427835230224982,194.43766063014112
1748,279.3328296526783,4.803667804824319,145.3715304548959,121.2613041313287,1.1423597725520431,48.18812644564379,2.226291441788743,6.652829790358703,1.018834673422183,206.5667795645629,pre_industrial,180.72751233077628,6.918541133392506,110.25584234481603,138.43496273396562,12.47277769744633,559.6420834151536,1.4849262190283348,9.996342384450362,189.18242858710693,235.01585074965686
1749,186.92966105179482,4.646089463320587,120.42278294796763,24.948731171447758,18.046927468099398,976.7181553615402,0.20147750167897915,3.960449189749775,1.2381043753969017,290.9734310110881,pre_industrial,184.4525068738943,3.5660581452855324,112.20619801743176,132.14001889854907,11.265028754652647,550.1672165326945,0.6060281575933164,8.875612617842947,185.543246813597,211.78612302679312
1750,164.37770045936233,2.078273525264929,71.03231454950654,230.0460641515441,2.540890639923591,1722.8579672078956,0.2005730659025788,20.66505207622686,904.6291558648293,271.69625801610044,pre_industrial,175.908501243611,3.038208879859421,113.0601512111773,142.8921421843997,7.816123254268243,550.1672165326945,0.6046549995989096,18.723123744288138,185.53593899804522,214.26588958458638
1751,187.77303312629397,2.0172832838239265,120.95541902961563,83.36178717706363,9.461543005671075,3.0718336483931945,0.1984877126654064,11.297709064722296,20.786918264470252,129.0921775137276,pre_industrial,123.92837711201712,2.3106763770956156,99.02172474982775,141.5785194754179,8.209931392350427,914.2371529719607,0.19828560013004976,43.79415059926754,189.71621086406623,202.1192664759066
1752,61.12928192792552,1.6457303220633437,107.51870907390085,254.8428242906143,7.888895385095106,0.0,0.19644527595884004,51.039578600383095,0.006681812107443539,173.0008018174529,pre_industrial,101.96528218505914,1.7039673229806667,104.65340708476829,149.32783144461138,15.478543912784929,742.0288335403494,0.202597493622546,44.77315324964197,190.2520564461472,174.8924123194312
1753,19.432208994708994,1.166005291005291,75.17939814814814,114.69319058641975,3.111400462962963,1868.537808641975,0.19444444444444442,132.00796406525572,21.920194003527335,145.833664021164,pre_industrial,117.20156799414596,6.128170884283225,101.47159632247738,121.94798567419369,17.76564331051104,415.60606042544896,0.3389801581189812,65.65883179818539,9.64815077659505,161.5171925630696
1754,77.11418641700492,1.6125441927458424,148.5811946226703,63.69529101741521,54.38999007027191,115.67655820348301,0.22303696914146037,8.855462441621928,3.9173322858015793,154.83916022871105,pre_industrial,89.05908219205921,6.247496925503294,90.03582847941739,125.19605725944582,20.343217159212106,432.9611456274864,0.33701846464250373,64.60827043276583,16.16328455834782,161.75976762807323
1755,240.55912950479646,24.199291331777722,55.12326073805202,93.14683529945552,13.976387628554145,90.74410163339383,0.8824863883847549,125.09344481894391,1.6096275170685332,204.82015923429262,pre_industrial,88.08791780782981,6.631746895661037,82.4755920027155,96.79586799444277,21.29841183664148,450.9104338837142,0.3439927546464653,73.11529709533622,24.508414896485554,158.8524718214374
1756,47.06060411586018,2.6139134899242715,63.77657981431567,99.60214510332435,22.3494122491764,89.84725965858041,0.18867924528301885,6.044902237624609,53.362587173234076,130.30505283874555,pre_industrial,110.04789933592807,11.169638768024276,84.42869915722683,102.83169757172564,23.133896061229507,94.36164601728686,0.34210827104391994,47.09748863302978,148.71465824388162,163.50885628173154
1757,56.2734600067785,3.5669801728520585,69.71752669039144,112.84187796559904,12.664868772241993,89.74644128113879,0.23131672597864766,93.57471191323503,41.73233350279614,158.46432278427383,pre_industrial,129.21636046107025,10.97382318967622,72.95880621873117,102.09414823967947,14.485010176319978,78.506184580197,0.6464683001359304,52.544774770152095,232.27526122077765,171.44551864719185
1758,129.23211663520033,23.85546465282148,84.94493392070484,144.87233847283406,12.288821585903085,85.79386930983847,0.18502202643171806,1.918921753723516,642.9514107405076,169.11558632263475,pre_industrial,115.36696150582443,6.259453666786948,80.00702572194186,95.35218754682958,13.897651838163167,67.56800239814514,0.8156206911423558,34.67583680442891,315.49551685083725,169.0161026994155
1759,172.95649204271584,0.6334663010055679,91.23172993019196,60.0075443571844,11.145560645724258,36.39925101803374,1.7448371146015125,36.09189312723344,421.7203471702817,194.5224720560126,pre_industrial,121.8042653929668,6.9382284753223145,71.17516908881217,95.91740536482646,13.047826672405483,66.74091782736161,1.7981414061839207,42.16247525758846,308.61268705776797,189.51239457608636
1760,171.31213472856732,0.6274437173313577,90.36435825410544,59.437031835205985,11.039595937770095,36.05319072313454,1.7282483434168825,35.748754990328024,417.7109056673664,192.67307949541095,pre_industrial,129.9778989125709,6.944704204486298,63.520624421707474,81.05862047214868,20.736167238482984,57.292139601735684,3.932010952295003,37.62334770954582,301.24499336930376,190.65493585786766
1761,79.24712355157199,6.0077875326011085,19.617296648667182,102.42823419330875,18.100286420387988,85.71183680466272,5.101282820490843,43.47809450342235,18.948438207887936,232.78651222209976,pre_industrial,131.63430599009806,2.470261761112916,76.62887508241377,73.91320386939536,18.444546163862015,40.133365739767996,3.9304167147854066,40.66269679732112,172.65591564867765,189.58505448849124
1762,97.14162760479914,3.599358818671977,31.444803354867958,38.54795350221013,51.10657160262949,42.502550153009174,10.900664456534058,70.8790741730218,4.893865060475056,164.17702919318015,pre_industrial,193.06507688761818,2.5547092793506243,62.492748196559354,86.92544102572234,17.111957282751952,70.4089177773387,3.6165722221209995,40.23594601217261,88.31304087211302,176.47105996180517
1763,137.51415202283596,1.483252435954569,150.48618722423632,109.14525545906754,0.8307162127982464,0.0,0.17705083888373663,17.1156671926,0.006022137376997844,163.76617947575286,pre_industrial,178.4306248979593,2.447351720336566,53.27719715959144,82.5215995695065,14.922339629830864,80.89494768193065,3.4094542830104144,37.138603617531786,271.6507603923894,145.4577600549017
1764,480.11034653031646,1.055703892194108,20.551095500919885,125.0687301388192,4.482616240173942,187.77701120588728,0.17561465127947815,33.95813920149093,0.005973287458485652,128.9524994225822,pre_industrial,169.618847331756,1.6368331178572226,65.87776679628328,95.3120081126749,14.303314411805493,94.77542292578195,2.526623657029428,44.96681775236567,271.24029310254696,140.50203602986795
1765,98.13987478027296,0.09065592226106535,44.28660306926586,37.417824554126916,0.09150767316466196,88.48334024609429,0.6926586478639569,20.262043017123897,1334.3995032687483,37.60657996089353,pre_industrial,188.46215185639758,3.267308709980837,90.39234110775722,139.66779009571724,6.237261064964524,149.66546178352473,0.7236644125509292,71.21723790681774,270.67904688564226,152.7618663426767
1766,35.188235720555504,1.955194520204395,82.6201448321264,166.38027690915075,15.005160330261136,155.11421302391923,0.6871296905859118,82.61916517759177,16.89610175867582,208.00789209693093,pre_industrial,193.44940162046026,4.047409512970664,73.77551567219771,135.214879724245,7.34276788450326,167.16944417998243,0.8154209384401465,93.37270906743531,270.678999570939,145.18857112621134
1767,191.35815022800693,11.751736779290047,154.0176749122377,260.3268634174218,10.776304868424633,316.9527444417231,1.8858682341415625,202.1311749452822,2.0876339759513893,225.47618075722409,pre_industrial,98.03331464142728,3.853834548931218,69.85214861734043,110.45946167204974,6.463975489156731,129.61404193880497,0.8140519260497173,86.69005433498509,270.67895300589174,120.04574845933114
1768,162.45040084314948,5.383756450903704,67.40206004643878,86.88070360170634,6.358250310491927,87.51991198228845,0.6358334683298233,127.8930229956878,0.005785563861053897,125.89970339342604,pre_industrial,89.39816265187986,4.019116442628925,64.7268854197552,111.81527740981555,8.535403486687539,130.5527407157424,2.550852466546038,93.46732409413342,3.799052352142102,128.1253428871418
1769,3.029911635151529,0.08782907199687719,0.9342602266334485,1.2916398778429639,0.08865426344129229,0.0,0.16876958932733263,0.5448655392398862,0.0057404622220181166,3.2383860881811537,pre_industrial,128.64968592374476,4.054314810669505,54.83452956617756,100.03411112736183,7.621569173680806,129.34184064785967,27.47196837598325,94.76520811073703,2.5592405304145673,115.6304092963398
1770,54.964114832535884,0.9170653907496014,18.660287081339714,44.19690324295588,10.448647660818713,93.1768341307815,9.376661350345561,54.1483918128655,0.0,78.00455209994684,pre_industrial,131.07777458419122,2.1783254274113806,27.88234505515784,76.45032085258715,6.114521462484808,135.47362923412044,59.978432146459724,74.47224589867702,5.099532665265441,95.93367291048337
1771,231.44585207988,2.131186360407293,33.15836556423817,107.47444549688214,10.435988765227457,149.05971268450548,125.29270923777197,89.10858526060987,10.69704265003815,145.53322414292103,pre_industrial,110.77536363502443,1.4203513735061353,20.322196834838913,88.65422577315252,6.718467697542247,189.8151543026585,70.60548465807469,63.04514267908097,15.08844801065573,94.01576776466219
1772,203.4985935302391,2.3717898629994267,19.256752357139135,142.40791204354846,3.2410663124446524,347.61168737302705,164.41818708652391,100.66636388498202,14.78909465020576,126.99249882794184,pre_industrial,127.17880226387649,1.6861801669498973,32.53705026336843,116.2658266936215,42.191443544200396,227.72652327733167,71.50042252942491,68.31173125423953,27.983031127361652,158.67937782235273
1773,60.93834609731569,1.5938861813774783,29.60131894484412,147.90022820453314,9.377981485779117,359.2275373249787,53.77109602640468,70.75750689770763,49.95036229081251,116.31017766432014,pre_industrial,134.62027963866623,3.0916938995697913,44.00850694139957,132.59709450919416,76.72003028052356,247.22603194099966,71.02014145389504,63.89243084641298,31.77332312584478,217.47993371509247
1774,85.04710477941175,1.4169730392156863,62.00852736928104,139.3496444801879,177.45353349673204,189.556844873366,4.6434589460784315,26.87780841503268,64.47865604575163,326.55643637663394,pre_industrial,128.08367231417287,4.190167458192854,59.98187676581095,142.29986388961342,79.64744746914349,312.62527061685705,49.114530731472094,72.92136598997475,30.37624096907835,242.37409004819273
1775,92.17150170648463,7.944634053849071,76.01757047149539,125.8532423208191,183.09158134243458,190.6743774491215,6.975255972696246,32.051889773732775,18.951459992415625,372.00733156364555,pre_industrial,118.85177143152757,3.857146984663116,70.85666939240193,133.75531500516666,81.31503053187959,323.2044109869788,17.985291513973902,77.18012500151761,28.153624994726652,249.84864689199216
1776,198.7628154574132,7.623554153522607,113.02521468629512,155.9882923989785,25.07307470832707,476.05590606379246,15.764655625657202,134.2532609784187,3.711631866205998,270.00400580842216,pre_industrial,129.25181343124115,3.548807905377502,76.28882234378088,114.14424654767686,79.863100606666,251.35890352198308,7.231072308692967,107.81445720091313,30.94599678452564,356.40412781457565
1777,157.33908911701255,0.7066874953507402,73.63071549009398,99.68516762131469,11.57898162612512,400.5073892236356,8.771990999032953,121.96015894269632,3.676014778447271,164.3652830469389,pre_industrial,143.86280339426986,16.128829593181884,81.79426476667187,115.71309036895919,45.21904743625908,226.5986427389261,6.30238051947728,192.89594853106863,30.77926345874149,427.91497031079837
1778,112.93855609588368,0.05219078494940564,56.762083701738874,49.8448859170842,2.11833185971117,0.0,0.0,223.92916789468515,63.91222123980745,649.0875822772375,pre_industrial,153.41145075121347,27.750314929917494,77.73771379601705,122.1748382653642,20.86754244759863,201.8537407366891,6.1921268665143145,239.92540547629795,142.83006268705998,385.8957798476716
1779,158.1020545945551,64.3170814782376,89.53573948373598,147.19386358659952,4.2332676446974675,65.75554095808091,0.0,452.2852650658102,63.64498941683088,684.1106488577476,pre_industrial,152.43858104294782,26.82636674400756,61.46316226101717,119.08441771635489,27.887965997911056,107.00229763458609,5.632008173931978,231.62839622854813,347.7015994214764,372.6307480458931
