year,place_cluster,category,n_entries,amount_real,era
1791,other,ecclesiastical,4.0,28.304749922747543,transition
1791,other,educational,1.0,13.05842493268,transition
1791,other,land_rent,24.0,476.21003564649277,transition
1791,other,maintenance,0.5,1.1284377345163998,transition
1791,oxford_local,administrative,5.0,18.729583278153008,transition
1791,oxford_local,ecclesiastical,3.5,12.603187215821306,transition
1791,oxford_local,educational,1.0,16.885180770758843,transition
1791,oxford_local,financial,2.0,59.65545402374963,transition
1791,oxford_local,land_rent,2.0,91.31792698538827,transition
1791,oxford_local,salary_stipend,0.5,9.932459276916966,transition
1791,oxfordshire,ecclesiastical,2.0,11.455436366044234,transition
1791,oxfordshire,land_rent,1.0,41.85703880280758,transition
1792,london,land_rent,1.0,11.264133299328401,transition
1792,other,administrative,4.5,2.606159143075746,transition
1792,other,charitable,0.5,1.6736801836266257,transition
1792,other,domestic,1.0,1.2114256567202246,transition
1792,other,ecclesiastical,4.0,52.16303238969651,transition
1792,other,financial,1.0,70.13516959959195,transition
1792,other,land_rent,9.0,125.66681543823854,transition
1792,other,salary_stipend,0.5,1.0042081101759754,transition
1792,oxford_local,administrative,5.0,29.199077616254357,transition
1792,oxford_local,ecclesiastical,4.0,50.18118252146561,transition
1792,oxford_local,financial,1.5,73.51706622460256,transition
1792,oxford_local,land_rent,2.0,172.3970288191788,transition
1792,oxford_local,salary_stipend,0.5,2.085458641503018,transition
1792,oxfordshire,ecclesiastical,1.5,51.8362662586075,transition
1792,oxfordshire,land_rent,1.5,40.94937515939811,transition
1793,other,administrative,6.0,2.699905733841551,transition
1793,other,charitable,1.0,3.2275912947251935,transition
1793,other,domestic,1.0,1.1680806590434034,transition
1793,other,ecclesiastical,8.0,84.89301559490143,transition
1793,other,financial,1.0,67.62572236567073,transition
1793,other,land_rent,27.5,364.97749651625065,transition
1793,other,maintenance,2.0,8.495481372187385,transition
1793,other,salary_stipend,2.5,37.44518217959752,transition
1793,oxford_local,administrative,5.0,16.948696667896225,transition
1793,oxford_local,ecclesiastical,4.5,51.13170621746793,transition
1793,oxford_local,financial,0.5,70.88661420550022,transition
1793,oxford_local,land_rent,1.5,85.6080167219968,transition
1793,oxford_local,salary_stipend,0.5,2.0108406082216486,transition
1793,oxfordshire,ecclesiastical,4.0,55.65641778351572,transition
1793,oxfordshire,land_rent,1.0,1.28335177671216,transition
