year,L1_inv,L2,L3,L4,L1_inv_norm,L2_norm,L3_norm,L4_norm
1716,0.524184637022473,0.6736217338217828,0.3116166676083766,0.0126705505810141,0.6703903618399675,0.9336768353327243,1.393539366106204,0.7148063615292699
1717,0.3675403928221982,0.6522903599482345,0.158639939237235,0.0335327334033689,0.4700548614596534,0.9041103759215097,0.7094325283062637,1.8917418783765843
1718,0.32288629628837406,0.6944540484440684,0.1646232789393519,0.0002048666227915,0.41294583189520284,0.9625515711267111,0.7361898243125379,0.011557506068900523
1719,0.24579038108881135,0.6948386045402467,0.0523319162183459,0.0026063961095815,0.3143463025755321,0.9630845870625993,0.23402658758191658,0.14703927093631347
1720,0.43949293675768775,0.7177522132435779,0.2356696855077834,0.0739429924725568,0.5620764289710855,0.9948441111189277,1.0539069898716058,4.171477874773159
1721,0.30038572393024265,0.6484521209023575,0.1637966695233228,0.0084753684778538,0.38416939363395064,0.8987903651414639,0.732493254515834,0.4781360735304103
1722,0.3003857239302429,0.6484521209023576,0.1637966695233227,0.0084753684778538,0.3841693936339509,0.8987903651414642,0.7324932545158336,0.4781360735304103
1723,0.43565155897572705,0.6846419130315045,0.2718075109414752,0.0002532761559478,0.5571636130292816,0.9489514108588972,1.2155141424473235,0.014288519377085892
1724,0.2759590008457755,0.5869394449703003,0.0329845933790913,0.0002702704870534,0.35292956214980403,0.8135304073440135,0.14750600377556372,0.015247250878653
1725,0.5089003484591443,0.7244527837152315,0.3664803540592677,0.0042748740920341,0.6508429752575616,1.0041314709512823,1.6388879459039594,0.2411660942580815
1726,0.5956649031973884,0.7202777095925789,0.2143927898401274,0.0002882474369191,0.7618079237464305,0.9983445881973639,0.958757420598001,0.016261416604343718
1727,0.47942722952742844,0.5639748102593853,0.1140835744411337,0.0168295268889176,0.6131492057922457,0.7817001584299668,0.5101779478934196,0.9494341074453436
1728,0.8762388355305135,0.5985195347666712,0.5878770128550694,0.0044413264952236,1.1206396153581826,0.8295810497907801,2.6289664353641924,0.250556470463988
1729,0.16680809332348445,0.61826577338408,0.0535709494928538,0.0079262831576669,0.21333425312915372,0.8569504244061554,0.2395675031471654,0.4471595443431113
1730,0.3514581245550591,0.7264795813841031,0.2030239681840312,0.0002436002119942,0.4494869224524051,1.0069407241839465,0.9079164285368148,0.013742653098615111
1731,0.44094857170966095,0.57924909747397,0.3112780267656578,0.0032618239447116,0.5639380700289068,0.8028711620250639,1.392024975528441,0.18401509002789831
1732,0.3492420173849089,0.6321012148298039,0.288020034234129,0.0058360023706842,0.44665269805370444,0.8761271084943982,1.2880160070158138,0.3292368073346255
1733,0.5101485155454972,0.6863564882449151,0.1569685498227992,0.1338743688478529,0.652439281454954,0.9513279065668292,0.7019581304732292,7.552493467928066
1734,0.516729964075769,0.6965058254123004,0.0096791416967528,0.0022820361019233,0.6608564294406376,0.9653954470444888,0.04328479952008333,0.1287405714901204
1735,0.4971452414684425,0.692693513310583,0.1236804647627124,0.0117295292906394,0.6358091305540469,0.9601113724374574,0.5530949220012706,0.6617188496335965
1736,0.5780275434577695,0.7139574476217705,0.1162294887698534,0.031866562260025,0.7392511467204799,0.9895843568997506,0.5197744053496698,1.7977451948825514
1737,0.4624142454055824,0.6586297557511201,0.0668977862851065,0.0090236629865445,0.5913909554051154,0.912897127764534,0.2991646737292484,0.5090679892587567
1738,0.5825944713042672,0.7917917037822852,0.1266409831951689,0.0642616100671741,0.7450918833527123,1.097466924108683,0.5663342618972226,3.625304787225197
1739,0.298438421119968,0.7247310431482595,0.0230069911031544,0.0053370130236409,0.38167894858197926,1.004517153855777,0.10288649847893765,0.3010864316014393
1740,0.6260471613092597,0.6698803487255998,0.0081569679547605,0.0018579387043186,0.8006644097450072,0.9284910694629885,0.03647768920791837,0.10481520883302384
1741,0.6113380202234235,0.6348266235423151,0.17341404792027,0.002200039160716,0.781852590934556,0.8799046751225542,0.7755018506148349,0.12411473184517667
1742,0.6079643982567144,0.7448135013988691,0.354791874333236,0.0025538085107716,0.7775379973901511,1.0323525474063233,1.5866174535930992,0.14407255296091692
1743,0.46031171389412806,0.7467392188340576,0.2726069480428156,0.0002790567617941,0.5887019852194375,1.0350216978662274,1.2190891985571068,0.015742926661535483
1744,0.6769606083103101,0.5679291472682505,0.1076267305397451,0.0005360466285516,0.8657786495507244,0.7871810873829703,0.4813031568674921,0.03024095422807853
1745,0.31879898546571983,0.6907109482059297,0.1376067814892681,0.0036350965866852,0.40771848720056214,0.9573634279757314,0.6153729468972567,0.20507318512499487
1746,0.6907694701968918,0.6937946584126208,0.312157231124756,0.0197296966002323,0.883439083037154,0.9616376202149448,1.3959567481600492,1.1130465523748152
1747,0.4899900244427795,0.693997371572308,0.267558740027743,0.0418716345815284,0.6266581784045812,0.9619185918224719,1.1965137803316042,2.3621791788080277
1748,0.6653226457999569,0.7109500017169413,0.2529705442398433,0.0013989828083168,0.8508946232986137,0.9854158711845938,1.1312758543023982,0.07892331155311924
1749,0.9082775843669038,0.5890201483780745,0.1787211885919743,0.0110847520212557,1.1616146209350948,0.8164143769006588,0.7992352070628213,0.6253438798974311
1750,0.9050939118767217,0.7241527351408056,0.0801434513946323,0.0007494977920812,1.1575429576280651,1.0037155870963677,0.358398847247788,0.042282755299880966
1751,0.6204070968855744,0.79539542352486,0.2272684817287228,0.0166571712951485,0.7934512169828678,1.1024618782138358,1.0163370861862409,0.9397107040238764
1752,0.3710320365736277,0.8088753540212524,0.2632115851674148,0.0120025377785347,0.47452039545781355,1.121145804539922,1.1770734484811893,0.6771205642356013
1753,0.864873952323246,0.6590013252727599,0.0612212401960629,0.0013061716330569,1.106104835764361,0.9134121435926345,0.27377934854972374,0.07368738924077764
1754,0.648385632618941,0.7025067126037333,0.2462044667987817,0.0864836678567783,0.8292335336882694,0.9737130073023769,1.1010181811791746,4.878957355258181
1755,0.6784543647069181,0.6614663033351675,0.2409210387584374,0.0164398164621584,0.8676890448971257,0.9168287389916812,1.0773908668294103,0.9274486782865528
1756,0.6711185993005764,0.736197543548014,0.2529452887733633,0.0433841851265642,0.8583071857624031,1.0204103551407826,1.1311629126968694,2.447509389584048
1757,0.5677393015638634,0.5982666931651214,0.2480602530935994,0.0198256017369693,0.7260933055347277,0.8292305974010744,1.1093171957240542,1.1184570198525003
1758,0.8210750292293327,0.6246026222808981,0.1305752062209706,0.0094882763184864,1.0500895048536412,0.8657336460970521,0.5839279763271139,0.5352790495595633
1759,0.8174967007248203,0.725394422429657,0.1895092707921574,0.0108583190837342,1.0455131079669473,1.0054366340877559,0.8474791516057307,0.6125697148629095
1760,0.8174967007248203,0.7253944224296571,0.1895092707921573,0.0108583190837342,1.0455131079669473,1.0054366340877559,0.8474791516057303,0.6125697148629095
1761,0.7292830471375926,0.5985033036092114,0.3807266492908915,0.0296033534514441,0.9326948775749113,0.8295585525123077,1.702596904024867,1.670066761060836
1762,0.7265652000675307,0.7501071669941602,0.3186706157127499,0.0991987899867187,0.9292189678438019,1.0396898595685653,1.42508438725465,5.596278211048141
1763,0.5232808986005518,0.7945792765801762,0.2821003838280704,0.0014309753285615,0.6692345524459306,1.1013306535840193,1.261543527421762,0.08072816264037445
1764,0.8171560267537774,0.7297209401075384,0.1312977757338006,0.004564142179783,1.0450774131171054,1.011433425952794,0.5871592831394383,0.2574850906575081
1765,0.9386287839313696,0.7455374156852701,0.0226345143642261,5.507631230588629e-05,1.2004313855275814,1.0333559324903292,0.10122079489947515,0.0031071182072239046
1766,0.566211803522547,0.7189247277401274,0.2720930003084513,0.0196280970554114,0.7241397573146869,0.9964692808092063,1.2167908413945887,1.1073148361007583
1767,0.5522285850267639,0.6951053257935678,0.1637725320338702,0.0078272690638267,0.7062563356251012,0.96345427741434,0.7323853124663624,0.4415736857250901
1768,0.5791118728045884,0.7647522373003933,0.18778964349128,0.0094838472756715,0.7406379175104381,1.0599887338628537,0.8397890355500156,0.5350291860702592
1769,0.7049255700690809,0.770055361212276,0.3448739632791963,0.0094412915452489,0.9015436062247587,1.0673391557729845,1.5422648854541134,0.5326284137730254
1770,0.6784619792064959,0.715305120545885,0.2143609632718096,0.028713480395234,0.8676987832350445,0.9914523058207451,0.9586150932437573,1.6198647656964353
1771,0.7459560232444279,0.6687728637728638,0.1609280678330703,0.0115399319832726,0.9540182848168738,0.9269560343031481,0.7196649632317826,0.6510227586809519
1772,0.7668694882299841,0.6285175271060037,0.1128567460593014,0.002880297664514,0.980764939275565,0.8711599198709034,0.5046916122020044,0.16249136772142725
1773,0.7239813166921031,0.6810888172755474,0.1293156546392237,0.0104266010024337,0.9259143869983107,0.9440266243882549,0.5782953035747965,0.5882144329887962
1774,0.7881582391834556,0.8358248960541598,0.3030998460796216,0.1647070236493829,1.007991554568769,1.1584993545451958,1.3554524236922745,9.291910997896656
1775,0.7884466990568734,0.8461983046972172,0.3364332666476136,0.1655830237210631,1.0083604717503472,1.1728774704330442,1.5045183710466976,9.341330351849228
1776,0.712006289192211,0.7028670383304435,0.1928238618299783,0.0179059828343494,0.9105992814959875,0.9742124386112436,0.8623018924083863,1.010162136016859
1777,0.7166858981603195,0.6795011198589044,0.1577066741213487,0.0111099050122823,0.9165841282996249,0.9418259882967992,0.7052589977695862,0.6267628804280192
1778,0.7147218243092184,0.6832542074484786,0.5602126373489886,0.0018282837483128,0.9140722344234531,0.9470279744671077,2.505252268845612,0.10314223092505673
1779,0.6015362857990185,0.6791781794976268,0.3956275585252518,0.0024481380982038,0.7693169540170733,0.9413783751641169,1.7692332741787025,0.13811117956629365
1780,0.6921749221511464,0.6539222992953352,0.1035975893180505,0.0392440631137758,0.8852365440415692,0.9063723337660275,0.46328497142469993,2.2139453046355264
1781,0.850183724987573,0.6747920990863173,0.1151674501446535,0.0340252489959856,1.0873172061325316,0.9352990260690212,0.5150250039652697,1.919527038658593
1782,0.8381923594621106,0.7733653940142363,0.1500764285323094,0.0009296986627567,1.0719812055979996,1.0719270435981707,0.6711367934504401,0.05244874831560446
1783,0.7999471562490212,0.7917468730284845,0.0919663623559036,0.0087356706419068,1.0230686396626365,1.0974047862140268,0.41127051156840727,0.4928209636301133
1784,0.8471152115052083,0.7846910257708956,0.0316358444668673,0.0070970341315295,1.0833928220158235,1.0876249931828839,0.14147444353007915,0.4003776404798994
1785,0.8666199282911466,0.8185646237392805,0.0870038478151513,0.1223163840919222,1.1083377998350623,1.134575666185994,0.3890783117079564,6.900452265995045
1786,0.7704406325935795,0.8115455437633725,0.2093233929570997,0.1271965572988466,0.985332148218758,1.1248468346329032,0.9360872464602255,7.175766178470272
1787,0.772033977426468,0.7455684748921783,0.3802636917180023,0.0082390506147544,0.9873699092357986,1.0333989822622678,1.700526573167376,0.46480425256443186
1788,0.6762951292458876,0.7806553517728226,0.4609452286658011,0.0117036136262797,0.8649275548804776,1.0820313266816897,2.0613317210999944,0.660256823052421
1789,0.5251643644491621,0.770211828448332,0.406095879568786,0.0040884039395063,0.671643355113127,1.0675560279825036,1.8160472574715871,0.23064642106708932
1790,0.7009065814250504,0.6836326123239761,0.4958439376504687,0.0234651578647623,0.8964036401498148,0.9475524644722394,2.2173975861567943,1.3237817890213752
1791,0.8982904891100065,0.8540489687484698,0.5315450454254607,0.0223819750659046,1.148841922290143,1.1837589233295347,2.377051751897941,1.262674266473559
1792,0.8093338034412441,0.9128452451467012,0.3229513976736605,0.0006391614942252,1.035073413101635,1.2652538017168353,1.4442279017079374,0.036058156999217
1793,0.8400266512071592,0.7902693859292549,0.1718296251476826,0.0015892065499663,1.0743271185069858,1.0953569076943908,0.7684163647096635,0.08965474265988652
1794,0.8571420372353872,0.7470289792919819,0.177473782001034,0.0033183659528357,1.0962163327687202,1.0354233218248612,0.7936568463051732,0.187204895146652
1795,0.8742423614161012,0.7385600206873173,0.2506222519692254,0.0030803779123725,1.1180862841282413,1.0236848786132604,1.1207743694256598,0.17377885148712185
1796,0.9079729808455904,0.7594927852636241,0.2031384514840955,0.0062121628245274,1.161225057314858,1.0526988435776716,0.908428394044391,0.3504578177116928
1797,0.8847326654215054,0.7786509681509239,0.3079831551960478,0.0101947404003394,1.1315025466458561,1.0792531405530006,1.3772904195313078,0.5751340674351986
1798,0.8751794301006651,0.7469647588950663,0.5390061092326663,0.0018785865648465,1.1192847202710516,1.0353343088166025,2.4104173809195504,0.10598005340413724
1799,0.7946151264933509,0.761946221378824,0.5202511173796394,4.903140001501587e-05,1.0162493986838284,1.0560994412020006,2.3265456815692436,0.002766095792075247
1800,0.8974200634451356,0.8430222746245158,0.2995365199797887,0.0025157512714364,1.1477287172566222,1.1684753177733056,1.339517347970871,0.14192556206221
1801,0.8110537739260117,0.8945716680441893,0.5410784284603669,0.0025642969155712,1.0372731182326116,1.239925617095352,2.4196847235334857,0.1446642540417115
1802,0.8358991152071621,0.8031095413433341,0.402582225839989,0.000149310647164,1.0690483290173447,1.1131540705088696,1.8003343149402264,0.008423327759474311
1803,0.9164143872646331,0.8636867544647298,0.497011188639877,0.0,1.172020943161199,1.1971174253127164,2.2226174937321845,0.0
1804,0.8506025983875561,0.8786981016616952,0.4478364217888567,5.856511086009455e-06,1.0878529118177933,1.2179239795570773,2.0027095730425497,0.0003303938020593261
1805,0.735442018409715,0.8904381729097359,0.4297873019528717,0.0065916618059745,0.9405717108280445,1.2341963651098145,1.9219945098591407,0.3718671703990765
1806,0.8644070714734081,0.8164121144649314,0.4452346357236078,0.0167540496479843,1.1055077323779725,1.1315921697422313,1.9910744723531748,0.9451760752765883
1807,0.8860036898195928,0.9528592533557924,0.5714316055928473,0.0,1.1331280855227321,1.3207154216109556,2.5554231214347958,0.0
1808,0.7982933967517595,0.6011190581260772,0.3861519096135173,0.0024847680445431,1.020953613106225,0.8331841323840532,1.7268584876204354,0.14017765004035823
1809,0.8353556578226964,0.8827051054291704,0.3424567913109102,0.0071669823465869,1.0683532903479818,1.2234779075391164,1.5314553728619043,0.40432375385365976
1810,0.8967480279366095,0.9398842547577376,0.3531923060870465,0.00115687331473,1.146869237417058,1.3027313587144882,1.579464237634061,0.06526475700997297
1811,0.8701723647047204,0.8596115865701119,0.3248296346223226,0.0042540502879611,1.112881082801608,1.1914690180950493,1.4526273148295912,0.2399913238700509
1812,0.7815531200694328,0.8613530133338198,0.1819178728099124,0.0009370750392586,0.9995441337935279,1.193882731531042,0.8135306724912161,0.05286488499529176
1813,0.8437574305620982,0.8660320099175567,0.2061519446201609,0.0046425030395204,1.0790984878777279,1.2003680785789328,0.9219046350517417,0.2619058015553539
1814,0.8190163505357804,0.8738009836075448,0.3594885453873629,0.0695090220470501,1.0474566189260368,1.2111363041340935,1.6076208102293457,3.9213363953859894
1815,0.9144675034327089,0.8862300893492338,0.2222334980111046,0.0009871440630665,1.169531033949136,1.2283637294564276,0.9938208065788141,0.055689518108479094
1816,0.7264303258088308,0.7527790920636501,0.1288455888809511,9.322968216266845e-05,0.9290464744193354,1.0433932949208864,0.5761931851488507,0.005259532288445639
1817,0.7811511079761175,0.8640874043467206,0.3261595152343195,0.0148032084860679,0.9990299923752817,1.1976727481224054,1.4585744966644478,0.8351197944579384
1819,0.8373513818110733,0.8419486100792172,0.1478456172673495,0.00400076970249,1.0709056622265252,1.1669871595614616,0.6611606797209213,0.22570255460236924
1820,0.7191293460111918,0.747673291701431,0.1958681886803092,0.0019570053246091,0.9197091033049744,1.0363163743218569,0.8759160207597037,0.1104040307193405
1821,0.7538212371613187,0.7191105109348238,0.264184900968157,0.0111166747725753,0.9640772663880317,0.9967267865525231,1.1814260843475481,0.6271447949859166
1822,0.7741595834876482,0.7829936224563309,0.3524895812882516,0.0057330789670794,0.9900883899310327,1.0852722986728143,1.5763216757224163,0.32343040585455124
1823,0.7208213364856949,0.8266588735406727,0.1732800600923465,0.0033275129536006,0.9218730242334376,1.1457947423521972,0.7749026615078354,0.18772092120991252
1824,0.7279800552540513,0.7464790139070246,0.1981619174689487,0.0089142730054647,0.9310284548326433,1.03466103950173,0.8861734995610536,0.5028967772136721
1825,0.8680432618163172,0.64090261563388,0.1156614712520703,0.0,1.1101581299431291,0.8883263349098256,0.5172342499152902,0.0
1826,0.8873972237801036,0.7402526710486056,0.1993292856210783,0.0010125810177825,1.1349103043632722,1.0260309852682314,0.8913939310842341,0.057124538388984805
1827,0.7049210641692819,0.670182014928273,0.2285549515349261,0.0102378365530449,0.901537843538134,0.9289091954397749,1.0220901363424166,0.5775653275382511
1828,0.750635341724543,0.7059496659014924,0.2063558318458092,0.0729269679259399,0.960002760109526,0.9784851302578107,0.9228164119389272,4.114159070452224
1829,0.6777007093533824,0.6648739542954613,0.1531928171291559,0.0058381633355491,0.8667251797826704,0.9215519309624547,0.6850731795337669,0.3293587176985513
1830,0.808987170059495,0.7390527638992086,0.3582124801169031,0.0103995849022332,1.0346300966405946,1.024367847851946,1.601914288810724,0.5866903255584556
1831,0.7677115259027881,0.7574013799168816,0.162354574322153,0.0080796842300458,0.9818418383303721,1.0498000405440078,0.7260442527729987,0.4558136325534654
1832,0.8208419603348305,0.8219562625851914,0.2814242769183235,0.0174391252078248,1.0497914283182308,1.1392766644840677,1.258519999824025,0.9838244643241794
1833,0.8105230273100645,0.6823168951958049,0.0609741589774059,0.0055809321570443,1.0365943356228593,0.9457288080449825,0.2726744095634153,0.3148470765821487
1834,0.7333009531166865,0.6721963304122647,0.0528201484672369,0.0068126355748373,0.9378334590077133,0.931701147676507,0.23620994594927844,0.3843333576183525
1835,0.7510083548340167,0.7052078565449713,0.2241709742259011,0.0292330119859505,0.9604798141392884,0.9774569416207142,1.0024851357269793,1.6491740276487958
1836,0.8309723522495516,0.8848980440524806,0.1477897192775629,0.0292644235770281,1.0627473919646804,1.2265174412879383,0.6609107057710307,1.65094610574315
1837,0.765760754477634,0.7865003138279986,0.1695362498281762,0.0256031731074817,0.979346957196494,1.0901327661102462,0.7581604666105123,1.444397454991911
1838,0.8117311060372558,0.8117655791231444,0.2053373120504152,0.0416611607473431,1.0381393720047978,1.1251518157640903,0.9182616253129956,2.350305343125106
1839,0.8522158851353836,0.7603479135591329,0.1767337405830975,0.0388599401183778,1.0899161769542367,1.053884098507355,0.7903474057147243,2.19227508920451
1840,0.822413996643766,0.6913151447166589,0.1728014022983088,0.0325599577578606,1.051801937431888,0.9582008776269714,0.7727621197839138,1.8368629514267167
1841,0.6544625698822162,0.6411831898684811,0.1354383792540527,0.001629418487345,0.8370054519839808,0.8887152262568313,0.6056759242716154,0.09192329038114985
1842,0.8072723816289027,0.7574787520671726,0.2014413098563892,0.0259795250839626,1.0324370189437857,1.0499072826070224,0.9008388331707134,1.465629270077024
1843,0.8720303759551284,0.6242170172165331,0.1419019718154387,0.0079141053888595,1.1152573310669887,0.8651991762334655,0.6345808950804378,0.4464725381584072
1844,0.8906540552507257,0.7745183652190812,0.2984773071974633,0.0457820799760923,1.1390755321739237,1.0735251252094362,1.3347805836617541,2.582786107179044
1845,0.6615712502452731,0.653867248765065,0.6416916114541455,0.0080157308718359,0.8460968874519571,0.9062960306981404,2.8696235292050885,0.452205717727878
1846,0.8275113884795352,0.7746974912938018,0.1541482531181846,0.0098507143381244,1.0583210952168862,1.0737734038177018,0.6893458574772312,0.5557259117887007
1847,0.7219353549345648,0.6969232185157347,0.1977814230708554,0.0333955383212932,0.9232977650180523,0.9659739768815431,0.8844719412766544,1.8840020475924992
1848,0.6539145641347941,0.7001983384587874,0.234142117785099,0.0201725982922862,0.8363045963210002,0.9705134735608079,1.047075757857312,1.1380327552227476
1849,0.7469227454491464,0.6657273158322283,0.1415351777138226,0.008573667676603,0.9552546454479317,0.9227347370671849,0.632940604065902,0.48368160149700434
1850,0.8112650476263439,0.6426369467571889,0.1621642023545034,0.0167819402946959,1.0375433204522293,0.890730213397301,0.7251929156697594,0.9467495200585766
1851,0.8949814753829363,0.6601984727508382,0.4801163312538863,0.0015868762087801,1.1446099575335547,0.915071455952432,2.1470642538082,0.0895232769675491
1852,0.8112096042873986,0.7307752718381928,0.6601450714599929,0.0362151393621225,1.0374724128417578,1.0128947878184262,2.9521467881705963,2.0430692284598693
1853,0.8711181927824316,0.649593112777414,0.0547016391655209,0.0202238537731157,1.11409072150994,0.9003718427416583,0.24462390973094786,1.1409243220513483
1854,0.9429575288782232,0.6397586696646006,0.077148926097966,0.0067857142568332,1.2059675052195242,0.8867407627722868,0.3450074297869295,0.3828145973050542
1855,0.933592415821577,0.7269504284922038,0.0908462951962726,0.000126537675113,1.1939902722231897,1.0075933442164429,0.40626160850937654,0.007138595482932607
1856,0.8222287481298316,0.6749164851441777,0.2194078974647662,0.0016302844607353,1.0515650193509,0.935471431998093,0.9811848149791533,0.09197214408204814
1857,0.6804008492957458,0.6140921464529938,0.0214227553545957,0.0079750121666694,0.8701784435090965,0.8511655475394793,0.0958018489389978,0.44990858081183405
1858,0.9389366831114248,0.7976730997133094,0.0152895116679671,0.0106728369825073,1.2008251640326133,1.1056188628964392,0.06837418730319399,0.6021057823716511
1859,0.8707299737557029,0.6282335735240657,0.0105739580552635,0.0163756065354781,1.1135942203242506,0.8707663445623083,0.047286388493454866,0.9238262892063828
1860,0.7033287438754694,0.6338868391430064,0.0640588711446662,0.0593168516319052,0.8995013928248936,0.8786020821689934,0.2864691397079092,3.3463473131078536
1861,0.911036032161808,0.6292884725828151,0.0149903788599988,0.0014728914953731,1.165142455756517,0.8722284927759363,0.06703647534190188,0.08309285409527851
1862,0.95477035923004,0.6951524315832293,0.0121181361536337,0.0345425843962949,1.2210751735000984,0.963519568634039,0.05419190155497779,1.9487124030057026
1863,0.9214435262873284,0.6432819502210924,0.0476235627120946,0.0299833075559074,1.1784528110395085,0.8916242237338431,0.21297098740859327,1.6915017894144173
1864,0.8745441878329288,0.6667820957159055,0.0321251039159063,0.0483842603884783,1.1184722960532363,0.9241967200975971,0.14366239550231488,2.729587550472876
1865,0.9340938737334926,0.653136470447736,0.0268118887088501,0.0054087342646048,1.1946315969154322,0.905283131689104,0.11990187393441175,0.3051325698469698
1866,0.9415978319155095,0.6063316585606762,0.0190736907127213,0.0419389942991297,1.2042285612016224,0.8404090837674032,0.08529691004370696,2.365979262659504
1867,0.8432770759511291,0.6854226395964111,0.0555383253246677,0.0072404957639409,1.0784841526250042,0.9500335408909059,0.24836554238749298,0.40847099734133696
1868,0.9252602938430672,0.6389839263319727,0.057767766914288,0.0518616212778097,1.1833341524639445,0.8856669258298544,0.2583355309744795,2.9257621104601674
1869,0.8532569484039713,0.6671076360814292,0.0495571665173359,0.0131360357669716,1.0912476138793843,0.9246479369794082,0.2216179992701118,0.7410666072851749
1870,0.7295765500212954,0.6645195089208548,0.0492357424411391,0.0670456564939889,0.9330702443646064,0.9210606501455735,0.22018060149921503,3.7823661622582603
1871,0.8662066944252106,0.6528188085464688,0.0676384534036543,0.0352192171463085,1.1078093066642534,0.9048428347928055,0.302476912432006,1.9868844927689915
1872,0.9541569626891423,0.702868363953728,0.0698050819060625,0.0247530040319964,1.2202906882253302,0.9742142759981492,0.31216600298356795,1.3964353510843701
1873,0.641393703279702,0.735660195848411,0.2117305479383166,0.0821052569302083,0.8202914134721613,1.0196655616247061,0.9468519634196537,4.631950252947162
1876,0.46113289178478145,0.602073966124458,0.0705470374766505,0.0524197474245809,0.5897522062758522,0.8345076874791414,0.3154840036009662,2.957248675917368
1877,0.9393176346670848,0.7199456758545181,0.0653683145345389,0.0794856719319637,1.2013123707021813,0.9978843711434731,0.29232492696563195,4.484166933718896
1878,0.6496556420520307,0.6194796969486343,0.06708437460837,0.1609267532122874,0.8308577745058283,0.8586329893460638,0.2999990905007229,9.078647861503367
1879,0.860193280505278,0.7080878272609059,0.319262259130384,0.2210123103014708,1.1001186296604855,0.9814487397009942,1.4277301969268297,12.468361526175144
1880,0.5460262715497517,0.6427336827070997,0.1766398042398639,0.1107538017639606,0.69832407114723,0.8908642947534106,0.789927325514237,6.248151693033568
1881,0.4783886050077778,0.6575647686875051,0.0301061115305563,0.0549786082940462,0.6118208878325673,0.9114209970203775,0.13463352875251125,3.101606256597633
1882,0.8816262937407136,0.6391849253506421,0.104966660145694,0.0200963851338033,1.1275297449114814,0.8859455215434926,0.46940741059957264,1.1337332064251249
1883,0.8581698474639751,0.6152066360069907,0.4067153835742286,0.3197050506539073,1.0975308201122635,0.852710291462576,1.8188176587651714,18.03609105691759
1884,0.8943374215469696,0.8821431721183333,0.0890619638560586,0.2467684936292493,1.1437862640224463,1.2226990370113593,0.3982821381432722,13.92139101954201
1889,0.891492251709376,0.7455196828922064,0.3378932586422586,0.2796870196438775,1.1401475186220564,1.0333313538621793,1.511047406654301,15.778482521365266
1891,0.8805805855758931,0.7678135405310182,0.1645388801498796,0.1521310073781961,1.1261923675343515,1.0642318687987582,0.7358123957350358,8.58243776894243
1892,0.6689952054367319,0.6156976458981724,0.2557907120390647,0.2301370248874078,0.8555915342912013,0.8533908582232633,1.1438875508377684,12.983130319485518
1893,0.9054390214205716,0.7806817081776086,0.2140965170311363,0.2498553544753166,1.1579843252219155,1.0820678581107925,0.9574324984569464,14.095535604326734
1894,0.8089275578254819,0.6,0.2902869976943019,0.4314878047958644,1.0345538573456827,0.8316330561683537,1.298153792159083,24.342290875074045
1895,0.7707673231032087,0.6,0.2312044834892077,0.3968782075393511,0.9857499593362377,0.8316330561683537,1.0339387550584342,22.389797956100857
