year,amount_real_administrative,amount_real_charitable,amount_real_domestic,amount_real_ecclesiastical,amount_real_educational,amount_real_financial,amount_real_land_rent,amount_real_maintenance,amount_real_other,amount_real_salary_stipend,share_administrative,share_charitable,share_domestic,share_ecclesiastical,share_educational,share_financial,share_land_rent,share_maintenance,share_other,share_salary_stipend,total_real,era,hhi,hhi_5yr,share_land_rent_5yr,share_financial_5yr,share_educational_5yr
1827,408.2816095029162,0.0,0.0,203.00711648563328,31.350883764067994,1044.9952735120482,1062.372362530544,0.0,1765.071811404213,0.0,0.09042623713352249,0.0,0.0,0.04496202921672714,0.006943595752565641,0.23144562039191172,0.23529429918542863,0.0,0.3909282183198443,0.0,4515.079057199423,early_industrial,0.2720020562618757,0.37868966489453315,0.20181267361342958,0.48526097407097757,0.0030241219384838083
1828,46.658199497432534,27.57065078844823,45.24472850431552,211.60411886813068,16.38806948541462,7289.320555191376,885.8172639207546,10.925379656943079,981.2971156997705,0.0,0.004903736452692453,0.0028976515757580213,0.004755181872609424,0.022239410058903328,0.0017223719429916417,0.7661012920959215,0.09309862905771843,0.0011482479619944277,0.10313347898141076,0.0,9514.826081612586,early_industrial,0.6067689901390301,0.3560241571967209,0.19701577155178632,0.45555790342617153,0.0037397828061958606
1829,157.3118339563689,14.673882720526695,20.560174078000333,267.1311536387137,0.0,2492.617725827149,1419.7394176942103,0.0,926.5997833324034,0.0,0.029689130219224313,0.002769370898264229,0.003880278235780869,0.05041509851185801,0.0,0.4704264796083569,0.2679444221658481,0.0,0.17487522036066755,0.0,5298.633971247373,early_industrial,0.3271224813681877,0.3571701483490842,0.23282084030593925,0.4439459175449649,0.00245320094105671
1830,393.78325731660965,46.45096921322691,0.0,497.57340364880275,15.250855188141392,1304.7872719498291,801.8689424173318,53.449258836944125,1123.1411535537818,0.0,0.09295441355004584,0.01096497253710085,0.0,0.11745457196288935,0.0036000370097262688,0.3080012504801452,0.1892849833035667,0.012616952136891128,0.2651228190196348,0.0,4236.305112124667,early_industrial,0.22371216221033657,0.353446842055743,0.2275820288079169,0.46839225853955957,0.0010644817905435821
1831,353.61751195989854,0.0,0.0,270.76543351058757,0.0,1558.6636600148663,1329.3957392265613,0.0,0.0,0.0,0.10067567727973675,0.0,0.0,0.07708750975463924,0.0,0.44375494514848923,0.3784818678171347,0.0,0.0,0.0,3512.442344711914,early_industrial,0.3562450517659911,0.31992286668776726,0.2260291518992991,0.4305748228529794,0.0013213621617316615
1832,823.2882211262759,0.0,0.0,147.44738502121803,0.0,1716.1598711625948,1014.6238339641396,14.336506480100928,1136.4763734373207,0.0,0.1696685611551443,0.0,0.0,0.03038691070839638,0.0,0.35367732536488505,0.20910024169531669,0.002954559975536243,0.2342124011007213,0.0,4852.33219119165,early_industrial,0.25338552479516985,0.3917583394226143,0.2031285051743882,0.49922368773705594,0.002253700428739281
1833,0.0,0.0,1.8871858284925518,158.39659899158374,23.15427234907306,4443.414380475834,657.1336822530243,0.0,2416.716991622093,0.0,0.0,0.0,0.00024506669081546056,0.020569108651212063,0.0030067737989320385,0.5770141136630204,0.08533424451462948,0.0,0.3138306926813906,0.0,7700.703111520101,early_industrial,0.43914911329915124,0.4192748483755011,0.24835835058565797,0.4461190387957175,0.0015336930267940275
1834,2.8553299492385786,0.0,0.0,284.7182164282418,51.30460698354099,8954.917392516536,1688.7089486232887,23.073373327180434,0.0,0.0,0.0002594438914094098,0.0,0.0,0.025870355909301427,0.004661691335038099,0.8136708040287399,0.15344118854129363,0.002096516294217453,0.0,0.0,11005.577867828028,early_industrial,0.6862998450424227,0.4214213286833021,0.2048512283804766,0.3576696086406122,0.008152720796875918
1835,0.0,0.0,0.0,504.55597338733,0.0,176.10645067978015,1722.3182431780929,23.141452126120914,1719.7045849002025,0.0,0.0,0.0,0.0,0.12170213792763604,0.0,0.042478005773452676,0.4154342103599156,0.005581866724501008,0.41480377921449474,0.0,4145.826704271526,early_industrial,0.36129470697477084,0.4295265381741721,0.21898613876418066,0.36568723663909075,0.0094340648118543
1836,15.845615256663185,0.0,468.78022126803614,625.611074039689,151.9839658040308,6.924296932420409,739.1191346562995,23.209933851688522,2560.860798421724,0.0,0.0034504484358936667,0.0,0.10207883727152924,0.136229405859787,0.033095138850409454,0.0015077943729629938,0.16094625679122773,0.005054059350713945,0.5576380590674761,0.0,4592.335040230551,early_industrial,0.366977453304996,0.47083819993405224,0.23836788553029042,0.40669069789149165,0.008832710052067892
