year,role,n_entries,amount_real,era,total,role_share
1714,student,0.04285714285714286,0.8342834895297423,pre_industrial,9.385714285714286,0.0045662100456621
1714,unclassified,7.3428571428571425,50.43459507123855,pre_industrial,9.385714285714286,0.7823439878234398
1715,student,0.04285714285714286,0.8362369337979094,pre_industrial,9.385714285714286,0.0045662100456621
1715,unclassified,9.342857142857143,45.044555749128925,pre_industrial,9.385714285714286,0.995433789954338
1716,academic_traditional,1.0,19.936925484060243,pre_industrial,42.385714285714286,0.023592854735422986
1716,artisan_supplier,1.0,15.051502705521871,pre_industrial,42.385714285714286,0.023592854735422986
1716,domestic_service,7.0,16.542799400221657,pre_industrial,42.385714285714286,0.1651499831479609
1716,student,0.04285714285714286,0.8381995473722443,pre_industrial,42.385714285714286,0.0010111223458038423
1716,unclassified,33.34285714285714,86.33613955556798,pre_industrial,42.385714285714286,0.7866531850353893
1717,academic_traditional,1.0,1.1272299549108018,pre_industrial,42.385714285714286,0.023592854735422986
1717,artisan_supplier,1.0,0.6534666405280011,pre_industrial,42.385714285714286,0.023592854735422986
1717,domestic_service,7.0,59.68192511272299,pre_industrial,42.385714285714286,0.1651499831479609
1717,student,0.04285714285714286,0.8401713949645727,pre_industrial,42.385714285714286,0.0010111223458038423
1717,unclassified,33.34285714285714,95.64285072488121,pre_industrial,42.385714285714286,0.7866531850353893
1718,academic_traditional,1.0,0.6550075325866248,pre_industrial,40.385714285714286,0.02476123098691192
1718,artisan_supplier,4.0,18.796669286696797,pre_industrial,40.385714285714286,0.09904492394764768
1718,domestic_service,5.0,52.51522892513263,pre_industrial,40.385714285714286,0.1238061549345596
1718,student,0.04285714285714286,0.8421525418970889,pre_industrial,40.385714285714286,0.0010611956137247967
1718,unclassified,30.34285714285714,168.72773266803281,pre_industrial,40.385714285714286,0.7513264945171559
1719,academic_traditional,1.0,0.6565557087518877,pre_industrial,18.385714285714286,0.05439005439005439
1719,domestic_service,9.0,64.24397610137221,pre_industrial,18.385714285714286,0.4895104895104895
1719,student,0.04285714285714286,0.8441430541095698,pre_industrial,18.385714285714286,0.002331002331002331
1719,unclassified,8.342857142857143,28.08811270716678,pre_industrial,18.385714285714286,0.45376845376845376
1720,academic_traditional,1.0,0.6581112207963147,pre_industrial,38.385714285714286,0.026051358392259024
1720,artisan_supplier,5.0,29.6067785455742,pre_industrial,38.385714285714286,0.1302567919612951
1720,domestic_service,8.0,51.46429746627181,pre_industrial,38.385714285714286,0.2084108671380722
1720,student,0.04285714285714286,0.8461429981666901,pre_industrial,38.385714285714286,0.0011164867882396724
1720,unclassified,24.34285714285714,119.94163669910216,pre_industrial,38.385714285714286,0.6341644957201339
1721,academic_traditional,1.0,0.6631519612719254,pre_industrial,41.385714285714286,0.024162927166033826
1721,artisan_supplier,3.5,11.680800092841274,pre_industrial,41.385714285714286,0.08457024508111839
1721,domestic_service,8.5,67.36173281607479,pre_industrial,41.385714285714286,0.20538488091128754
1721,student,0.04285714285714286,0.8526239502067612,pre_industrial,41.385714285714286,0.0010355540214014498
1721,unclassified,28.34285714285714,176.47182729154528,pre_industrial,41.385714285714286,0.6848463928201588
1722,academic_traditional,1.0,0.6682705159048384,pre_industrial,41.385714285714286,0.024162927166033826
1722,artisan_supplier,3.5,11.770958634055066,pre_industrial,41.385714285714286,0.08457024508111839
1722,domestic_service,8.5,67.88166599839616,pre_industrial,41.385714285714286,0.20538488091128754
1722,student,0.04285714285714286,0.8592049490205064,pre_industrial,41.385714285714286,0.0010355540214014498
1722,unclassified,28.34285714285714,177.83392940676674,pre_industrial,41.385714285714286,0.6848463928201588
1723,academic_traditional,1.0,0.6734687005421424,pre_industrial,32.385714285714286,0.030877812086457873
1723,artisan_supplier,3.0,35.33606088157053,pre_industrial,32.385714285714286,0.09263343625937362
1723,domestic_service,9.0,61.16779472674008,pre_industrial,32.385714285714286,0.2779003087781209
1723,student,0.04285714285714286,0.8658883292684686,pre_industrial,32.385714285714286,0.0013233348037053375
1723,unclassified,19.34285714285714,95.1862171022566,pre_industrial,32.385714285714286,0.5972651080723422
1724,academic_traditional,1.0,0.6787483879725786,pre_industrial,15.385714285714286,0.06499535747446611
1724,artisan_supplier,1.0,1.8198941152514765,pre_industrial,15.385714285714286,0.06499535747446611
1724,domestic_service,5.0,40.18190456797665,pre_industrial,15.385714285714286,0.32497678737233054
1724,student,0.04285714285714286,0.8726764988218867,pre_industrial,15.385714285714286,0.002785515320334262
1724,unclassified,8.342857142857143,50.375690262869554,pre_industrial,15.385714285714286,0.542246982358403
1725,academic_traditional,1.0,1.1800923550538736,pre_industrial,24.385714285714286,0.041007615700058585
1725,artisan_supplier,1.0,11.800923550538737,pre_industrial,24.385714285714286,0.041007615700058585
1725,domestic_service,7.0,28.689926458012657,pre_industrial,24.385714285714286,0.28705330990041006
1725,student,0.04285714285714286,0.879571941655061,pre_industrial,24.385714285714286,0.0017574692442882249
1725,traditional_ecclesiastical,1.0,0.10261672652642381,pre_industrial,24.385714285714286,0.041007615700058585
1725,unclassified,14.342857142857143,135.16743934618486,pre_industrial,24.385714285714286,0.5881663737551259
1726,artisan_supplier,1.0,1.1032960970900567,pre_industrial,17.385714285714286,0.05751848808545604
1726,domestic_service,8.0,65.05137222452076,pre_industrial,17.385714285714286,0.4601479046836483
1726,student,0.04285714285714286,0.8865772208759384,pre_industrial,17.385714285714286,0.0024650780608052587
1726,unclassified,8.342857142857143,10.209629336840239,pre_industrial,17.385714285714286,0.47986852917009043
1727,academic_traditional,1.0,1.199040767386091,pre_industrial,20.385714285714286,0.04905395935529082
1727,artisan_supplier,2.0,15.952455426962779,pre_industrial,20.385714285714286,0.09810791871058164
1727,domestic_service,3.0,1.546588815903799,pre_industrial,20.385714285714286,0.14716187806587247
1727,student,0.04285714285714286,0.8936949819026766,pre_industrial,20.385714285714286,0.0021023125437981778
1727,unclassified,14.342857142857143,24.089253441966925,pre_industrial,20.385714285714286,0.7035739313244569
1728,academic_traditional,1.0,1.2087450073575783,pre_industrial,22.385714285714286,0.04467134652201659
1728,artisan_supplier,1.0,0.5255413075467732,pre_industrial,22.385714285714286,0.04467134652201659
1728,domestic_service,5.0,8.925443206502697,pre_industrial,22.385714285714286,0.22335673261008296
1728,student,0.04285714285714286,0.900927955794468,pre_industrial,22.385714285714286,0.0019144862795149968
1728,unclassified,15.342857142857143,72.10628509865161,pre_industrial,22.385714285714286,0.6853860880663689
1729,academic_traditional,1.0,0.7064391932464414,pre_industrial,24.385714285714286,0.041007615700058585
1729,artisan_supplier,2.0,28.345872629013463,pre_industrial,24.385714285714286,0.08201523140011717
1729,domestic_service,6.0,64.63918618204939,pre_industrial,24.385714285714286,0.2460456942003515
1729,student,0.04285714285714286,0.9082789627454245,pre_industrial,24.385714285714286,0.0017574692442882249
1729,unclassified,15.342857142857143,64.73614811506886,pre_industrial,24.385714285714286,0.6291739894551845
1730,academic_traditional,1.0,0.7122507122507123,pre_industrial,26.385714285714286,0.03789929615592853
1730,artisan_supplier,1.0,10.389957264957266,pre_industrial,26.385714285714286,0.03789929615592853
1730,domestic_service,5.0,68.95477207977208,pre_industrial,26.385714285714286,0.18949648077964265
1730,student,0.04285714285714286,0.9157509157509156,pre_industrial,26.385714285714286,0.0016242555495397943
1730,unclassified,19.34285714285714,183.00819406288159,pre_industrial,26.385714285714286,0.7330806713589604
1731,academic_traditional,1.0,0.720677702320317,pre_industrial,35.385714285714286,0.028259991925716592
1731,domestic_service,6.0,42.002688172043015,pre_industrial,35.385714285714286,0.16955995155429957
1731,student,1.042857142857143,7.541535289837498,pre_industrial,35.385714285714286,0.029471134436818733
1731,unclassified,27.34285714285714,431.78746071327515,pre_industrial,35.385714285714286,0.7727089220831651
1732,academic_traditional,1.0,0.7026419336706016,pre_industrial,29.385714285714286,0.03403014098201264
1732,artisan_supplier,6.0,70.73408516020237,pre_industrial,29.385714285714286,0.20418084589207583
1732,domestic_service,6.0,35.32532321528949,pre_industrial,29.385714285714286,0.20418084589207583
1732,student,0.04285714285714286,0.9033967718622019,pre_industrial,29.385714285714286,0.0014584346135148275
1732,traditional_ecclesiastical,1.0,25.295109612141655,pre_industrial,29.385714285714286,0.03403014098201264
1732,unclassified,15.342857142857143,176.22022868485507,pre_industrial,29.385714285714286,0.5221195916383082
1733,academic_traditional,1.0,24.05255443886097,pre_industrial,52.385714285714286,0.019089173711480775
1733,artisan_supplier,2.0,15.049204355108879,pre_industrial,52.385714285714286,0.03817834742296155
1733,student,0.04285714285714286,0.8973438621679828,pre_industrial,52.385714285714286,0.0008181074447777475
1733,traditional_ecclesiastical,3.0,63.860971524288104,pre_industrial,52.385714285714286,0.05726752113444232
1733,unclassified,46.34285714285714,531.3032642129298,pre_industrial,52.385714285714286,0.8846468502863376
1734,academic_traditional,1.0,0.6932889628397116,pre_industrial,39.385714285714286,0.025389916575988394
1734,domestic_service,2.0,3.6267678868552413,pre_industrial,39.385714285714286,0.05077983315197679
1734,student,0.04285714285714286,0.8913715236510577,pre_industrial,39.385714285714286,0.001088139281828074
1734,unclassified,36.34285714285714,439.45187150879485,pre_industrial,39.385714285714286,0.9227421109902068
1735,academic_traditional,2.0,1.3774104683195594,pre_industrial,23.385714285714286,0.0855222968845449
1735,domestic_service,1.0,1.790633608815427,pre_industrial,23.385714285714286,0.04276114844227245
1735,student,0.04285714285714286,0.8854781582054309,pre_industrial,23.385714285714286,0.0018326206475259622
1735,traditional_ecclesiastical,1.0,0.011837121212121212,pre_industrial,23.385714285714286,0.04276114844227245
1735,unclassified,19.34285714285714,238.02066423160173,pre_industrial,23.385714285714286,0.8271227855833841
1736,academic_traditional,1.0,0.513136288998358,pre_industrial,17.385714285714286,0.05751848808545604
1736,domestic_service,2.0,61.21715927750411,pre_industrial,17.385714285714286,0.11503697617091208
1736,student,0.04285714285714286,0.8796622097114708,pre_industrial,17.385714285714286,0.0024650780608052587
1736,unclassified,14.342857142857143,86.8235611414106,pre_industrial,17.385714285714286,0.8249794576828267
1737,academic_modern,1.0,0.5097879282218597,pre_industrial,43.385714285714286,0.02304906157392163
1737,academic_traditional,1.0,0.6797172376291464,pre_industrial,43.385714285714286,0.02304906157392163
1737,domestic_service,7.0,17.60042822185971,pre_industrial,43.385714285714286,0.16134343101745144
1737,industrial_supplier,1.0,0.0,pre_industrial,43.385714285714286,0.02304906157392163
1737,student,0.04285714285714286,0.8739221626660452,pre_industrial,43.385714285714286,0.0009878169245966415
1737,unclassified,33.34285714285714,465.85997278703485,pre_industrial,43.385714285714286,0.768521567336187
1738,academic_traditional,1.0,0.6753106428957322,pre_industrial,25.385714285714286,0.03939223410241981
1738,artisan_supplier,1.0,3.9632293354943275,pre_industrial,25.385714285714286,0.03939223410241981
1738,domestic_service,2.0,3.7817396002160995,pre_industrial,25.385714285714286,0.07878446820483961
1738,student,0.04285714285714286,0.8682565408659412,pre_industrial,25.385714285714286,0.0016882386043894203
1738,unclassified,21.34285714285714,161.80531939781585,pre_industrial,25.385714285714286,0.8407428249859313
1739,academic_traditional,1.0,0.16774020397208803,pre_industrial,23.385714285714286,0.04276114844227245
1739,domestic_service,2.0,61.065821256038646,pre_industrial,23.385714285714286,0.0855222968845449
1739,industrial_supplier,2.0,2.0128824476650564,pre_industrial,23.385714285714286,0.0855222968845449
1739,student,0.04285714285714286,0.8626639061421668,pre_industrial,23.385714285714286,0.0018326206475259622
1739,unclassified,18.34285714285714,101.84749360190936,pre_industrial,23.385714285714286,0.7843616371411117
1740,academic_traditional,1.0,0.16666666666666666,pre_industrial,25.385714285714286,0.03939223410241981
1740,domestic_service,7.0,33.72916666666667,pre_industrial,25.385714285714286,0.27574563871693863
1740,student,0.04285714285714286,0.857142857142857,pre_industrial,25.385714285714286,0.0016882386043894203
1740,traditional_ecclesiastical,1.0,2.0,pre_industrial,25.385714285714286,0.03939223410241981
1740,unclassified,16.34285714285714,135.44566964285715,pre_industrial,25.385714285714286,0.6437816544738323
1741,academic_traditional,1.0,0.6635479911084571,pre_industrial,20.385714285714286,0.04905395935529082
1741,domestic_service,3.0,62.09979761786272,pre_industrial,20.385714285714286,0.14716187806587247
1741,student,0.04285714285714286,0.8531331314251589,pre_industrial,20.385714285714286,0.0021023125437981778
1741,unclassified,16.34285714285714,121.02891706598037,pre_industrial,20.385714285714286,0.8016818500350384
1742,academic_traditional,1.0,1.1392906677233998,pre_industrial,28.385714285714286,0.035228988424760944
1742,domestic_service,3.0,61.99227263721022,pre_industrial,28.385714285714286,0.10568696527428284
1742,student,0.04285714285714286,0.8491607461292421,pre_industrial,28.385714285714286,0.001509813789632612
1742,unclassified,24.34285714285714,209.03284424033134,pre_industrial,28.385714285714286,0.8575742325113236
1743,academic_traditional,1.0,0.6573973638365711,pre_industrial,24.385714285714286,0.041007615700058585
1743,domestic_service,5.0,21.809157545278246,pre_industrial,24.385714285714286,0.2050380785002929
1743,student,4.042857142857143,94.19565084686867,pre_industrial,24.385714285714286,0.16578793204452255
1743,traditional_ecclesiastical,1.0,0.04930480228774283,pre_industrial,24.385714285714286,0.041007615700058585
1743,unclassified,13.342857142857143,80.73337078150459,pre_industrial,24.385714285714286,0.5471587580550674
1744,academic_traditional,2.0,0.77705797670462,pre_industrial,31.385714285714286,0.06372325898953118
1744,artisan_supplier,1.0,8.898336277974089,pre_industrial,31.385714285714286,0.03186162949476559
1744,domestic_service,4.0,21.41408192644942,pre_industrial,31.385714285714286,0.12744651797906237
1744,student,0.04285714285714286,0.8413259296651523,pre_industrial,31.385714285714286,0.0013654984069185253
1744,unclassified,24.34285714285714,197.399148975452,pre_industrial,31.385714285714286,0.7756030951297223
1745,academic_traditional,1.0,0.6513597134017262,pre_industrial,42.385714285714286,0.023592854735422986
1745,domestic_service,6.0,23.440807686044618,pre_industrial,42.385714285714286,0.14155712841253792
1745,student,0.04285714285714286,0.837462488659362,pre_industrial,42.385714285714286,0.0010111223458038423
1745,traditional_ecclesiastical,1.0,18.563751831949194,pre_industrial,42.385714285714286,0.023592854735422986
1745,unclassified,34.34285714285714,257.02332972759206,pre_industrial,42.385714285714286,0.8102460397708122
1746,academic_traditional,2.0,20.099850872074175,pre_industrial,37.385714285714286,0.05349636988918609
1746,domestic_service,7.0,23.708503533683462,pre_industrial,37.385714285714286,0.18723729461215133
1746,student,0.04285714285714286,0.8336343679662099,pre_industrial,37.385714285714286,0.0011463507833397019
1746,unclassified,28.34285714285714,301.2919451237021,pre_industrial,37.385714285714286,0.7581199847153228
1747,academic_modern,1.0,0.742246748636525,pre_industrial,46.385714285714286,0.021558361564521095
1747,academic_traditional,1.0,0.742246748636525,pre_industrial,46.385714285714286,0.021558361564521095
1747,domestic_service,7.0,11.133701229547873,pre_industrial,46.385714285714286,0.15090853095164766
1747,student,0.04285714285714286,0.8298410854321395,pre_industrial,46.385714285714286,0.0009239297813366184
1747,unclassified,37.34285714285714,185.26906732777337,pre_industrial,46.385714285714286,0.8050508161379735
1748,academic_traditional,2.0,3.248682857877152,pre_industrial,51.385714285714286,0.03892132332499305
1748,domestic_service,8.0,27.916987920842967,pre_industrial,51.385714285714286,0.1556852932999722
1748,student,3.0428571428571427,75.27673752615927,pre_industrial,51.385714285714286,0.059216013344453707
1748,traditional_ecclesiastical,6.0,113.0011565150347,pre_industrial,51.385714285714286,0.11676396997497915
1748,unclassified,32.34285714285714,229.8973621590116,pre_industrial,51.385714285714286,0.6294134000556019
1749,academic_traditional,6.0,57.639954907416296,pre_industrial,40.385714285714286,0.14856738592147153
1749,domestic_service,6.0,21.011225175093543,pre_industrial,40.385714285714286,0.14856738592147153
1749,student,0.04285714285714286,0.822357149710119,pre_industrial,40.385714285714286,0.0010611956137247967
1749,unclassified,28.34285714285714,161.31776165805476,pre_industrial,40.385714285714286,0.7018040325433321
1750,academic_traditional,1.0,0.6367398917542185,pre_industrial,27.385714285714286,0.036515388628064686
1750,domestic_service,8.0,29.568608723336517,pre_industrial,27.385714285714286,0.2921231090245175
1750,student,0.04285714285714286,0.8186655751125664,pre_industrial,27.385714285714286,0.001564945226917058
1750,unclassified,18.34285714285714,271.33460965570566,pre_industrial,27.385714285714286,0.6697965571205007
1751,academic_modern,1.0,0.0945179584120983,pre_industrial,22.385714285714286,0.04467134652201659
1751,academic_traditional,1.0,0.630119722747322,pre_industrial,22.385714285714286,0.04467134652201659
1751,artisan_supplier,1.0,0.630119722747322,pre_industrial,22.385714285714286,0.04467134652201659
1751,domestic_service,4.0,18.990233144297417,pre_industrial,22.385714285714286,0.17868538608806636
1751,student,0.04285714285714286,0.8101539292465567,pre_industrial,22.385714285714286,0.0019144862795149968
1751,traditional_ecclesiastical,5.0,120.38437303087586,pre_industrial,22.385714285714286,0.22335673261008296
1751,unclassified,10.342857142857143,92.1036575074264,pre_industrial,22.385714285714286,0.46202935545628593
1752,academic_traditional,1.0,0.6236357966947303,pre_industrial,34.385714285714286,0.029081844619858743
1752,artisan_supplier,2.0,33.723105706267546,pre_industrial,34.385714285714286,0.058163689239717487
1752,domestic_service,6.0,23.12909260991581,pre_industrial,34.385714285714286,0.17449106771915246
1752,student,0.04285714285714286,0.8018174528932247,pre_industrial,34.385714285714286,0.0012463647694225177
1752,traditional_ecclesiastical,6.0,156.45463049579047,pre_industrial,34.385714285714286,0.17449106771915246
1752,unclassified,19.34285714285714,95.92672557797675,pre_industrial,34.385714285714286,0.5625259659326962
1753,academic_traditional,1.0,0.617283950617284,pre_industrial,24.385714285714286,0.041007615700058585
1753,artisan_supplier,1.0,13.518518518518517,pre_industrial,24.385714285714286,0.041007615700058585
1753,domestic_service,5.0,9.888117283950617,pre_industrial,24.385714285714286,0.2050380785002929
1753,student,0.04285714285714286,0.7936507936507935,pre_industrial,24.385714285714286,0.0017574692442882249
1753,unclassified,17.34285714285714,408.4981123236331,pre_industrial,24.385714285714286,0.7111892208553017
1754,academic_traditional,1.0,0.6110601894286587,pre_industrial,28.385714285714286,0.035228988424760944
1754,artisan_supplier,2.0,2.337305224564619,pre_industrial,28.385714285714286,0.07045797684952189
1754,domestic_service,2.0,18.629697525206232,pre_industrial,28.385714285714286,0.07045797684952189
1754,student,0.04285714285714286,0.7856488149797038,pre_industrial,28.385714285714286,0.001509813789632612
1754,unclassified,23.34285714285714,213.00206505608654,pre_industrial,28.385714285714286,0.8223452440865626
1755,academic_traditional,1.0,0.6049606775559588,pre_industrial,32.385714285714286,0.030877812086457873
1755,artisan_supplier,4.0,33.69252873563218,pre_industrial,32.385714285714286,0.12351124834583149
1755,domestic_service,4.0,17.991908650937688,pre_industrial,32.385714285714286,0.12351124834583149
1755,student,0.04285714285714286,0.7778065854290899,pre_industrial,32.385714285714286,0.0013233348037053375
1755,unclassified,23.34285714285714,218.66572411632526,pre_industrial,32.385714285714286,0.7207763564181737
1756,academic_traditional,1.0,0.5989817310572029,pre_industrial,18.385714285714286,0.05439005439005439
1756,artisan_supplier,1.0,1.752021563342318,pre_industrial,18.385714285714286,0.05439005439005439
1756,domestic_service,3.0,4.716981132075472,pre_industrial,18.385714285714286,0.16317016317016317
1756,student,0.04285714285714286,0.7701193685021177,pre_industrial,18.385714285714286,0.002331002331002331
1756,unclassified,13.342857142857143,104.4772413682454,pre_industrial,18.385714285714286,0.7257187257187258
1757,academic_traditional,1.0,0.5931198102016607,pre_industrial,26.385714285714286,0.03789929615592853
1757,artisan_supplier,3.0,37.09964412811388,pre_industrial,26.385714285714286,0.1136978884677856
1757,domestic_service,3.0,20.86298932384341,pre_industrial,26.385714285714286,0.1136978884677856
1757,student,0.04285714285714286,0.7625826131164208,pre_industrial,26.385714285714286,0.0016242555495397943
1757,unclassified,19.34285714285714,117.49503526944585,pre_industrial,26.385714285714286,0.7330806713589604
1758,academic_traditional,1.0,0.5873715124816447,pre_industrial,20.385714285714286,0.04905395935529082
1758,domestic_service,3.0,2.951541850220264,pre_industrial,20.385714285714286,0.14716187806587247
1758,student,0.04285714285714286,0.7551919446192573,pre_industrial,20.385714285714286,0.0021023125437981778
1758,unclassified,16.34285714285714,56.637153870358716,pre_industrial,20.385714285714286,0.8016818500350384
1759,academic_traditional,0.5,0.29086678301337987,pre_industrial,24.885714285714286,0.020091848450057403
1759,artisan_supplier,1.5,9.607693426410702,pre_industrial,24.885714285714286,0.06027554535017222
1759,domestic_service,2.5,30.417393833624196,pre_industrial,24.885714285714286,0.10045924225028703
1759,student,0.04285714285714286,0.7479431563201195,pre_industrial,24.885714285714286,0.001722158438576349
1759,unclassified,20.34285714285714,113.34291635502366,pre_industrial,24.885714285714286,0.8174512055109069
1760,academic_traditional,0.5,0.28810141169691733,pre_industrial,24.885714285714286,0.020091848450057403
1760,artisan_supplier,1.5,9.5163497551138,pre_industrial,24.885714285714286,0.06027554535017222
1760,domestic_service,2.5,30.128205128205124,pre_industrial,24.885714285714286,0.10045924225028703
1760,student,0.04285714285714286,0.7408322015063588,pre_industrial,24.885714285714286,0.001722158438576349
1760,unclassified,20.34285714285714,112.26532596616866,pre_industrial,24.885714285714286,0.8174512055109069
1761,academic_traditional,1.0,0.5714122453644181,pre_industrial,36.385714285714286,0.027483313702394974
1761,domestic_service,4.0,23.88503185623268,pre_industrial,36.385714285714286,0.1099332548095799
1761,student,5.042857142857143,117.60097670678795,pre_industrial,36.385714285714286,0.1385944248135061
1761,unclassified,26.34285714285714,158.44801117927244,pre_industrial,36.385714285714286,0.723989006674519
1762,artisan_supplier,3.0,25.536948883599678,pre_industrial,17.385714285714286,0.1725554642563681
