year,annual,biennial,half_year,multi_year,one_off,quadrennial,quinquennial,sesquiannual,triennial,weighted_modernity,total_weight,era,entropy,modernity_5yr
1713,0.3467819404418828,0.0009606147934678194,0.13896894012167788,0.0,0.4674991994876721,0.0003202049311559398,0.0,0.0003202049311559398,0.04514889529298751,0.7712135766890811,44.614285714285714,pre_industrial,1.1486742302681718,0.7341960405491286
1714,0.26291352292513054,0.042367962855484616,0.008125362739408008,0.0,0.562971561230412,0.08183401044689494,0.04062681369704004,0.0005803830528148577,0.0005803830528148577,0.6625072547881603,24.61428571428571,pre_industrial,1.191348388515713,0.7297102385807986
1715,0.4391664112779651,0.06527735212994176,0.004290530186944529,0.06435795280416795,0.2758197977321483,0.021759117376647256,0.021452650934722647,0.06466441924609255,0.04321176831136991,0.7209623046276432,46.614285714285714,pre_industrial,1.573278180947841,0.7276919918653276
1716,0.3821214612944908,0.016797838599788558,0.0509808528133443,0.04933630917420417,0.40996123575707744,0.0330083401855985,0.008222718195700694,0.024785621989897807,0.024785621989897807,0.726124750381769,121.61428571428571,pre_industrial,1.4373599592459865,0.7214980309378609
1717,0.4562830944078523,0.045589564768177715,0.010848508330104612,0.0,0.4055275732920057,0.01820999612553274,0.02712127082526153,0.00012914890869172158,0.036290843342373764,0.7576520728399845,110.61428571428571,pre_industrial,1.2061815431088778,0.7383455211876471
1718,0.33283438468940446,0.12755265690152895,0.10627606115684808,0.007484229658932963,0.38062653694001924,0.00010691756655618519,0.007484229658932963,0.0075911472254891485,0.030043836202288038,0.7402437720517481,133.6142857142857,pre_industrial,1.4513208449424273,0.7488544146419294
1719,0.38182296461922927,0.1108772852821255,0.038668946468499284,0.0,0.39458108641325795,0.009338419045113771,0.009206892016309353,0.03695909509404183,0.018545311061423125,0.7467447060370905,108.61428571428571,pre_industrial,1.3868300429255367,0.7417119237019503
1720,0.5011205300594369,0.0548572542141674,0.02864659456299328,0.027282471012374552,0.2718503361590178,0.02737990840884732,0.013641235506187276,0.04102114391503459,0.034200526161940956,0.7735067718990548,146.6142857142857,pre_industrial,1.463145888890001,0.7282639682703281
1721,0.29434008294706027,0.09856062454257138,0.05720907538424007,0.025616003903391076,0.42998292266406446,0.02146865089046109,0.01707733593559405,0.008660648938765553,0.04708465479385216,0.6904122956818737,117.11428571428571,pre_industrial,1.5457952163717912,0.7302794240743419
1722,0.29434008294706027,0.09856062454257138,0.05720907538424007,0.025616003903391076,0.42998292266406446,0.02146865089046109,0.01707733593559405,0.008660648938765553,0.04708465479385216,0.6904122956818737,117.11428571428571,pre_industrial,1.5457952163717912,0.7097588420484694
1723,0.4458164575718661,0.08327570878198164,0.0290427738812605,0.020744838486614642,0.3309295663340907,0.013928677269584116,0.013829892324409761,0.013928677269584116,0.04850340808060852,0.7503210510718166,144.6142857142857,pre_industrial,1.4413167549933836,0.7016557049765677
1724,0.250619053825101,0.10986576306529389,0.020070376645379907,0.03649159390069073,0.4183500586472045,0.07311351492245537,0.018245796950345367,0.03662192102176463,0.03662192102176463,0.6441417959077284,109.61428571428571,pre_industrial,1.6597969992115225,0.7365056504315792
1725,0.3907254879837527,0.0635225093083606,0.009477603520252736,0.0,0.4648538869457295,0.047500846214600025,0.015796005867087896,0.008010831546880289,0.00011282861333634211,0.7329910865395463,126.61428571428571,pre_industrial,1.1924735743365367,0.7565476469228054
1726,0.655646031590307,0.02089669380947709,0.07004807220641615,0.006867458059452565,0.2050426763465123,9.810654370646521e-05,0.034337290297262825,0.006965564603159029,9.810654370646521e-05,0.8646620229569313,145.6142857142857,pre_industrial,1.0551110213542596,0.759302966618661
1727,0.551921029710636,0.08835768895770832,0.028452530726797643,0.054195296622471696,0.2429110616471499,0.006871189393206233,0.006774412077808962,0.020420013548824157,9.677731539727088e-05,0.7906222781380045,147.6142857142857,pre_industrial,1.2938317874707626,0.781394042568681
1728,0.4764450721275093,0.14153132250580047,0.04378089377584989,0.03530717239987894,0.26026429940482193,0.014223746595379803,0.0,0.007162312115404014,0.02128518107535559,0.7640976495510946,141.6142857142857,pre_industrial,1.4131298966475812,0.7705861366106175
1729,0.4300518134715026,0.0643096616885096,0.03698059534694707,0.028446611805343903,0.32612008533983544,0.014324900944833893,0.014223305902671951,0.06410647160418573,0.021436553896169868,0.7545971756578279,140.6142857142857,pre_industrial,1.5077796260645142,0.7320158936119838
1730,0.3026957127225704,0.05600318312941411,0.11976524420570975,0.09052024271361783,0.3053814781657217,0.027951855167611662,0.027852382373420873,0.020988759574256444,0.048841141947677316,0.6789515567492291,143.6142857142857,pre_industrial,1.7852884570435197,0.7034936855076713
1731,0.2910565679974718,0.029811440008427264,0.0457178973980828,0.1032339618666386,0.49299483830190677,0.00010534077741493733,0.014747708838091227,0.022226904034551777,0.00010534077741493733,0.6718108079637629,135.6142857142857,pre_industrial,1.336822760757095,0.6883905375761294
1732,0.2118882152890729,0.0728966435014047,0.05382226822416088,0.0724530533786781,0.5160431761052787,0.0001478633742422002,0.02070087239390803,0.031199171965104244,0.020848735768150228,0.6480112376164423,96.61428571428571,pre_industrial,1.478972302163193,0.675939386572012
1733,0.2605754900836868,0.04849249111544194,0.0979020979020979,0.06419809698498224,0.43219076005961254,0.016164163705147314,0.00802476212312278,0.04826321219763843,0.02418892582827009,0.6885819098933853,124.61428571428571,pre_industrial,1.6052461780702407,0.6769957328275041
1734,0.310143232972815,0.08213972522654195,0.09003215434083602,0.06820617753093638,0.3264152781837669,0.02737990840884732,0.027282471012374552,0.05466237942122187,0.013738672902660043,0.6923414206372405,146.6142857142857,pre_industrial,1.748299565722347,0.6861066394301416
1735,0.26356110218707524,0.08686519214135673,0.10552329173359692,0.051896700852588656,0.4225874212282219,0.017422463857654762,0.025948350426294328,0.008773013715556654,0.017422463857654762,0.6842332880266898,115.61428571428571,pre_industrial,1.5959618251888648,0.6887045331355426
1736,0.30490863489788606,0.11740117042875912,0.1521557386838648,0.05852143795533262,0.3164934909829213,0.008479636928221665,0.01672041084438075,0.01683984235041204,0.008479636928221665,0.7173653409769496,119.61428571428571,pre_industrial,1.6484239231668143,0.6926336020479281
1737,0.22223343084838093,0.06385554322606679,0.12851810753555937,0.09179864823968527,0.3732472510844346,0.007162312115404015,0.0,0.03540805003530718,0.07777665691516192,0.661000706143448,141.6142857142857,pre_industrial,1.7129697387665477,0.6875508412253096
1738,0.33270802626289697,0.08481843762561973,0.11443119388985663,0.07503684845236501,0.32694626825673323,0.0001339943722363661,0.02813881816963688,0.018893206485327618,0.018893206485327618,0.7082272544553129,106.61428571428571,pre_industrial,1.634952639326748,0.6857692607281418
1739,0.26532578586053235,0.04251475370348067,0.03540888835360713,0.06744550162591835,0.5214982536432614,0.00012043839576056847,0.016861375406479587,0.016981813802240155,0.03384318920871974,0.6669276165241478,118.61428571428571,pre_industrial,1.379700450271263,0.6649112489180002
1740,0.2332932297932845,0.08454555397571914,0.08574866017718473,0.061249042983703386,0.465930219840315,0.00776550366400525,0.007656130372962923,0.03839002515585695,0.015421634036968173,0.675325385540851,130.6142857142857,pre_industrial,1.5504562478378467,0.6678168952186961
1741,0.15980900132073556,0.05008635578583766,0.17921365437366657,0.18490297673473535,0.35456669714517935,0.0072132479934979175,0.014223305902671951,0.03565985979884182,0.014324900944833893,0.6130752819262418,140.6142857142857,pre_industrial,1.7066153191607425,0.6706277685016954
1742,0.30930258591738496,0.047352513153475884,0.03291167580879884,0.05485279301466473,0.43770289936191653,0.015784171051158626,0.015672226575618495,0.00794805776334938,0.07847307735363261,0.6755289376469271,127.61428571428571,pre_industrial,1.5093737882984875,0.6794206924738067
1743,0.3852239923019352,0.037741900994333374,0.061370683203250294,0.052389607612530746,0.3731423072810863,0.037528065861221004,0.014968459317865926,0.015075376884422112,0.022559606543355076,0.7222816208703089,133.6142857142857,pre_industrial,1.5196327534316816,0.6831992562857117
1744,0.3426735489307911,0.08142842094174656,0.023596334140945963,0.02212156325713684,0.4856209838828611,0.022226904034551777,0.014747708838091227,0.00010534077741493733,0.00747919519646055,0.7108922363847044,135.6142857142857,pre_industrial,1.2790867947089477,0.7146800267938171
1745,0.2974134073212208,0.07544974492079119,0.04510874429428086,0.03759062024523405,0.47525284167188764,0.025149914973597066,0.006265103374205675,0.018884811599391392,0.018884811599391392,0.6942182046003759,159.6142857142857,pre_industrial,1.4466225387740828,0.7229869309529855
1746,0.3386480110632067,0.023021231595216792,0.1776620841129098,0.017082892703164404,0.3863987635239568,0.005775644675831774,0.011388595135442936,0.02285853737899618,0.017164239811274712,0.7704791344667697,175.6142857142857,pre_industrial,1.4343016819617498,0.7283902796715978
1747,0.2518851139540795,0.023976955011437772,0.1316614420062696,0.029653477929340002,0.5151232737439635,0.01787681098025926,0.0,0.01787681098025926,0.011946115394391258,0.7170634584427688,168.6142857142857,pre_industrial,1.346494897996352,0.7228575744294785
1748,0.4232072002322656,0.03416239233523662,0.04200135488241557,0.027097648311235848,0.405496951514565,0.020420013548824157,0.020323236233426887,0.013645601471015196,0.013645601471015196,0.7492983644633697,147.6142857142857,pre_industrial,1.3520445369176655,0.720243795237172
1749,0.29408977851474594,0.05010067511548028,0.06798531327727111,0.058036243041572906,0.4713964230723677,0.008409333175411584,0.04145445931540922,0.00011844131232974063,0.008409333175411584,0.6832287101741087,120.61428571428571,pre_industrial,1.425812230734937,0.7110504261857666
1750,0.2794621337054421,0.08917924647976659,0.04617531396676392,0.05327920842318914,0.4693644551566662,0.017886591399213496,0.0,0.017886591399213496,0.02676645946974502,0.6811493086388432,112.6142857142857,pre_industrial,1.4659354015488246,0.7162417290595888
1751,0.3893971123112532,0.0774826408023807,0.03240383555604542,0.03857599470957787,0.40008817370219335,0.030971012895403948,0.015430397883831149,0.015540615011572799,0.00011021712774165106,0.7245122892097432,129.6142857142857,pre_industrial,1.406348238647118,0.7204765345415877
1752,0.39872424971243337,0.022273345184565516,0.08930252012966643,0.04391927219491792,0.37226811669978044,0.007424448394855171,0.029279514796611946,0.007424448394855171,0.02938408449231413,0.743019972811879,136.6142857142857,pre_industrial,1.4520385238740618,0.731242059195141
1753,0.4578087997008601,0.05272342016701982,0.08899414184220367,0.05234949520129628,0.32157547052224855,0.008849557522123894,0.008724915866882713,0.0001246416552411816,0.008849557522123894,0.770472391873364,114.61428571428571,pre_industrial,1.3735468601080216,0.7464927950100224
1754,0.34549006838163465,0.053511342667969176,0.08509714533810919,0.03798979702594161,0.4623901009443178,0.00010854227721697602,0.007597959405188322,0.007706501682405297,0.00010854227721697602,0.7370563334418756,131.6142857142857,pre_industrial,1.2909961574925837,0.7543388258507674
1755,0.40510916644568196,0.012640325289489966,0.04455051710421638,0.012375143640060107,0.4817466631309113,0.0062759657031733395,0.006187571820030054,8.839388314328648e-05,0.03102625298329355,0.7574029877132502,161.6142857142857,pre_industrial,1.137965070900577,0.7326612063955825
1756,0.49669619007451143,0.0693097146070575,0.03149163503444398,0.0688879516378462,0.2741459299873471,0.00998172360466751,0.009841135948263743,0.03950513144945874,0.00014058765640376775,0.7637424434134682,101.61428571428571,pre_industrial,1.4009043003607344,0.7266216479293766
1757,0.20984932010290336,0.1375719710890604,0.03601617052554208,0.05145167217934583,0.4618400098003185,0.01727306137449467,0.017150557393115277,0.01727306137449467,0.051574176160725224,0.6346318755359549,116.61428571428571,pre_industrial,1.5925440320289186,0.7260779087398058
1758,0.2990485366734915,0.017222690593761292,0.14500782849572444,0.016861375406479587,0.462483439720583,0.02541250150547995,0.016861375406479587,0.016981813802240155,0.00012043839576056848,0.740274599542334,118.61428571428571,pre_industrial,1.368900492199966,0.7214648386959602
1759,0.37350549976088,0.07301131834847761,0.0245496572612785,0.011158935118762954,0.46708114139964935,0.022477283596365378,0.011158935118762954,0.0168978160369839,0.00015941335883947077,0.7343376374940219,89.61428571428571,pre_industrial,1.2614749897198212,0.7099536979036338
1760,0.37350549976088,0.07301131834847761,0.0245496572612785,0.011158935118762954,0.46708114139964935,0.022477283596365378,0.011158935118762954,0.0168978160369839,0.00015941335883947077,0.7343376374940219,89.61428571428571,pre_industrial,1.2614749897198212,0.7413542267973247
1761,0.3221881041737746,0.024223814397816446,0.03343568747867622,0.02388263391334016,0.5003980438985557,0.00011372682815876267,0.007960877971113386,0.00807460479927215,0.07972250653929262,0.7061867394518366,125.61428571428571,pre_industrial,1.284357350386987,0.7410346039734941
1762,0.4974098974980713,0.03119144715088725,0.03240383555604542,0.015430397883831149,0.39237297476027777,0.00011021712774165106,0.0,0.00011021712774165106,0.030971012895403948,0.7916345200044087,129.6142857142857,pre_industrial,1.1077218338554935,0.7548085401581461
1763,0.34933925148794515,0.09210128114596995,0.05790376273580147,0.0,0.43680016140421674,0.007162312115404015,0.02118430343992737,0.028346615555331387,0.007162312115404015,0.7386764854231815,141.6142857142857,pre_industrial,1.367221342960662,0.762761076056694
1764,0.5051250964399868,0.03119144715088725,0.03240383555604542,0.0077151989419155746,0.4155185715860245,0.00011021712774165106,0.0,0.00011021712774165106,0.007825416069657224,0.803207318417282,129.6142857142857,pre_industrial,1.0066790178840261,0.7877353978769871
1765,0.3194107775498788,0.0005593884020137983,0.1983964199142271,0.013052396046988626,0.44191683759090056,0.013238858847659891,0.0,0.00018646280067126608,0.013238858847659891,0.7741003169867611,76.61428571428571,pre_industrial,1.2232515790130563,0.7771413958626594
1766,0.5011054503508604,0.00028837835239834666,0.10227818898394694,0.0,0.39603960396039606,9.612611746611555e-05,0.0,9.612611746611555e-05,9.612611746611555e-05,0.831058348553302,148.6142857142857,pre_industrial,0.9512797289571775,0.7750568196793886
1767,0.36435323257342167,0.07799625941464895,0.07324470504979022,0.03007632816054188,0.4064095435474903,0.005358135773138553,0.0017691957741495224,0.014204114643886165,0.02658848506293282,0.7386645099327707,282.6142857142857,pre_industrial,1.4257144099748302,0.7639728781198258
1768,0.3473694261434164,0.06712498806454693,0.0982526496705815,0.04344504917406665,0.373340972023298,0.010121264203189154,0.0033419268595435885,0.013463191062732742,0.04354053279862504,0.7282536045068272,149.6142857142857,pre_industrial,1.5406724147911715,0.746876391958246
1769,0.2920353982300885,0.02654867256637168,0.1238938053097345,0.0,0.5309734513274336,0.008849557522123894,0.0,0.008849557522123894,0.008849557522123894,0.7477876106194687,1.6142857142857145,pre_industrial,1.1761660656265591,0.7245053019577306
1770,0.2764227642276423,0.07317073170731707,0.07317073170731707,0.032520325203252036,0.43902439024390244,0.032520325203252036,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.6886178861788617,61.5,pre_industrial,1.5912973447705059,0.7168433219569921
1771,0.32971014492753625,0.036231884057971016,0.06884057971014493,0.028985507246376812,0.4384057971014493,0.028985507246376812,0.007246376811594203,0.028985507246376812,0.03260869565217391,0.7192028985507246,138.0,pre_industrial,1.4870060280294553,0.7136592677222933
1772,0.2127659574468085,0.0035460992907801418,0.09574468085106383,0.014184397163120567,0.624113475177305,0.014184397163120567,0.0,0.01773049645390071,0.01773049645390071,0.700354609929078,141.0,pre_industrial,1.1318426012619562,0.7132428498928781
1773,0.20333333333333334,0.08666666666666667,0.15333333333333332,0.013333333333333334,0.53,0.0,0.0,0.01,0.0033333333333333335,0.7123333333333333,150.0,pre_industrial,1.2824888408539896,0.7237147613789102
1774,0.31901840490797545,0.11349693251533742,0.15030674846625766,0.02147239263803681,0.35276073619631904,0.0,0.0,0.012269938650306749,0.03067484662576687,0.7457055214723927,163.0,pre_industrial,1.507205995217414,0.7212143878543322
1775,0.2857142857142857,0.05639097744360902,0.18421052631578946,0.015037593984962405,0.3609022556390977,0.007518796992481203,0.0037593984962406013,0.018796992481203006,0.06766917293233082,0.7409774436090225,133.0,pre_industrial,1.5773366814263297,0.7184719857241124
1776,0.21649484536082475,0.08762886597938144,0.18814432989690721,0.028350515463917526,0.36855670103092786,0.010309278350515464,0.005154639175257732,0.03608247422680412,0.059278350515463915,0.706701030927835,194.0,pre_industrial,1.6894932786486532,0.7216150751550068
1777,0.19494584837545126,0.10830324909747292,0.1588447653429603,0.036101083032490974,0.4043321299638989,0.007220216606498195,0.0036101083032490976,0.036101083032490974,0.05054151624548736,0.6866425992779783,138.5,pre_industrial,1.6644432235974325,0.7190622061546458
1778,0.2865853658536585,0.03048780487804878,0.12804878048780488,0.012195121951219513,0.4451219512195122,0.018292682926829267,0.0,0.018292682926829267,0.06097560975609756,0.7280487804878049,82.0,pre_industrial,1.4587295196641208,0.7163519495003519
1779,0.24705882352941178,0.027450980392156862,0.17254901960784313,0.00784313725490196,0.4745098039215686,0.01568627450980392,0.0,0.01568627450980392,0.0392156862745098,0.7329411764705882,127.5,pre_industrial,1.3964150992276987,0.7204132031687994
1780,0.22784810126582278,0.06751054852320675,0.1729957805907173,0.0,0.4641350210970464,0.012658227848101266,0.008438818565400843,0.02531645569620253,0.02109704641350211,0.7274261603375527,118.5,transition,1.4488376692280707,0.732135316224596
1781,0.24817518248175183,0.06934306569343066,0.16058394160583941,0.0,0.4416058394160584,0.021897810218978103,0.014598540145985401,0.025547445255474453,0.01824817518248175,0.7270072992700729,137.0,transition,1.4976895889087105,0.7379366030718205
1782,0.2626582278481013,0.07911392405063292,0.22151898734177214,0.02531645569620253,0.3670886075949367,0.012658227848101266,0.006329113924050633,0.0189873417721519,0.006329113924050633,0.745253164556962,158.0,transition,1.5413414208776004,0.7408588572881923
1783,0.31901840490797545,0.10122699386503067,0.18711656441717792,0.024539877300613498,0.31901840490797545,0.0,0.0,0.018404907975460124,0.03067484662576687,0.7570552147239265,163.0,transition,1.5458136722028426,0.7402625141095707
1784,0.3181818181818182,0.06643356643356643,0.13286713286713286,0.013986013986013986,0.4125874125874126,0.0,0.0,0.017482517482517484,0.038461538461538464,0.7475524475524475,143.0,transition,1.4337162204158087,0.7400853286618885
1785,0.2638888888888889,0.06111111111111111,0.13055555555555556,0.025,0.49166666666666664,0.002777777777777778,0.0,0.013888888888888888,0.011111111111111112,0.7244444444444443,180.0,transition,1.3552038661944652,0.7361826247445789
1786,0.2717678100263852,0.052770448548812667,0.13192612137203166,0.0158311345646438,0.47493403693931396,0.002638522427440633,0.002638522427440633,0.0079155672823219,0.0395778364116095,0.726121372031662,189.5,transition,1.3932294468019952,0.7313378468600346
1787,0.29289940828402367,0.029585798816568046,0.13609467455621302,0.023668639053254437,0.4260355029585799,0.0029585798816568047,0.0029585798816568047,0.005917159763313609,0.07988165680473373,0.7257396449704141,169.0,transition,1.4540436542185728,0.7335743453013521
1788,0.34036144578313254,0.03614457831325301,0.09939759036144578,0.03614457831325301,0.4307228915662651,0.009036144578313253,0.0,0.0030120481927710845,0.045180722891566265,0.7328313253012048,166.0,transition,1.3990485294590655,0.7410664087934158
1789,0.3855421686746988,0.024096385542168676,0.0783132530120482,0.02108433734939759,0.46686746987951805,0.006024096385542169,0.0030120481927710845,0.0,0.015060240963855422,0.7587349397590359,166.0,transition,1.2051600972873984,0.7485181907251116
1790,0.39365079365079364,0.01904761904761905,0.08888888888888889,0.009523809523809525,0.41904761904761906,0.0031746031746031746,0.006349206349206349,0.0,0.06031746031746032,0.7619047619047619,157.5,transition,1.2861487772056512,0.7550980104221281
1791,0.3568075117370892,0.03755868544600939,0.15023474178403756,0.004694835680751174,0.36619718309859156,0.004694835680751174,0.004694835680751174,0.0,0.07511737089201878,0.7633802816901409,106.5,transition,1.413594894364562,0.7527801113749591
1792,0.3298429319371728,0.041884816753926704,0.13612565445026178,0.010471204188481676,0.46596858638743455,0.005235602094240838,0.005235602094240838,0.0,0.005235602094240838,0.7586387434554973,95.5,transition,1.256260561854242,0.7457315361215646
1793,0.30718954248366015,0.03594771241830065,0.09477124183006536,0.026143790849673203,0.46078431372549017,0.006535947712418301,0.0032679738562091504,0.00980392156862745,0.05555555555555555,0.7212418300653595,153.0,transition,1.415233560917706,0.7413773395934551
1794,0.2571428571428571,0.0380952380952381,0.19047619047619047,0.0380952380952381,0.3968253968253968,0.006349206349206349,0.0,0.009523809523809525,0.06349206349206349,0.7234920634920634,157.5,transition,1.5323034249921594,0.7397012832554268
1795,0.26755852842809363,0.06688963210702341,0.23076923076923078,0.033444816053511704,0.34782608695652173,0.023411371237458192,0.0033444816053511705,0.0033444816053511705,0.023411371237458192,0.7401337792642141,149.5,transition,1.5669473473384494,0.7359583254388522
1796,0.365625,0.0625,0.134375,0.025,0.353125,0.021875,0.003125,0.00625,0.028125,0.7550000000000001,160.0,transition,1.5044658605884387,0.7323668937323495
1797,0.311787072243346,0.09885931558935361,0.13307984790874525,0.019011406844106463,0.3840304182509506,0.0038022813688212928,0.0,0.019011406844106463,0.030418250950570342,0.7399239543726235,131.5,transition,1.506162592033257,0.7301412083066642
1798,0.21897810218978103,0.1386861313868613,0.145985401459854,0.010948905109489052,0.40875912408759124,0.010948905109489052,0.0,0.025547445255474453,0.040145985401459854,0.7032846715328467,137.0,transition,1.5747854538040151,0.7318786033972176
1799,0.2545454545454545,0.07272727272727272,0.10181818181818182,0.007272727272727273,0.5018181818181818,0.01090909090909091,0.0,0.014545454545454545,0.03636363636363636,0.7123636363636363,137.5,transition,1.3846794567226879,0.7194612805625719
1800,0.3231132075471698,0.03537735849056604,0.1391509433962264,0.0047169811320754715,0.43160377358490565,0.018867924528301886,0.009433962264150943,0.0023584905660377358,0.03537735849056604,0.7488207547169812,212.0,transition,1.3970056906777715,0.7087919259296579
1801,0.2755905511811024,0.10236220472440945,0.10236220472440945,0.015748031496062992,0.36220472440944884,0.007874015748031496,0.03937007874015748,0.023622047244094488,0.07086614173228346,0.6929133858267716,127.0,transition,1.6965673095298628,0.7133579215593943
1802,0.3087248322147651,0.087248322147651,0.087248322147651,0.04697986577181208,0.2953020134228188,0.0,0.0,0.013422818791946308,0.1610738255033557,0.6865771812080538,149.0,transition,1.6442719249104292,0.7031928865943593
1803,0.29936305732484075,0.050955414012738856,0.11464968152866242,0.03184713375796178,0.4713375796178344,0.006369426751592357,0.0,0.0,0.025477707006369428,0.7261146496815286,157.0,transition,1.35107167310097,0.7001787356509631
1804,0.1987179487179487,0.14102564102564102,0.02564102564102564,0.01282051282051282,0.5705128205128205,0.0,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.6615384615384615,156.0,transition,1.2729687700626435,0.7123523610066171
1805,0.35,0.04375,0.08125,0.025,0.4,0.0,0.00625,0.025,0.06875,0.7337499999999999,160.0,transition,1.475041788005078,0.7483702580983396
1806,0.3277310924369748,0.05042016806722689,0.13445378151260504,0.01680672268907563,0.4369747899159664,0.0,0.0,0.008403361344537815,0.025210084033613446,0.7537815126050416,119.0,transition,1.3493950871061657,0.7610114058319368
1807,0.47368421052631576,0.0,0.2719298245614035,0.008771929824561403,0.24561403508771928,0.0,0.0,0.0,0.0,0.8666666666666665,114.0,transition,1.094440059096378,0.7782078457556494
1808,0.47572815533980584,0.019417475728155338,0.038834951456310676,0.009708737864077669,0.39805825242718446,0.009708737864077669,0.009708737864077669,0.02912621359223301,0.009708737864077669,0.7893203883495147,103.0,transition,1.2057682308131201,0.7876059939037976
1809,0.2727272727272727,0.02066115702479339,0.1322314049586777,0.0,0.5661157024793388,0.0,0.0,0.008264462809917356,0.0,0.7475206611570246,242.0,transition,1.063765773153865,0.7949746913827893
1810,0.4,0.0,0.08148148148148149,0.007407407407407408,0.5111111111111111,0.0,0.0,0.0,0.0,0.7807407407407407,135.0,transition,0.9501983242855169,0.7763159142624738
1811,0.45,0.01875,0.0875,0.025,0.40625,0.00625,0.0,0.00625,0.0,0.790625,160.0,transition,1.1686554186088607,0.7652344452882229
1812,0.39644970414201186,0.011834319526627219,0.10059171597633136,0.01775147928994083,0.4556213017751479,0.005917159763313609,0.005917159763313609,0.0,0.005917159763313609,0.7733727810650887,169.0,transition,1.1711165990373038,0.7600440385470141
1813,0.34782608695652173,0.008695652173913044,0.06086956521739131,0.034782608695652174,0.5217391304347826,0.0,0.0,0.0,0.02608695652173913,0.7339130434782607,115.0,transition,1.1303388227354696,0.7664841256929835
1814,0.2875816993464052,0.05228758169934641,0.08496732026143791,0.0,0.49673202614379086,0.0,0.0,0.006535947712418301,0.0718954248366013,0.7215686274509803,153.0,transition,1.2918968079454616,0.7597653756929835
1815,0.5529411764705883,0.047058823529411764,0.047058823529411764,0.03529411764705882,0.3176470588235294,0.0,0.0,0.0,0.0,0.8129411764705878,85.0,transition,1.0975839929053604,0.7573742840468949
1816,0.40625,0.0390625,0.0703125,0.015625,0.3984375,0.0078125,0.0,0.0,0.0625,0.7570312499999999,128.0,transition,1.322094225910008,0.7853086564833182
