year,category,n_entries,n_arrears,amount_total,amount_arrears,arrears_rate,arrears_amount_share,era
1711,ecclesiastical,22.200000000000006,0.0,278.7568435696335,0.0,0.0,0.0,pre_industrial
1711,educational,7.114285714285714,0.0,43.23578298030984,0.0,0.0,0.0,pre_industrial
1711,financial,3.0857142857142854,0.0,56.955183968039165,0.0,0.0,0.0,pre_industrial
1711,land_rent,62.514285714285705,1.2142857142857142,403.39539147864826,2.4184064694890126,0.019424131627056675,0.00599512666871163,pre_industrial
1711,maintenance,7.057142857142857,0.0,63.163357359181816,0.0,0.0,0.0,pre_industrial
1711,other,68.05714285714285,0.0,520.135599909788,0.0,0.0,0.0,pre_industrial
1711,salary_stipend,4.185714285714285,0.0,54.300718934393764,0.0,0.0,0.0,pre_industrial
1712,administrative,3.542857142857142,0.04285714285714286,18.453361290263054,2.7007155313200646,0.01209677419354839,0.1463535823549448,pre_industrial
1712,charitable,3.057142857142857,0.0,0.10587649126691948,0.0,0.0,0.0,pre_industrial
1712,domestic,3.0999999999999996,1.0,2.240360395272234,0.0,0.32258064516129037,0.0,pre_industrial
1712,ecclesiastical,5.199999999999999,1.0,111.70694990358089,0.2906413485758574,0.19230769230769235,0.0026018197509351257,pre_industrial
1712,educational,0.11428571428571428,0.0,0.46267623015104126,0.0,0.0,0.0,pre_industrial
1712,financial,1.0857142857142854,0.0,30.37080992055803,0.0,0.0,0.0,pre_industrial
1712,land_rent,31.514285714285716,29.214285714285715,267.37465803507996,254.87732513078862,0.9270172257479601,0.9532590971929297,pre_industrial
1712,maintenance,2.057142857142857,0.0,32.48205405006413,0.0,0.0,0.0,pre_industrial
1712,other,140.05714285714285,0.0,1406.3377979073823,0.0,0.0,0.0,pre_industrial
1712,salary_stipend,4.185714285714285,0.0,90.82980411695776,0.0,0.0,0.0,pre_industrial
1713,administrative,11.542857142857141,0.04285714285714286,69.42858761294379,2.7070096828787835,0.0037128712871287136,0.03898984231063498,pre_industrial
1713,charitable,5.057142857142857,0.0,3.7233304663873703,0.0,0.0,0.0,pre_industrial
1713,domestic,4.1,0.0,1.832880170906972,0.0,0.0,0.0,pre_industrial
1713,ecclesiastical,19.2,1.0,225.52291418120947,0.0,0.052083333333333336,0.0,pre_industrial
1713,educational,4.114285714285714,0.0,30.930835506663332,0.0,0.0,0.0,pre_industrial
1713,financial,1.0857142857142854,0.0,41.863711400271896,0.0,0.0,0.0,pre_industrial
1713,land_rent,12.514285714285712,1.2142857142857142,47.547417320977715,19.585113614294034,0.09703196347031964,0.41190699133206476,pre_industrial
1713,maintenance,3.057142857142857,0.0,8.483501188395342,0.0,0.0,0.0,pre_industrial
1713,other,119.05714285714286,0.0,866.6043568330422,0.0,0.0,0.0,pre_industrial
1713,salary_stipend,11.185714285714285,0.0,98.42965346946703,0.0,0.0,0.0,pre_industrial
1714,administrative,7.542857142857141,0.04285714285714286,8.532518516458559,2.713333240635168,0.005681818181818184,0.3179991037114494,pre_industrial
1714,charitable,0.05714285714285714,0.0,0.10637114491504214,0.0,0.0,0.0,pre_industrial
1714,domestic,7.1,0.0,18.68389462072546,0.0,0.0,0.0,pre_industrial
1714,ecclesiastical,5.199999999999999,2.0,86.8431610769673,0.0,0.3846153846153847,0.0,pre_industrial
1714,educational,3.114285714285714,0.0,30.63809071905967,0.0,0.0,0.0,pre_industrial
1714,financial,2.0857142857142854,0.0,50.84010609305042,0.0,0.0,0.0,pre_industrial
1714,land_rent,18.514285714285723,8.214285714285714,100.959498433401,82.7381821426254,0.4436728395061726,0.8195185537416723,pre_industrial
1714,maintenance,1.057142857142857,0.0,0.7085616025658853,0.0,0.0,0.0,pre_industrial
1714,other,160.05714285714288,0.0,1077.2753633768089,0.0,0.0,0.0,pre_industrial
1714,salary_stipend,0.18571428571428572,0.0,3.9220593824448224,0.0,0.0,0.0,pre_industrial
1715,administrative,2.5428571428571423,0.04285714285714286,7.859407665505226,2.719686411149826,0.016853932584269666,0.34604216079622285,pre_industrial
1715,charitable,0.05714285714285714,0.0,0.10662020905923346,0.0,0.0,0.0,pre_industrial
1715,domestic,6.1,0.0,20.646341463414636,0.0,0.0,0.0,pre_industrial
1715,ecclesiastical,3.1999999999999997,2.0,2.993655632984902,0.0,0.625,0.0,pre_industrial
1715,educational,1.114285714285714,0.0,8.270804297328688,0.0,0.0,0.0,pre_industrial
1715,financial,0.08571428571428572,0.0,7.901219512195123,0.0,0.0,0.0,pre_industrial
1715,land_rent,34.514285714285705,34.214285714285715,402.3625580720093,394.50508130081306,0.9913079470198678,0.9804716502230061,pre_industrial
1715,maintenance,2.057142857142857,0.0,3.4988385598141694,0.0,0.0,0.0,pre_industrial
1715,other,143.05714285714288,0.0,923.7479674796748,0.0,0.0,0.0,pre_industrial
1715,salary_stipend,0.18571428571428572,0.0,3.931242740998839,0.0,0.0,0.0,pre_industrial
1716,administrative,11.542857142857141,0.04285714285714286,85.50677311800919,2.7260694029225223,0.0037128712871287136,0.03188132709861747,pre_industrial
1716,charitable,1.057142857142857,0.0,1.4881534463971389,0.0,0.0,0.0,pre_industrial
1716,domestic,16.100000000000012,0.0,35.7544494425973,0.0,0.0,0.0,pre_industrial
1716,ecclesiastical,12.2,4.0,196.0237763450775,2.4406740987026536,0.3278688524590164,0.012450908477582462,pre_industrial
1716,educational,7.114285714285714,0.0,14.964379429651775,0.0,0.0,0.0,pre_industrial
1716,financial,3.0857142857142854,0.0,279.1982446704478,0.0,0.0,0.0,pre_industrial
1716,land_rent,103.5142857142857,61.214285714285715,786.7473812084975,596.8038985592282,0.5913607507590395,0.7585711917369167,pre_industrial
1716,maintenance,12.057142857142857,0.0,30.4970756149125,0.0,0.0,0.0,pre_industrial
1716,other,36.05714285714286,0.0,92.62949018840862,0.0,0.0,0.0,pre_industrial
1716,salary_stipend,13.185714285714285,0.0,115.88958583629032,0.0,0.0,0.0,pre_industrial
1717,administrative,20.542857142857144,1.0428571428571427,71.24385041215075,2.9366907515799885,0.05076495132127954,0.04122027002458491,pre_industrial
1717,charitable,4.057142857142857,0.0,2.9333650731415877,0.0,0.0,0.0,pre_industrial
1717,domestic,21.10000000000001,1.0,90.66032804025356,0.09801999607920016,0.047393364928909935,0.0010811784845481574,pre_industrial
1717,ecclesiastical,13.2,1.0,34.02290108848872,0.0,0.07575757575757576,0.0,pre_industrial
1717,educational,8.114285714285714,0.0,14.064308702308605,0.0,0.0,0.0,pre_industrial
1717,financial,12.085714285714285,0.0,17.74039404038424,0.0,0.0,0.0,pre_industrial
1717,land_rent,95.51428571428572,59.214285714285715,824.5817375911353,596.2627834411553,0.6199521387974872,0.723109373223603,pre_industrial
1717,maintenance,7.057142857142857,0.0,9.559866879510084,0.0,0.0,0.0,pre_industrial
1717,other,10.057142857142857,1.0,35.99988564333791,0.4900999803960008,0.09943181818181819,0.013613931589993758,pre_industrial
1717,salary_stipend,14.185714285714285,0.0,27.735924795324912,0.0,0.0,0.0,pre_industrial
1718,administrative,17.542857142857155,0.04285714285714286,40.48218496476995,2.738925694074053,0.0024429967426710083,0.06765755594609411,pre_industrial
1718,charitable,3.057142857142857,0.0,3.2022850405636807,0.0,0.0,0.0,pre_industrial
1718,domestic,29.10000000000001,1.0,193.49843616951594,0.12281391235999213,0.03436426116838487,0.000634702351043292,pre_industrial
1718,ecclesiastical,16.20000000000001,1.0,225.4144530921034,1.8176459029278837,0.06172839506172836,0.008063573022911717,pre_industrial
1718,educational,1.114285714285714,0.0,8.329312639773928,0.0,0.0,0.0,pre_industrial
1718,financial,1.0857142857142854,0.0,18.46691393201022,0.0,0.0,0.0,pre_industrial
1718,land_rent,90.51428571428575,61.214285714285715,638.4018196343186,612.2856897229319,0.6762941919191917,0.9590913918034473,pre_industrial
1718,maintenance,11.057142857142857,0.0,50.884728031515216,0.0,0.0,0.0,pre_industrial
1718,other,9.057142857142857,0.0,43.2100281653239,0.0,0.0,0.0,pre_industrial
1718,salary_stipend,14.185714285714285,0.0,87.09281339771123,0.0,0.0,0.0,pre_industrial
1719,administrative,16.54285714285715,1.0428571428571427,34.82377341324554,7.292047703461925,0.06303972366148528,0.20939855129795695,pre_industrial
1719,charitable,3.057142857142857,0.0,3.209853963251639,0.0,0.0,0.0,pre_industrial
1719,domestic,12.1,1.0,76.0332545466483,0.12310419539097894,0.08264462809917356,0.0016190835986831453,pre_industrial
1719,ecclesiastical,10.2,0.0,42.42350832887814,0.0,0.0,0.0,pre_industrial
1719,educational,4.114285714285714,0.0,23.26922828910962,0.0,0.0,0.0,pre_industrial
1719,financial,1.0857142857142854,0.0,29.650466154553218,0.0,0.0,0.0,pre_industrial
1719,land_rent,106.5142857142857,35.214285714285715,674.8466913109542,309.8553115356839,0.3306062231759657,0.45914918977191743,pre_industrial
1719,maintenance,10.057142857142857,0.0,32.18647120065281,0.0,0.0,0.0,pre_industrial
1719,other,7.057142857142857,0.0,82.61932900006568,0.0,0.0,0.0,pre_industrial
1719,salary_stipend,5.185714285714285,0.0,10.09079227515312,0.0,0.0,0.0,pre_industrial
1720,administrative,29.542857142857148,0.04285714285714286,26.89377379777183,2.751903821745875,0.001450676982591876,0.10232494117184374,pre_industrial
1720,charitable,4.057142857142857,0.0,4.253983923283035,0.0,0.0,0.0,pre_industrial
1720,domestic,17.1,2.0,80.42530437643964,0.246791707798618,0.11695906432748537,0.0030685828261647827,pre_industrial
1720,ecclesiastical,13.2,1.0,158.38449854275373,3.948667324777888,0.07575757575757576,0.024930895138781523,pre_industrial
1720,educational,6.114285714285714,0.0,51.578923400554714,0.0,0.0,0.0,pre_industrial
1720,financial,2.0857142857142854,1.0,106.71150049358343,59.230009871668315,0.47945205479452063,0.5550480463465118,pre_industrial
1720,land_rent,98.5142857142857,60.214285714285715,698.4501040050768,597.0456975978941,0.611223897911833,0.8548151030034844,pre_industrial
1720,maintenance,10.057142857142857,0.0,32.427255206129836,0.0,0.0,0.0,pre_industrial
1720,other,3.057142857142857,1.0,35.0547054952287,2.6447844685751893,0.3271028037383178,0.07544734526254032,pre_industrial
1720,salary_stipend,11.185714285714285,0.0,109.35581488271518,0.0,0.0,0.0,pre_industrial
1721,administrative,23.542857142857148,0.04285714285714286,69.55599607792983,2.772981768057864,0.0018203883495145627,0.03986689752744024,pre_industrial
1721,charitable,4.057142857142857,0.0,2.719870401159569,0.0,0.0,0.0,pre_industrial
1721,domestic,23.60000000000001,1.0,126.3035080738751,0.06217049636924301,0.04237288135593219,0.0004922309547639754,pre_industrial
1721,ecclesiastical,16.700000000000014,1.0,209.24750607494562,1.9894558838157763,0.059880239520958035,0.00950766831650179,pre_industrial
1721,educational,3.114285714285714,0.5,43.066509404915834,19.706493086640805,0.16055045871559634,0.45758277972700995,pre_industrial
1721,financial,3.5857142857142854,0.5,55.109793096588085,15.418801187042009,0.13944223107569723,0.27978332562450875,pre_industrial
1721,land_rent,78.0142857142857,47.714285714285715,598.4374037837556,526.1603086972378,0.6116095953122139,0.879223633700819,pre_industrial
1721,maintenance,11.057142857142857,0.0,90.63666436931878,0.0,0.0,0.0,pre_industrial
1721,other,3.557142857142857,0.0,10.817666368248284,0.0,0.0,0.0,pre_industrial
1721,salary_stipend,11.685714285714285,0.0,56.30920999654213,0.0,0.0,0.0,pre_industrial
1722,administrative,23.542857142857148,0.04285714285714286,70.09286573490662,2.794385095658151,0.0018203883495145627,0.039866897527440256,pre_industrial
1722,charitable,4.057142857142857,0.0,2.7408637873754156,0.0,0.0,0.0,pre_industrial
1722,domestic,23.60000000000001,1.0,127.27838479016306,0.06265036086607859,0.04237288135593219,0.0004922309547639752,pre_industrial
1722,ecclesiastical,16.700000000000014,1.0,210.8625880685073,2.0048115477145148,0.059880239520958035,0.009507668316501787,pre_industrial
1722,educational,3.114285714285714,0.5,43.398919311108564,19.858598135525263,0.16055045871559634,0.45758277972700984,pre_industrial
1722,financial,3.5857142857142854,0.5,55.535159382518046,15.537811581128041,0.13944223107569723,0.2797833256245088,pre_industrial
1722,land_rent,78.0142857142857,47.714285714285715,603.0564575218621,530.2214899091153,0.6116095953122139,0.8792236337008194,pre_industrial
1722,maintenance,11.057142857142857,0.0,91.33624568010846,0.0,0.0,0.0,pre_industrial
1722,other,3.557142857142857,0.0,10.901162790697676,0.0,0.0,0.0,pre_industrial
1722,salary_stipend,11.685714285714285,0.0,56.743834011150575,0.0,0.0,0.0,pre_industrial
1723,administrative,24.54285714285715,0.04285714285714286,70.86117404836466,2.816121397543763,0.0017462165308498247,0.039741387796110805,pre_industrial
1723,charitable,2.057142857142857,0.0,1.6257053382015498,0.0,0.0,0.0,pre_industrial
1723,domestic,16.100000000000012,2.0,55.89369296561943,0.12627538135165167,0.12422360248447195,0.0022592062655320427,pre_industrial
1723,ecclesiastical,16.20000000000001,1.0,213.98811027087868,0.0,0.06172839506172836,0.0,pre_industrial
1723,educational,1.114285714285714,0.0,5.028360849340241,0.0,0.0,0.0,pre_industrial
1723,financial,11.085714285714285,1.0,142.3226672727885,0.0,0.09020618556701031,0.0,pre_industrial
1723,land_rent,92.5142857142857,61.214285714285715,863.0309428802332,829.2104421322019,0.6616738727609637,0.9608119488333055,pre_industrial
1723,maintenance,7.057142857142857,0.0,46.413418382809226,0.0,0.0,0.0,pre_industrial
1723,other,6.057142857142857,2.0,9.363319527224972,2.7065023403037345,0.33018867924528306,0.2890537199370645,pre_industrial
1723,salary_stipend,15.185714285714285,0.0,119.59156528557477,0.0,0.0,0.0,pre_industrial
1724,administrative,18.54285714285714,0.04285714285714286,79.50016241479284,2.8381985048142653,0.0023112480739599386,0.03570053718891715,pre_industrial
1724,charitable,3.057142857142857,0.0,3.776507548651715,0.0,0.0,0.0,pre_industrial
1724,domestic,16.100000000000012,0.0,100.41658182311816,0.0,0.0,0.0,pre_industrial
1724,ecclesiastical,17.200000000000014,0.0,197.3341702543367,0.0,0.0,0.0,pre_industrial
1724,educational,1.114285714285714,0.0,0.48622928605365984,0.0,0.0,0.0,pre_industrial
1724,financial,2.0857142857142854,0.0,16.899562207289758,0.0,0.0,0.0,pre_industrial
1724,land_rent,97.5142857142857,38.214285714285715,857.7499884855183,696.0967725514151,0.39188397304424266,0.8115380727436379,pre_industrial
1724,maintenance,6.057142857142857,0.0,5.0851586816767025,0.0,0.0,0.0,pre_industrial
1724,other,10.057142857142857,1.0,28.793779271024235,0.0,0.09943181818181819,0.0,pre_industrial
1724,salary_stipend,4.185714285714285,0.0,13.706838874829101,0.0,0.0,0.0,pre_industrial
1725,administrative,17.542857142857155,0.04285714285714286,42.42096068802072,2.8606244960785747,0.0024429967426710083,0.0674342223674908,pre_industrial
1725,charitable,3.057142857142857,0.0,2.2670966796159204,0.0,0.0,0.0,pre_industrial
1725,domestic,18.1,0.0,93.65059004617753,0.0,0.0,0.0,pre_industrial
1725,ecclesiastical,10.2,0.0,93.11373048449755,0.0,0.0,0.0,pre_industrial
1725,educational,3.114285714285714,0.0,12.290994771433457,0.0,0.0,0.0,pre_industrial
1725,financial,4.085714285714285,0.0,68.08491534120061,0.0,0.0,0.0,pre_industrial
1725,land_rent,63.514285714285705,24.214285714285715,422.5305254220724,357.570121429793,0.3812415654520918,0.8462586722524026,pre_industrial
1725,maintenance,7.057142857142857,0.0,42.742920667497366,0.0,0.0,0.0,pre_industrial
1725,other,7.057142857142857,0.0,26.85779031982213,0.0,0.0,0.0,pre_industrial
1725,salary_stipend,12.185714285714285,0.0,141.6627574580371,0.0,0.0,0.0,pre_industrial
1726,administrative,24.54285714285715,1.0428571428571427,78.6935176428867,3.00839046830979,0.04249126891734573,0.03822920309601544,pre_industrial
1726,charitable,7.057142857142857,0.0,91.0638557243336,0.0,0.0,0.0,pre_industrial
1726,domestic,16.100000000000012,0.0,99.42594124948285,0.0,0.0,0.0,pre_industrial
1726,ecclesiastical,17.200000000000014,7.0,159.79989521149795,36.97765825403394,0.4069767441860462,0.2313997653446103,pre_industrial
1726,educational,2.114285714285714,0.0,8.768695081466594,0.0,0.0,0.0,pre_industrial
