year,category,amount_real_w,total,share
1724,ecclesiastical,1.831408596833154,883.8328345744733,0.0020721210224271614
1724,educational,0.3739176387313223,883.8328345744733,0.00042306375606802074
1724,financial,12.027118422200891,883.8328345744733,0.013607910853404107
1724,land_rent,857.5361827433071,883.8328345744733,0.9702470299784384
1724,other,0.024544026529365562,883.8328345744733,2.7769987229748523e-05
1725,administrative,18.336692809499375,554.6750317623201,0.033058442798912034
1725,ecclesiastical,39.67297026558186,554.6750317623201,0.07152470905267257
1725,educational,10.638544797087638,554.6750317623201,0.0191797794886976
1725,financial,63.68705563292531,554.6750317623201,0.11481868118450912
1725,land_rent,422.31503029636684,554.6750317623201,0.761373788458771
1725,other,0.024737960859048592,554.6750317623201,4.4599016437518106e-05
1726,administrative,36.31648097799319,1869.084421237465,0.0194300913138793
1726,domestic,0.0,1869.084421237465,0.0
1726,ecclesiastical,122.43554460468509,1869.084421237465,0.06550562575639263
1726,educational,8.654594440175739,1869.084421237465,0.004630392475501877
1726,financial,111.43884710483286,1869.084421237465,0.05962215822817277
1726,land_rent,1400.4104575477274,1869.084421237465,0.7492494408682501
1726,other,189.8284965620506,1869.084421237465,0.10156229135780331
1727,administrative,3.6691764600741767,1191.9688007358088,0.0030782487409143377
1727,domestic,6.890140061863553,1191.9688007358088,0.005780470141173353
1727,ecclesiastical,155.9088133220132,1191.9688007358088,0.13079940785846897
1727,educational,0.38292347488468853,1191.9688007358088,0.0003212529343455196
1727,financial,197.3589761730988,1191.9688007358088,0.16557394459592234
1727,land_rent,759.0103538287383,1191.9688007358088,0.6367703192904017
1727,other,68.74841741513622,1191.9688007358088,0.05767635643877377
1728,administrative,3.6988723385086635,954.2675987517142,0.003876137409828428
1728,domestic,0.3941559806600799,954.2675987517142,0.0004130455452701934
1728,ecclesiastical,131.38845510876203,954.2675987517142,0.13768512656264598
1728,educational,0.38602260328137983,954.2675987517142,0.0004045223832249354
1728,financial,4.007815550016517,954.2675987517142,0.004199886441978304
1728,land_rent,807.5349015736208,954.2675987517142,0.8462352726111253
1728,other,6.857375596864771,954.2675987517142,0.007186009045926912
1729,administrative,15.96921565065573,1251.6199376062814,0.01275883770371763
1729,domestic,0.13245734873370776,1251.6199376062814,0.00010582873023502004
1729,ecclesiastical,317.00008073590783,1251.6199376062814,0.25327183693012223
1729,educational,0.3891723055652271,1251.6199376062814,0.00031093488835717793
1729,financial,77.1945028938777,1251.6199376062814,0.0616756737205001
1729,land_rent,800.2842944690858,1251.6199376062814,0.6393988066374419
1729,other,40.65021420245539,1251.6199376062814,0.03247808138962597
1730,administrative,12.3067384004884,3005.146663232601,0.004095220559801293
1730,domestic,3.703703703703704,3005.146663232601,0.0012324535600933611
1730,ecclesiastical,270.6139346764347,3005.146663232601,0.09005015894476794
1730,educational,21.27912596662597,3005.146663232601,0.007080894329375679
1730,financial,1139.1966193528694,3005.146663232601,0.37908187087529666
1730,land_rent,1558.0207856379732,3005.146663232601,0.5184508312689233
1730,other,0.025755494505494504,3005.146663232601,8.570461741720659e-06
1731,administrative,3.734196883337376,1989.9542675994423,0.0018765239704940958
1731,domestic,0.5305602716468591,1989.9542675994423,0.0002666193290396036
1731,ecclesiastical,340.2868309887623,1989.9542675994423,0.1710023373548495
1731,educational,19.198070781793195,1989.9542675994423,0.009647493459712799
1731,financial,444.35805996846966,1989.9542675994423,0.22330063921746088
1731,land_rent,1181.8209681209073,1989.9542675994423,0.5938935318079359
1731,other,0.025580584525830705,1989.9542675994423,1.28548605072666e-05
1732,administrative,38.173595218019756,1353.8050099624588,0.028197262483966073
1732,domestic,0.26349072512647553,1353.8050099624588,0.0001946297459290553
1732,ecclesiastical,153.46452662009153,1353.8050099624588,0.11335792487896548
1732,educational,0.3870804223881795,1353.8050099624588,0.0002859203648529217
1732,financial,25.888528366658637,1353.8050099624588,0.01912278960127096
1732,land_rent,1135.6023805759658,1353.8050099624588,0.8388227050566581
1732,other,0.025408034208624426,1353.8050099624588,1.8767868357444617e-05
1733,administrative,7.557691732471884,1394.327961110114,0.0054203113924895545
1733,domestic,0.26172529313232834,1394.327961110114,0.00018770712517588188
1733,ecclesiastical,65.04185112068278,1394.327961110114,0.046647455214839685
1733,educational,64.21928591369546,1394.327961110114,0.046057518535715485
1733,financial,188.13633519781447,1394.327961110114,0.1349297585971288
1733,land_rent,1069.0858340561938,1394.327961110114,0.766739148804723
1733,other,0.025237796123474515,1394.327961110114,1.8100329927674322e-05
1734,administrative,25.632564277790983,1863.1410601626258,0.013757715304472772
1734,domestic,5.4325689822518015,1863.1410601626258,0.002915811957779308
1734,ecclesiastical,38.673453470406464,1863.1410601626258,0.020757125854459362
1734,educational,38.07409897195151,1863.1410601626258,0.020435435505150736
1734,financial,338.2714077727597,1863.1410601626258,0.18155974070113262
1734,land_rent,1371.5239760369623,1863.1410601626258,0.7361353390586796
1734,other,0.03590246414705649,1863.1410601626258,1.926985825964391e-05
1734,salary_stipend,45.49708818635607,1863.1410601626258,0.024419561760065996
1735,administrative,6.536612062180244,1512.5479787731208,0.0043215898959332935
1735,domestic,0.6198347107438017,1512.5479787731208,0.0004097950739034214
1735,ecclesiastical,132.5831365604093,1512.5479787731208,0.08765549154212747
1735,educational,26.793400728059826,1512.5479787731208,0.017714083192119874
1735,financial,361.66119391971665,1512.5479787731208,0.23910725411373224
1735,land_rent,984.3288967188115,1512.5479787731208,0.6507753212015358
1735,other,0.024904073199527744,1512.5479787731208,1.646498064790532e-05
1736,administrative,3.6115631597466575,1308.6157568271562,0.0027598346886049895
1736,domestic,0.38485221674876846,1308.6157568271562,0.0002940910765753528
1736,ecclesiastical,66.28315837829385,1308.6157568271562,0.05065135279969628
1736,educational,25.007452693721167,1308.6157568271562,0.01910985143137336
1736,financial,182.41836245992653,1308.6157568271562,0.13939795658751233
1736,land_rent,1030.8856274190712,1308.6157568271562,0.787768007561315
1736,other,0.024740499648135114,1308.6157568271562,1.890585492270125e-05
1737,administrative,3.587996679095782,1859.5529857793445,0.0019294941884068129
1737,domestic,27.32463295269168,1859.5529857793445,0.014694194336839422
1737,ecclesiastical,83.39584304357957,1859.5529857793445,0.04484725290504595
1737,educational,756.290115454828,1859.5529857793445,0.4067053325387577
1737,financial,10.945055785364717,1859.5529857793445,0.005885853142699029
1737,land_rent,977.9847628029597,1859.5529857793445,0.5259246551628015
1737,other,0.02457906082498252,1859.5529857793445,1.3217725449582368e-05
1738,administrative,11.887939434282627,1259.1384151665125,0.009441328523608366
1738,domestic,0.2954484062668828,1259.1384151665125,0.00023464331062269413
1738,ecclesiastical,76.10841388824572,1259.1384151665125,0.06044483511225484
1738,educational,98.56535680520183,1259.1384151665125,0.07828000132310095
1738,financial,105.15907183375782,1259.1384151665125,0.08351668932271537
1738,land_rent,967.0977650835456,1259.1384151665125,0.7680631084197789
1738,other,0.024419715211854594,1259.1384151665125,1.9393987918814513e-05
1739,administrative,3.847900371903995,1168.5753255358102,0.0032928132982267717
1739,ecclesiastical,135.81594825933593,1168.5753255358102,0.11622352901988768
1739,educational,44.83126533624722,1168.5753255358102,0.03836403555388385
1739,financial,126.89810022237558,1168.5753255358102,0.10859214416853342
1739,land_rent,857.1578489235872,1168.5753255358102,0.7335067155645845
1739,other,0.024262422360248444,1168.5753255358102,2.0762394883807547e-05
1740,administrative,9.777440476190476,2546.558943452381,0.00383947149596905
1740,domestic,19.625,2546.558943452381,0.007706477814094616
1740,ecclesiastical,56.544642857142854,2546.558943452381,0.022204333028508282
