year,modern_real,total_real,modern_function_share,era,mfs_10yr,ci_lo,ci_hi
1778,651.2059141369486,1158.6450197710974,0.5620409210973014,pre_industrial,0.2892268936025587,0.21128175069956892,0.7714301001612003
1779,688.3439165024453,1729.1784510862954,0.39807569662345577,pre_industrial,0.285322871338174,0.13613119332053036,0.6132985607507286
1780,223.2454356471439,1562.887518076645,0.1428416524318264,transition,0.2424154722251132,0.07524856857993889,0.26078605677161565
1781,263.85403925941915,1768.545249058685,0.14919269914063918,transition,0.2131458663789529,0.08441703090960938,0.2547023559199754
1782,252.91663683657885,1674.876652586865,0.1510061271950662,transition,0.22572487693811474,0.0888843300142949,0.2506661728859509
1783,188.50775331861033,1871.9359252926788,0.10070203299781053,transition,0.24769349325802734,0.05509673405667386,0.16969267758039683
1784,88.80972635757833,2292.8769967862377,0.03873287859839695,transition,0.23875428537750526,0.017009939144395775,0.07210721604957687
1785,488.9502498530277,2335.895796590241,0.2093202319070736,transition,0.23996514406598896,0.07649252992122532,0.39032383291449274
1786,758.615835322475,2254.29676530469,0.3365199502559464,transition,0.2776118883743294,0.12117202915894473,0.5617257035847406
1787,832.815884161252,2143.655097929621,0.3885027423327567,transition,0.318085320509402,0.16103413872562408,0.605925674294692
1788,833.2782876744079,1762.9965697863072,0.47264884229208093,transition,0.335343763706684,0.14670122616479464,0.656029737493409
1789,682.6971316863887,1664.3668690748048,0.41018428350829245,transition,0.34261544357666784,0.10978729223326711,0.6435004379726651
1790,942.6408976124886,1815.1827221074377,0.5193090955152312,transition,0.35682137051221513,0.27254265506251624,0.6962235309551124
1791,988.5235261334041,1784.5735802101267,0.5539270204913653,transition,0.3612596103096676,0.32005990253647226,0.7493935067555253
1792,556.8234347105331,1720.7653898877838,0.32359055916788587,transition,0.3485426767149352,0.1072990412288579,0.5367468056166188
1793,499.7944331734908,2882.007843559162,0.17341883169764905,transition,0.3415101920412983,0.03832747594265435,0.33708453324816745
1794,438.207304526749,2423.8182326289966,0.1807921479538699,transition,0.3483337773918415,0.049455361992816756,0.4045188438695615
1795,698.3998493975905,2752.8285762096,0.253702629881598,transition,0.3593453639189777,0.09319701865133949,0.47235025101580386
1796,691.0060538344808,3300.7118518210077,0.20935061430862306,transition,0.3376196814925771,0.08614664946515845,0.3771300924473824
1797,616.5597773475315,1937.7831894697215,0.3181778955963873,transition,0.3365912519810344,0.13021569766716756,0.5219828803333308
1798,1036.637050653595,1916.558295525657,0.540884695797513,transition,0.3445053497129611,0.3004319832187183,0.7184050721572028
1799,1074.154298258933,2064.489700374532,0.5203001487796544,transition,0.3768645854071839,0.2942852117332229,0.6897106155065307
1800,1646.9016306129138,5452.37294124877,0.30205227125122514,transition,0.4035695984417912,0.1438672027537346,0.6031717119279824
1801,1053.282966596812,1937.454356385343,0.5436427253759382,transition,0.42183723182951594,0.2667802173846194,0.7720110202810088
1802,456.7707371143543,1134.1816960711865,0.40273153648715315,transition,0.4471010389358129,0.23667501686630998,0.5895639631468821
1803,879.1418250552865,1768.8572111649032,0.49701118863987703,transition,0.4724264099354589,0.13359701170190472,0.757007112872879
1804,554.9927785519361,1239.2594568309814,0.4478422782999426,transition,0.45720160812151367,0.008812792506706163,0.7289760867134514
1805,615.0058213378492,1409.3388371436633,0.4363789637588462,transition,0.4401339706092979,0.09328693510068298,0.7068521017894795
1806,702.3556358818038,1520.2875267754164,0.4619886853715921,transition,0.44536366142435313,0.08104354555750344,0.7127919548298726
1807,741.8954556393389,1298.3101536178406,0.5714316055928473,transition,0.4239077573777877,0.2554991146412857,0.837366000403214
1808,415.65260082851336,1069.5145999426813,0.3886366776580605,transition,0.40192009851398947,0.008240232739131244,0.7060813343218422
1809,750.2421188335111,2145.855560636082,0.34962377365749714,transition,0.3732984244159699,0.15182856770035608,0.5677611817352665
1810,933.6996592317224,2634.9705700123914,0.3543491794017766,transition,0.37141395332941696,0.133550895119398,0.6350939366407973
1811,492.62447653749314,1496.9580660669776,0.32908368491028384,transition,0.3500981211609494,0.12165822718003198,0.6071350597477906
1812,397.16681528003926,2172.032094027035,0.18285494784917106,transition,0.31679313448010155,0.031866979587944905,0.4648607320032624
1813,387.80695759544665,1839.739907293689,0.21079444765968142,transition,0.2937462462928556,0.038528968334317515,0.43899583535255665
1814,564.3278110823072,1315.456902138691,0.4289975674344131,transition,0.27006721722403354,0.18932997423941647,0.6732414041972226
1815,62.65710241005455,280.6958255645328,0.2232206420741711,transition,0.25488735925877565,0.0898660867999461,0.40888657218431307
1816,315.2298363158341,2444.8016495632264,0.1289388185631138,transition,0.2469825988926712,0.004028658191491659,0.35283347537560433
1817,1040.317371574971,3051.117612575448,0.34096272372038755,transition,0.24989649642717598,0.15405393855429045,0.5261504220003349
1819,377.1970837324576,2484.070192643951,0.15184638696983968,transition,0.24927175894685355,0.012504739506810972,0.5164324627841432
1820,506.1378880049914,2558.510762751521,0.1978251940049184,early_industrial,0.24889993322832676,0.04617992057290039,0.4560662830523124
1821,570.3352075094106,2071.6743301408806,0.27530157574073233,early_industrial,0.21756632361009248,0.08552902284336171,0.5310361772280651
1822,828.3707047175305,2312.446410082185,0.35822266025533106,early_industrial,0.21527844606656146,0.1656773502076455,0.6509539661480864
1823,668.3254207671891,3784.2398785091405,0.17660757304594712,early_industrial,0.2262638430190472,0.0662855512961742,0.3787591628948744
1824,582.7657147897974,2814.257464630171,0.20707619047441353,early_industrial,0.22009585062418333,0.07121350619860146,0.48308865285805186
1825,575.5873597190097,4976.483123447271,0.11566147125207031,early_industrial,0.2208143099736699,0.029756999490991903,0.31638233159837853
1826,726.1790845218121,3624.69960325783,0.2003418666388609,early_industrial,0.23789299707509173,0.06227198493206939,0.47442962414273177
1827,630.5179517363157,2640.439674853301,0.23879278808797114,early_industrial,0.22740626535623837,0.11983310677070176,0.4860201528574608
1828,895.1032675989657,3205.0067828398705,0.2792827997717492,early_industrial,0.2214703395433201,0.10358673295713822,0.5158488242881267
1829,508.60451654298936,3198.147399058937,0.15903098046470512,early_industrial,0.2104650913521704,0.01956508663713331,0.3755132831020918
1830,1067.8259217027746,2896.8827204484987,0.36861206501913635,early_industrial,0.19572075070893646,0.1597139905998939,0.6164148693996103
1831,705.089032153544,4137.014694951112,0.1704342585521989,early_industrial,0.20949500220491463,0.04817726858219483,0.3727063280509375
1832,815.8619107695837,2729.882297281798,0.29886340212614837,early_industrial,0.20716622982648764,0.10860612797823384,0.5669914933073172
1833,715.2614021970436,10746.907411667718,0.06655509113445023,early_industrial,0.2028008933112563,0.016254996838680705,0.2748753000258447
1834,448.2411359790801,7516.689740039995,0.059632784042074234,early_industrial,0.19957246061385725,0.027648984467962347,0.14432755682228787
1835,822.9606595313855,3247.6231800212136,0.2534039862118517,early_industrial,0.20522873063753427,0.09498771383485848,0.4704849773841509
1836,814.79681637074,4601.964140652199,0.17705414285459112,early_industrial,0.18890366014123758,0.06539567065040972,0.35988153974480336
1837,700.5288657393936,3589.8889891171507,0.19513942293565806,early_industrial,0.18556701406015746,0.056049645769825254,0.4016238340555407
1838,734.1865125690715,2972.4334092147246,0.24699847279775844,early_industrial,0.1784227573415778,0.08164689396575488,0.4964850067086784
1839,768.6879183498235,3565.447353784907,0.21559368070147533,early_industrial,0.1867488559485626,0.05989641710349251,0.5100424694737842
1840,1114.040785868076,5424.782858680759,0.20536136005616953,early_industrial,0.21521151626171076,0.08730376725209071,0.46405602244708866
1841,635.246325048704,4634.540975460967,0.1370677977413977,early_industrial,0.25484185187312375,0.031535298879578295,0.32426756080746755
1842,718.9280626780626,3161.2233895220006,0.22742083494035187,early_industrial,0.25353633433329553,0.060920530927065814,0.4592786155358756
1843,742.4434564659546,4955.6994837978145,0.1498160772042983,early_industrial,0.2571400881789446,0.03853083067432923,0.34988774927676064
1844,938.88755550222,2727.267840713628,0.34425938717355564,early_industrial,0.2578717125069073,0.14347144592693362,0.6331260147815908
1845,782.4220713926597,1204.268476621418,0.6497073423259815,early_industrial,0.25132322897580234,0.18177535777614587,2.090772378516624
1846,937.846295397557,5718.6109763002505,0.16399896745630912,early_industrial,0.24868170723510535,0.06514930399096538,0.40281276692183027
1847,844.5544592203988,3653.2812531771688,0.23117696139214866,early_industrial,0.2831452482072322,0.08051333872479821,0.43728407616765497
1848,1010.4613953298165,3973.2714288635343,0.25431471607738526,early_industrial,0.3300391857954086,0.11839185778814708,0.49375514023854533
1849,432.00604527789784,2877.9519564904494,0.15010884539042563,early_industrial,0.3225501273688424,0.01319717311623082,0.386800624245049
1850,1132.0293114143922,6326.089485111662,0.17894614264919945,early_industrial,0.2965176526869668,0.05943647627293987,0.4828921696167722
1851,2696.5292296970442,5597.905905382691,0.4817032074626664,early_industrial,0.24064420174150722,0.15570261709895808,0.8516644654776194
1852,1979.2612828171998,2842.2951973095996,0.6963602108221157,early_industrial,0.24634812318842644,0.3959649477721784,0.8231413632481132
1853,463.77271445263716,6189.7852955397075,0.07492549293863662,early_industrial,0.2261702038013381,0.038519035679934796,0.17280033954032775
1854,647.8794642857143,7718.85673837488,0.08393464035479925,early_industrial,0.203334967058647,0.030277394245286474,0.23614119577257767
1855,551.7701525054465,6065.218979005744,0.09097283287138576,early_industrial,0.1910190389786786,0.025773085386976743,0.2563889740682225
1856,556.2065460758897,2516.3369569486995,0.2210381819255016,early_industrial,0.18546199699141583,0.09004389779953302,0.4362123256898144
1857,266.0102839780297,9048.655949320246,0.029397767521265182,early_industrial,0.1389380032806864,0.010437541856911063,0.08497926881868736
1858,201.17760972029055,7748.821665893988,0.025962348650474525,early_industrial,0.07396805425346767,0.010501625277829102,0.09871917677214535
1859,293.75981913629914,10900.354925853546,0.02694956459074166,early_industrial,0.07423619198640424,0.002398362797286457,0.09435609399701
1860,464.899277841125,3768.1584948688715,0.12337572277657155,late_industrial,0.07389366438136279,0.049331817166641985,0.25700968949266756
1861,177.2644313991119,10767.2672301874,0.016463270355371935,late_industrial,0.0680184433915697,0.006702016496172474,0.05952085897112502
1862,582.3505849914301,12480.531336165139,0.04666072054992872,late_industrial,0.052015893700204666,0.009644991611880021,0.1127157562362818
1863,499.25051656704306,6433.071129436941,0.0776068702680022,late_industrial,0.05535399905693901,0.04002968640836556,0.2052228741179266
1864,498.4812358400936,6191.593240700138,0.08050936430438474,late_industrial,0.06372070301110133,0.032658554446106484,0.2990999404194086
1865,205.33613825551936,6372.8171371697445,0.03222062297345503,late_industrial,0.06729506678045792,0.011809605064319939,0.16251372310697326
1866,528.494030974403,8662.035294328529,0.06101268501185105,late_industrial,0.06658563439631358,0.017810486757883166,0.16039605780797617
1867,256.76983450529156,4090.0709833795013,0.0627788210886087,late_industrial,0.07522507441577267,0.025493784904701815,0.19872657726452872
1868,670.1037048765043,6112.44590458096,0.10962938819209776,late_industrial,0.08001481095458571,0.04625558089795726,0.28663701025002974
1869,188.65801261939617,3009.2259725998742,0.0626932022843076,late_industrial,0.10163770441463797,0.014939067959546137,0.198862774586694
1870,744.4386873920554,6402.0444732297055,0.1162813989351281,late_industrial,0.10588344647432264,0.05650668006952391,0.2580566948386291
1871,626.239536660762,6088.4087041089215,0.1028576705499629,late_industrial,0.11714678282362741,0.05222596133670283,0.2413479962419895
1872,620.3002759150601,6559.991879715005,0.09455808593805891,late_industrial,0.13384662710450806,0.044296769689042094,0.2437408959192168
1873,1090.1874143925825,3710.192550837636,0.29383580486852495,late_industrial,0.18159620193883266,0.21753603221590126,0.38025460412144685
1876,515.9844263466209,4196.128464780682,0.1229667849012315,late_industrial,0.19937262372000536,0.05814243024895109,0.3244592750813602
1877,636.6863347343462,4395.3663289866,0.14485398646650263,late_industrial,0.20161177547403483,0.06883959478537023,0.303363120959457
1878,558.7458902377339,2450.5202688055497,0.22801112782065738,late_industrial,0.20248994010847174,0.09735267457275724,0.3638630061612633
1879,839.2769541044369,1553.4267233547728,0.5402745694318548,late_industrial,0.2648462164762891,0.3855498528286204,0.6701106853238589
1880,681.4601608187135,2371.17370248538,0.28739360600382463,late_industrial,0.28897345363101395,0.14596563177097188,0.41167297813355125
1881,556.1318180136175,6536.212602686501,0.0850847198246026,late_industrial,0.30746364636504026,0.03150700510098855,0.23293238217925338
1882,397.4878690797362,3178.2999381744603,0.12506304527949735,late_industrial,0.34507176293443537,0.06147621442198968,0.29622104481528855
1883,8744.843844869458,12038.267968275652,0.7264204342281358,late_industrial,0.3923443921163987,0.5243799044242359,0.8486725443637151
1884,4669.575934040591,13904.56353782288,0.33583045748530804,late_industrial,0.4012102680871405,0.14403662727881078,0.5694294298915853
1885,3672.3860981308408,7670.976927570094,0.47873773220878774,late_industrial,0.39577558483660236,0.1502672943213235,0.742541045517319
1886,4765.427714646465,9549.03774068813,0.49904795059518264,late_industrial,0.4134314113868651,0.2540602471540973,0.7620474547748188
1889,9312.325361604208,15078.728529750164,0.6175802782861362,late_industrial,0.47710041965342154,0.4020133535710867,0.7763426105042595
1891,17686.313184651382,55850.94725207596,0.3166698875280757,late_industrial,0.5274023842283276,0.17472263368390023,0.6170337540149876
1892,8699.801366761352,17903.48791733564,0.48592773692647256,late_industrial,0.51466427261867,0.26486759995918646,0.6816739098460087
1893,14930.705604321407,32181.58287807174,0.463951871506453,late_industrial,0.5303294814832901,0.277476133168041,0.7499766885349235
1894,5990.788483443169,8300.079834838498,0.7217748024901663,late_industrial,0.5196824176765992,0.47616823313167905,0.8801428271822883
1895,5976.2915782024065,9515.134971185927,0.6280826910285588,late_industrial,0.496428761177521,0.3818151511144218,0.8064587491577081
1896,3587.1477103686734,5988.167390342943,0.599039318131559,late_industrial,0.5005348317580801,0.36796961770838904,0.7903804535589745
1897,1666.6991426344503,3384.280632332074,0.49248254613150816,late_industrial,0.5209642700058584,0.18998587539742776,0.7365200348930071
1898,3277.283520108091,8803.581008583691,0.3722670941418799,late_industrial,0.5253438366407817,0.1620213508389798,0.6455141054605866
1899,742.836187992651,2787.258736837947,0.2665113856044001,late_industrial,0.5341141173742572,0.1178759844339686,0.4938637788781828
1900,4415.1198192889415,6703.378511098016,0.6586409840917282,late_industrial,0.5028373365216057,0.3333061130124803,0.854387604186604
