year,metric,delta,abs_delta_robust_z,is_change_point
1751,amount_sum,-6091.280208333334,0.3456458357302056,False
1749,amount_sum,6075.579166666667,0.34273074157249334,False
1777,amount_sum_real,-4174.314699999999,0.3420724705146016,False
1785,amount_sum,6050.122916666667,0.3380044713524858,False
1703,data_rows_per_page,-2.6670000000000016,0.33701660899654096,False
1727,data_rows_per_page,-2.6670000000000016,0.33701660899654096,False
1782,data_rows_per_page,2.6670000000000016,0.33701660899654096,False
1853,amount_sum,6019.9078125000015,0.33239466051949434,False
1878,amount_median,1.6500000000000004,0.3258873200055922,False
1879,amount_median,-1.6500000000000004,0.3258873200055922,False
1860,entry_ratio,0.014700000000000046,0.31535064935066126,False
1881,entry_ratio,-0.014700000000000046,0.31535064935066126,False
1825,n_data_rows,-27.0,0.30766666666666664,False
1899,amount_sum_real,-4038.2650999999896,0.3051132136189317,False
1748,entry_ratio,0.014500000000000068,0.29783116883118255,False
1761,entry_ratio,0.014500000000000068,0.29783116883118255,False
1776,entry_ratio,0.014500000000000068,0.29783116883118255,False
1869,amount_median,-1.6083333333333334,0.2957125681532223,False
1870,amount_median,1.6083333333333334,0.2957125681532223,False
1838,amount_sum_real,-3988.8745000000017,0.2916957550330137,False
1850,data_rows_per_page,-2.5450000000000017,0.28006920415225034,False
1899,amount_sum,-5724.720833333326,0.27758951722582603,False
1741,amount_sum,-5695.655729166666,0.27219321823189324,False
1738,n_data_rows,-26.0,0.26033333333333336,False
1758,n_data_rows,26.0,0.26033333333333336,False
1862,n_data_rows,-26.0,0.26033333333333336,False
1880,n_data_rows,-26.0,0.26033333333333336,False
1842,data_rows_per_page,2.5,0.25906401384083083,False
1871,amount_sum_real,-3863.7711000000018,0.2577101446444389,False
1701,entry_ratio,-0.014000000000000012,0.25403246753247594,False
1839,entry_ratio,-0.013999999999999901,0.2540324675324662,False
1784,n_data_rows,-25.5,0.23666666666666666,False
1868,amount_sum_real,-3756.5121,0.228572146918812,False
1826,data_rows_per_page,2.433,0.2277896193771629,False
1742,entry_ratio,-0.013700000000000045,0.2277532467532578,False
1820,amount_sum,5446.782812499998,0.22598685811961866,False
1763,amount_median,-1.5041666666666664,0.220275688522298,False
1777,amount_sum,-5415.45078125,0.22016967584692682,False
1786,n_data_rows,25.0,0.213,False
1799,n_data_rows,-25.0,0.213,False
1865,entry_ratio,0.013500000000000068,0.21023376623377904,False
1765,amount_median,-1.4645833333333336,0.19160967426254724,False
1789,entry_ratio,0.01319999999999999,0.1839545454545512,False
1715,data_rows_per_page,2.3389999999999986,0.1839121107266433,False
1702,data_rows_per_page,-2.3329999999999984,0.1811114186851207,False
1702,amount_sum,-5164.858854166668,0.1736441600168948,False
1706,n_data_rows,-24.0,0.16566666666666666,False
1716,n_data_rows,24.0,0.16566666666666666,False
1732,n_data_rows,-24.0,0.16566666666666666,False
1753,n_data_rows,-24.0,0.16566666666666666,False
1705,data_rows_per_page,2.2860000000000014,0.15917266435986258,False
1747,data_rows_per_page,-2.2860000000000014,0.15917266435986258,False
1840,amount_median,1.418750000000001,0.15841744722494122,False
1832,amount_median,-1.4104166666666664,0.15238249685446636,False
1763,data_rows_per_page,-2.2639999999999993,0.1489034602076125,False
1853,amount_sum_real,3446.499600000003,0.14435409976271613,False
1813,entry_ratio,-0.012700000000000045,0.1401558441558543,False
1764,entry_ratio,-0.012699999999999934,0.1401558441558446,False
1708,entry_ratio,0.012600000000000056,0.13139610389611495,False
1802,data_rows_per_page,2.2139999999999986,0.1255643598615914,False
1808,amount_sum_real,-3359.149599999999,0.12062458427838764,False
1702,n_data_rows,23.0,0.11833333333333333,False
1822,n_data_rows,-23.0,0.11833333333333333,False
1845,n_data_rows,23.0,0.11833333333333333,False
1775,amount_median,-1.3624999999999998,0.11768153222424131,False
1701,amount_sum_real,3332.9584999999997,0.11350950570939458,False
1813,amount_median,-1.3541666666666679,0.11164658185376837,False
1822,data_rows_per_page,2.151,0.09615709342560576,False
1710,data_rows_per_page,2.1430000000000007,0.09242283737024284,False
1764,data_rows_per_page,2.1389999999999993,0.09055570934256058,False
1805,amount_sum,4681.601041666665,0.08392132150750131,False
1702,entry_ratio,0.01200000000000001,0.07883766233766897,False
1786,amount_sum,4641.532291666666,0.07648205846294762,False
1786,amount_sum_real,3194.6911999999993,0.0759477880639893,False
1787,n_data_rows,-22.0,0.071,False
1750,amount_sum_real,-3152.1592,0.06439353789135742,False
1810,entry_ratio,-0.011800000000000033,0.06131818181819021,False
1858,amount_median,-1.2770833333333336,0.055823290926883866,False
1845,amount_sum,-4525.165625000005,0.05487713584990818,False
1714,data_rows_per_page,-2.0539999999999985,0.05087923875432486,False
1775,n_data_rows,-21.5,0.04733333333333333,False
1769,entry_ratio,-0.011600000000000055,0.04379870129871147,False
1770,amount_sum_real,3075.9906999999994,0.04370159055113983,False
1804,amount_sum,-4420.571874999998,0.03545800200953704,False
1799,amount_median,1.2479166666666668,0.03470096463022503,False
1752,amount_sum_real,3032.9229,0.032001784861661865,False
1787,amount_sum_real,-3010.2504999999983,0.025842596918136902,False
1787,data_rows_per_page,-2.0,0.02567301038062313,False
1719,n_data_rows,-21.0,0.023666666666666666,False
1798,amount_median,-1.2166666666666668,0.012069900740947812,False
1712,entry_ratio,-0.011199999999999988,0.008759740259744239,False
1815,entry_ratio,0.011199999999999988,0.008759740259744239,False
1821,amount_sum,-4263.667708333331,0.006326787069718012,False
1793,data_rows_per_page,1.9580000000000002,0.006068166089965768,False
1820,amount_sum_real,2915.7880999999998,0.0001809256704357872,False
1743,amount_sum_real,-2914.4560999999994,-0.0001809256704357872,False
1788,amount_sum_real,-2903.8753000000015,-0.003055307552937465,False
1840,data_rows_per_page,1.9319999999999986,-0.006068166089965768,False
1787,amount_sum,-4195.5140624999985,-0.006326787069718012,False
1778,entry_ratio,-0.010999999999999899,-0.008759740259744239,False
1771,amount_median,1.1833333333333336,-0.012069900740947812,False
1842,entry_ratio,-0.01090000000000002,-0.017519480519473888,False
1718,n_data_rows,-20.0,-0.023666666666666666,False
1752,n_data_rows,20.0,-0.023666666666666666,False
1861,n_data_rows,20.0,-0.023666666666666666,False
1879,n_data_rows,20.0,-0.023666666666666666,False
1788,amount_sum,-4084.0666666666675,-0.027018385715412662,False
1745,amount_sum_real,2803.9083999999993,-0.030212332183392636,False
1859,data_rows_per_page,1.875,-0.032674740484428796,False
1869,data_rows_per_page,-1.8729999999999976,-0.03360830449827077,False
1809,entry_ratio,-0.010699999999999932,-0.03503896103896236,False
1746,amount_sum_real,-2781.7403999999988,-0.03623449473927796,False
1734,amount_median,1.1479166666666671,-0.03771843981546183,False
1713,amount_median,1.1479166666666667,-0.03771843981546215,False
1744,data_rows_per_page,1.8570000000000029,-0.04107681660899493,False
1710,entry_ratio,-0.010599999999999943,-0.04379870129870174,False
1797,entry_ratio,0.010499999999999954,-0.05255844155844112,False
1801,entry_ratio,0.010499999999999954,-0.05255844155844112,False
1867,entry_ratio,0.010499999999999954,-0.05255844155844112,False
1738,amount_median,-1.125,-0.05431455333426547,False
1736,amount_median,1.1244791666666671,-0.05469173773241975,False
1770,amount_sum,3882.323958333333,-0.06447443499602176,False
1856,data_rows_per_page,-1.8000000000000007,-0.06768339100345962,False
1720,n_data_rows,19.0,-0.071,False
1724,n_data_rows,-19.0,-0.071,False
1832,n_data_rows,19.0,-0.071,False
1833,n_data_rows,-19.0,-0.071,False
1837,n_data_rows,19.0,-0.071,False
1703,amount_sum_real,-2651.4147000000003,-0.0716387960118111,False
1766,amount_median,-1.1010416666666671,-0.07166503564937766,False
1845,amount_sum_real,-2632.0681999999997,-0.0768944694098369,False
1724,entry_ratio,0.010199999999999987,-0.07883766233765924,False
1711,amount_sum_real,-2611.9991999999997,-0.08234641727766706,False
1812,amount_median,1.0791666666666675,-0.08750678037187147,False
1744,entry_ratio,-0.010099999999999998,-0.08759740259739861,False
1792,data_rows_per_page,-1.75,-0.09102249134948073,False
1841,data_rows_per_page,-1.75,-0.09102249134948073,False
1774,n_data_rows,18.5,-0.09466666666666666,False
1794,n_data_rows,18.5,-0.09466666666666666,False
1838,entry_ratio,-0.010000000000000009,-0.09635714285713799,False
1804,amount_median,1.0583333333333331,-0.10259415629805703,False
1841,entry_ratio,-0.009899999999999909,-0.10511688311688709,False
1711,data_rows_per_page,1.7139999999999986,-0.10782664359861632,False
1813,data_rows_per_page,-1.7139999999999986,-0.10782664359861632,False
1812,amount_sum_real,2501.316899999999,-0.11241438924894342,False
1732,entry_ratio,-0.00979999999999992,-0.11387662337662646,False
1824,n_data_rows,-18.0,-0.11833333333333333,False
1831,n_data_rows,18.0,-0.11833333333333333,False
1884,n_data_rows,18.0,-0.11833333333333333,False
1886,n_data_rows,18.0,-0.11833333333333333,False
1800,amount_median,1.03125,-0.12220774500209715,False
1757,entry_ratio,-0.009700000000000042,-0.12263636363635612,False
1823,data_rows_per_page,1.6670000000000016,-0.12976539792387445,False
1849,data_rows_per_page,1.6670000000000016,-0.12976539792387445,False
1744,amount_sum_real,2432.2748999999994,-0.13117035041744848,False
1780,amount_median,-1.015625,-0.13352327694673577,False
1795,amount_median,1.0057291666666668,-0.14068978051167344,False
1824,data_rows_per_page,-1.6359999999999992,-0.14423564013840845,False
1900,amount_sum_real,-2371.6742000000086,-0.1476331466282197,False
1873,data_rows_per_page,1.626999999999999,-0.14843667820069234,False
1714,entry_ratio,0.009399999999999964,-0.14891558441558397,False
1774,amount_sum_real,-2365.4764000000014,-0.1493168420039373,False
1762,data_rows_per_page,-1.625,-0.14937024221453266,False
1858,data_rows_per_page,1.625,-0.14937024221453266,False
1745,amount_median,-0.9822916666666668,-0.1576630784286314,False
1701,amount_sum,3374.906770833334,-0.15868276271126752,False
1753,amount_sum_real,2328.516599999999,-0.159357347400591,False
1742,data_rows_per_page,1.6000000000000014,-0.16103979238754237,False
1720,data_rows_per_page,-1.596,-0.16290692041522467,False
1732,amount_sum_real,-2312.9571,-0.16358424375065816,False
1789,n_data_rows,17.0,-0.16566666666666666,False
1816,n_data_rows,17.0,-0.16566666666666666,False
1882,n_data_rows,-17.0,-0.16566666666666666,False
1832,data_rows_per_page,1.5829999999999984,-0.16897508650519083,False
1804,amount_sum_real,-2281.8351999999995,-0.1720388242652741,False
1783,entry_ratio,0.009099999999999997,-0.1751948051948021,False
1780,amount_sum_real,-2267.2307,-0.17600628515698383,False
1752,amount_sum,3274.2666666666664,-0.17736785290567472,False
1873,amount_median,0.9541666666666666,-0.178031035928981,False
1830,amount_median,0.9499999999999993,-0.18104851111421846,False
1750,amount_sum,-3244.304166666667,-0.18293076462546745,False
1837,entry_ratio,0.009000000000000008,-0.18395454545454146,False
1852,entry_ratio,-0.008999999999999897,-0.1839545454545512,False
1836,amount_sum,3236.8125,-0.18432168595382062,False
1774,data_rows_per_page,1.5420000000000016,-0.18811314878892638,False
1794,data_rows_per_page,1.5419999999999998,-0.1881131487889272,False
1734,amount_sum_real,2212.9131000000007,-0.19076221337989724,False
1836,amount_median,-0.9333333333333336,-0.19311841185516562,False
1889,amount_median,-0.9166666666666643,-0.20518831259611536,False
1805,data_rows_per_page,1.5,-0.20771799307958458,False
1831,data_rows_per_page,1.5,-0.20771799307958458,False
1767,entry_ratio,-0.00869999999999993,-0.21023376623376933,False
1703,n_data_rows,-16.0,-0.213,False
1705,n_data_rows,16.0,-0.213,False
1727,n_data_rows,-16.0,-0.213,False
1739,n_data_rows,16.0,-0.213,False
1747,n_data_rows,-16.0,-0.213,False
1784,amount_median,0.9041666666666668,-0.21424073815182446,False
1751,amount_median,-0.9005208333333332,-0.21688102893890696,False
1715,entry_ratio,-0.008599999999999941,-0.2189935064935087,False
1759,amount_sum_real,-2108.4878,-0.21913040769364142,False
1756,amount_median,0.8947916666666673,-0.22103005731860723,False
1837,data_rows_per_page,1.4609999999999985,-0.22592249134948147,False
1723,entry_ratio,-0.008500000000000063,-0.22775324675323835,False
1835,data_rows_per_page,1.4500000000000028,-0.23105709342560402,False
1900,amount_sum,-2974.858333333337,-0.23295674323537385,False
1706,amount_median,-0.8778645833333334,-0.23328855025863282,False
1723,n_data_rows,15.5,-0.23666666666666666,False
1780,amount_sum,-2943.0677083333358,-0.23885906915584265,False
1867,data_rows_per_page,-1.429000000000002,-0.2408595155709331,False
1812,data_rows_per_page,1.4289999999999985,-0.2408595155709348,False
1848,amount_sum,2929.98333333333,-0.24128834652033815,False
1774,amount_sum,-2919.916145833333,-0.2431574454049134,False
1743,amount_sum,-2916.1296875,-0.24386044860688272,False
1857,entry_ratio,-0.008299999999999974,-0.24527272727272684,False
1745,amount_sum,2906.9541666666664,-0.24556399845682692,False
1742,amount_sum_real,2008.0465999999997,-0.2464162807407442,False
1879,data_rows_per_page,-1.4170000000000016,-0.2464608996539783,False
1846,data_rows_per_page,1.4000000000000021,-0.25439619377162515,False
1769,data_rows_per_page,-1.3930000000000007,-0.25766366782006866,False
1710,n_data_rows,15.0,-0.26033333333333336,False
1757,n_data_rows,15.0,-0.26033333333333336,False
1780,n_data_rows,15.0,-0.26033333333333336,False
1738,amount_sum_real,-1950.6372000000001,-0.26201212786433814,False
1772,entry_ratio,0.008099999999999996,-0.2627922077922056,False
1793,amount_sum,2810.771614583333,-0.2634214885268798,False
1746,amount_sum,-2809.8531249999996,-0.26359201757043865,False
1836,amount_sum_real,1942.1890999999996,-0.2643071401111975,False
1848,amount_sum_real,1920.2435000000005,-0.27026888544620414,False
1737,entry_ratio,0.007999999999999896,-0.2715519480519547,False
1719,amount_sum_real,-1910.0493999999999,-0.2730382163425842,False
1866,entry_ratio,-0.007900000000000018,-0.2803116883116843,False
1879,entry_ratio,-0.007900000000000018,-0.2803116883116843,False
1711,amount_sum,-2717.608854166667,-0.2807183166210015,False
1783,data_rows_per_page,1.3329999999999984,-0.2856705882352947,False
1871,data_rows_per_page,1.3329999999999984,-0.2856705882352947,False
1872,data_rows_per_page,-1.3329999999999984,-0.2856705882352947,False
1795,entry_ratio,-0.007800000000000029,-0.2890714285714237,False
1703,amount_sum,-2658.020833333334,-0.29178157567658786,False
1719,data_rows_per_page,1.3100000000000023,-0.29640657439446244,False
1754,amount_sum_real,-1812.6255999999994,-0.2995043820053435,False
1813,amount_sum,-2583.0791666666664,-0.3056954305218381,False
1753,amount_sum,2580.232291666667,-0.3062239883625484,False
1734,n_data_rows,14.0,-0.30766666666666664,False
1741,n_data_rows,-14.0,-0.30766666666666664,False
1750,n_data_rows,-14.0,-0.30766666666666664,False
1751,n_data_rows,-14.0,-0.30766666666666664,False
1773,n_data_rows,14.0,-0.30766666666666664,False
1797,n_data_rows,-14.0,-0.30766666666666664,False
1826,n_data_rows,-14.0,-0.30766666666666664,False
1846,n_data_rows,14.0,-0.30766666666666664,False
1709,amount_sum_real,1774.5281,-0.3098539551726492,False
1854,data_rows_per_page,1.2729999999999997,-0.313677508650519,False
1796,amount_sum,2532.7963541666686,-0.3150310616260644,False
1737,amount_median,-0.7630208333333339,-0.31645771005172624,False
1796,amount_median,0.7624999999999993,-0.31683489444988183,False
1705,amount_median,0.7614583333333333,-0.3175892632461905,False
1829,data_rows_per_page,-1.2630000000000017,-0.31834532871972226,False
1744,amount_sum,2503.723958333333,-0.32042871440883347,False
1710,amount_sum_real,1733.9681,-0.32087249149828534,False
1740,amount_median,-0.7562500000000001,-0.32136110722773664,False
1895,entry_ratio,0.007399999999999962,-0.32411038961039096,False
1751,data_rows_per_page,1.25,-0.3244134948096884,False
1821,amount_sum_real,-1719.5540999999994,-0.3247882011284068,False
1831,amount_median,-0.75,-0.3258873200055922,False
1744,amount_median,0.7489583333333334,-0.32664168880190136,False
1749,amount_median,-0.7473958333333335,-0.32777324199636515,False
1805,amount_sum_real,1698.499100000001,-0.3305080059197345,False
1721,n_data_rows,-13.5,-0.3313333333333333,False
1864,entry_ratio,-0.007300000000000084,-0.3328701298701206,False
1704,entry_ratio,-0.007299999999999973,-0.3328701298701303,False
1787,entry_ratio,0.007299999999999973,-0.3328701298701303,False
1821,entry_ratio,0.007299999999999973,-0.3328701298701303,False
1756,amount_sum_real,-1684.0244000000002,-0.3344402053219212,False
1705,amount_sum_real,1647.058,-0.34448250367566874,False
1817,data_rows_per_page,-1.2000000000000028,-0.34775259515570783,False
1858,entry_ratio,0.007099999999999995,-0.35038961038960903,False
1797,amount_sum_real,-1623.2232999999997,-0.35095744222992525,False
1759,amount_sum,-2319.7791666666662,-0.354580358542579,False
1714,n_data_rows,13.0,-0.355,False
1744,n_data_rows,13.0,-0.355,False
1762,n_data_rows,-13.0,-0.355,False
1811,n_data_rows,-13.0,-0.355,False
1726,amount_sum_real,1602.9784999999997,-0.35645714795490646,False
1774,entry_ratio,-0.007000000000000006,-0.35914935064934844,False
1771,amount_sum_real,1591.1138,-0.3596803143243042,False
1795,amount_sum,2289.9890625000007,-0.3601112628263535,False
1788,amount_median,-0.7000000000000002,-0.3620970222284356,False
1747,amount_median,-0.692708333333333,-0.36737760380260065,False
1755,amount_sum_real,1557.6346000000003,-0.368775279347806,False
1830,data_rows_per_page,-1.154,-0.36922456747404836,False
1733,amount_sum_real,1544.7985999999996,-0.37226230923626447,False
1734,entry_ratio,-0.006800000000000028,-0.3766688311688272,False
1797,amount_sum,-2200.772135416668,-0.37667549776254944,False
1832,amount_sum,2189.294791666667,-0.3788064097378176,False
1743,amount_median,-0.6750000000000007,-0.380201873339857,False
1778,amount_median,0.6749999999999998,-0.3802018733398576,False
1798,data_rows_per_page,1.1240000000000023,-0.38322802768165964,False
1732,amount_sum,-2162.429166666667,-0.3837943479997136,False
1734,amount_sum,2155.1255208333337,-0.38515036091597443,False
1784,entry_ratio,-0.006700000000000039,-0.3854285714285665,False
1733,amount_median,0.6666666666666665,-0.3862368237103316,False
1829,amount_median,0.6666666666666661,-0.38623682371033186,False
1775,entry_ratio,-0.00660000000000005,-0.3941883116883059,False
1806,amount_median,0.6541666666666686,-0.395289249266041,False
1730,amount_sum_real,1452.5210999999995,-0.3973304301876671,False
1771,amount_sum,2088.751822916667,-0.3974734655309636,False
1748,amount_median,0.6499999999999999,-0.39830672445127935,False
1714,amount_median,-0.6479166666666667,-0.39981546204389773,False
1711,n_data_rows,12.0,-0.4023333333333333,False
1783,n_data_rows,12.0,-0.4023333333333333,False
1805,n_data_rows,12.0,-0.4023333333333333,False
1813,n_data_rows,-12.0,-0.4023333333333333,False
1871,n_data_rows,12.0,-0.4023333333333333,False
1872,n_data_rows,-12.0,-0.4023333333333333,False
1788,entry_ratio,0.00649999999999995,-0.402948051948055,False
1742,amount_sum,2056.9046874999995,-0.40338628331490045,False
1727,amount_median,-0.6333333333333334,-0.41037662519222706,False
1848,amount_median,0.6322916666666663,-0.4111309939885367,False
1731,entry_ratio,-0.006400000000000072,-0.4117077922077847,False
1779,entry_ratio,-0.006400000000000072,-0.4117077922077847,False
1854,entry_ratio,-0.006399999999999961,-0.4117077922077944,False
1781,data_rows_per_page,1.0500000000000007,-0.4177698961937712,False
1727,amount_sum_real,-1367.6441,-0.42038813008192294,False
1778,data_rows_per_page,-1.0419999999999998,-0.4215041522491349,False
1719,amount_sum,-1948.1421875000003,-0.42357939757185364,False
1848,data_rows_per_page,1.0329999999999977,-0.4257051903114196,False
1793,amount_sum_real,1332.3706000000002,-0.42997053494095466,False
1787,amount_median,-0.6041666666666661,-0.43149895148888634,False
1703,amount_median,-0.60234375,-0.4328190968824271,False
1832,amount_sum_real,1321.3179999999993,-0.4329730860896907,False
1738,amount_sum,-1888.1729166666664,-0.43471344044364957,False
1754,amount_sum,-1886.5265625000002,-0.4350191066226625,False
1728,entry_ratio,0.006099999999999994,-0.43798701298701254,False
1857,data_rows_per_page,-1.0,-0.44110899653979224,False
1895,data_rows_per_page,-1.0,-0.44110899653979224,False
1709,amount_sum,1844.1250000000005,-0.44289148539508727,False
1757,amount_sum_real,1271.2855,-0.44656492333605124,False
1777,entry_ratio,0.005999999999999894,-0.4467467532467616,False
1710,amount_sum,1815.1958333333332,-0.44826254589717635,False
1708,n_data_rows,-11.0,-0.44966666666666666,False
1715,n_data_rows,-11.0,-0.44966666666666666,False
1788,n_data_rows,-11.0,-0.44966666666666666,False
1836,n_data_rows,11.0,-0.44966666666666666,False
1755,amount_sum,1787.622395833333,-0.4533818983752314,False
1756,amount_sum,-1786.0760416666672,-0.4536689983073698,False
1729,entry_ratio,0.005900000000000016,-0.45550649350649125,False
1796,entry_ratio,0.005900000000000016,-0.45550649350649125,False
1788,data_rows_per_page,0.968,-0.45604602076124556,False
1789,amount_sum,1749.7263020833325,-0.4604177806966747,False
1705,amount_sum,1687.4421874999998,-0.47198160317385585,False
1827,data_rows_per_page,-0.9329999999999998,-0.4723833910034602,False
1823,entry_ratio,0.005700000000000038,-0.47302597402597,False
1781,n_data_rows,10.5,-0.47333333333333333,False
1758,amount_sum_real,1167.7195000000002,-0.4746996800693065,False
1807,amount_sum,-1667.15625,-0.4757479404109266,False
1789,amount_sum_real,1160.8029000000006,-0.47657864477221307,False
1777,amount_median,0.5406250000000004,-0.47751544806374935,False
1851,amount_median,0.5406250000000004,-0.47751544806374935,False
1825,amount_sum_real,1144.5862000000016,-0.4809840761832568,False
1764,amount_sum_real,1138.6501000000007,-0.4825966780935777,False
1767,amount_median,0.5302083333333334,-0.485059136026842,False
1723,amount_sum_real,1112.8822,-0.4895967900803965,False
1741,entry_ratio,0.00550000000000006,-0.4905454545454488,False
1870,data_rows_per_page,-0.8889999999999993,-0.4929217993079587,False
1712,amount_median,-0.5166666666666666,-0.4948659303788622,False
1704,n_data_rows,10.0,-0.497,False
1717,n_data_rows,-10.0,-0.497,False
1812,n_data_rows,10.0,-0.497,False
1867,n_data_rows,-10.0,-0.497,False
1763,entry_ratio,-0.005400000000000071,-0.49930519480518815,False
1735,amount_median,-0.5093750000000004,-0.5001465119530265,False
1726,amount_sum,1525.4229166666664,-0.5020625009811495,False
1718,amount_sum_real,-1058.9054000000006,-0.5042601365187986,False
1825,amount_sum,1513.54583333333,-0.504267629594315,False
1702,amount_median,0.5,-0.50693583111981,False
1757,amount_sum,1498.643750000001,-0.507034387175435,False
1709,data_rows_per_page,0.8569999999999993,-0.507858823529412,False
1712,data_rows_per_page,-0.8569999999999993,-0.507858823529412,False
1733,amount_sum,1492.8932291666665,-0.5081020430699253,False
1814,amount_median,0.4979166666666668,-0.5084445687124284,False
1783,amount_median,0.49583333333333357,-0.5099533063050468,False
1715,amount_sum_real,1028.7973999999995,-0.5124392807912904,False
1757,data_rows_per_page,-0.8389999999999986,-0.5162608996539798,False
1790,entry_ratio,0.0052000000000000934,-0.5168246753246669,False
1896,data_rows_per_page,0.8329999999999984,-0.5190615916955024,False
1747,amount_sum_real,-1003.1958000000004,-0.5193942156925329,False
1764,amount_sum,1426.085416666665,-0.520505746470175,False
1758,amount_sum,1409.0645833333328,-0.5236658764069504,False
1796,amount_sum_real,984.1346999999987,-0.5245723572792341,False
1807,amount_sum_real,-973.4941000000017,-0.5274629844396516,False
1791,amount_sum_real,-949.8809999999994,-0.533877723101163,False
1747,entry_ratio,-0.0050000000000000044,-0.5343441558441554,False
1814,entry_ratio,-0.0050000000000000044,-0.5343441558441554,False
1834,entry_ratio,-0.0050000000000000044,-0.5343441558441554,False
1849,entry_ratio,-0.0050000000000000044,-0.5343441558441554,False
1785,data_rows_per_page,-0.8000000000000007,-0.534465397923875,False
1727,amount_sum,-1348.3869791666662,-0.5349314301941077,False
1766,amount_sum_real,940.7302999999993,-0.536363603780527,False
1720,amount_sum_real,939.6534999999999,-0.5366561274470811,False
1708,amount_median,0.45833333333333326,-0.5371105829721796,False
1730,amount_sum,1332.2447916666665,-0.5379284285763135,False
1739,amount_sum_real,924.7910000000002,-0.5406936766615724,False
1821,data_rows_per_page,0.782,-0.5428674740484428,False
1711,amount_median,-0.4500000000000002,-0.5431455333426534,False
1798,n_data_rows,9.0,-0.5443333333333333,False
1802,n_data_rows,-9.0,-0.5443333333333333,False
1828,n_data_rows,9.0,-0.5443333333333333,False
1795,amount_sum_real,908.0107000000007,-0.545252215742072,False
1865,amount_sum,1258.018750000003,-0.5517094187173669,False
1836,data_rows_per_page,-0.7630000000000017,-0.55173633217993,False
1876,entry_ratio,-0.0047999999999999154,-0.5518636363636439,False
1710,amount_median,0.43333333333333335,-0.5552154340836014,False
1828,data_rows_per_page,0.75,-0.5578044982698961,False
1717,amount_sum_real,-860.7952999999998,-0.5580787591353031,False
1766,amount_sum,1217.495312500001,-0.5592331001656791,False
1724,amount_sum_real,-843.9047999999998,-0.5626672351660762,False
1704,amount_sum_real,-838.0379000000003,-0.5642610381929221,False
1813,amount_sum_real,-834.152399999999,-0.5653165737672139,False
1718,amount_median,-0.41874999999999996,-0.5657765972319307,False
1795,n_data_rows,8.5,-0.568,False
1725,amount_median,-0.4125000000000001,-0.5703028100097862,False
1772,data_rows_per_page,0.7220000000000013,-0.5708743944636672,False
1748,amount_sum_real,-809.2316000000001,-0.5720865624275665,False
1716,data_rows_per_page,-0.7139999999999986,-0.5746086505190318,False
1770,entry_ratio,0.0045000000000000595,-0.5781428571428523,False
1780,entry_ratio,0.0045000000000000595,-0.5781428571428523,False
1781,entry_ratio,0.0044999999999999485,-0.5781428571428621,False
1877,amount_median,-0.40000000000000036,-0.5793552355654968,False
1718,amount_sum,-1088.9734374999998,-0.5830947887660045,False
1723,amount_sum,1079.81640625,-0.584794905794261,False
1783,amount_sum,1078.5322916666664,-0.585033317677955,False
1712,amount_sum_real,751.0209,-0.5879000908420318,False
1880,amount_median,-0.3875000000000002,-0.5884076611212078,False
1881,amount_median,0.3875000000000002,-0.5884076611212078,False
1730,amount_median,-0.38749999999999984,-0.5884076611212081,False
1715,amount_sum,1043.5229166666668,-0.5915332446696987,False
1740,n_data_rows,8.0,-0.5916666666666667,False
1742,n_data_rows,8.0,-0.5916666666666667,False
1870,n_data_rows,-8.0,-0.5916666666666667,False
1768,amount_median,0.38229166666666714,-0.5921795051027539,False
1783,amount_sum_real,731.125,-0.5933050143351586,False
1830,amount_sum_real,725.7498000000014,-0.5947652420584708,False
1846,entry_ratio,0.0042999999999999705,-0.5956623376623408,False
1799,amount_sum,1020.3718750000007,-0.5958315242195663,False
1880,data_rows_per_page,0.6670000000000016,-0.5965474048442899,False
1847,amount_median,-0.3760416666666666,-0.5967057178806098,False
1747,amount_sum,-998.942708333333,-0.5998101162060627,False
1784,amount_sum,991.1434895833336,-0.6012581384134753,False
1728,amount_median,0.3666666666666666,-0.6034950370473928,False
1727,entry_ratio,-0.0041999999999999815,-0.6044220779220801,False
1720,amount_sum,947.7750000000003,-0.6093100392552888,False
1739,amount_sum,943.8843749999996,-0.6100323822977526,False
1784,amount_sum_real,662.0208000000002,-0.6120778727659777,False
1839,amount_median,-0.3541666666666661,-0.6125474626031041,False
1714,amount_sum_real,658.7663000000002,-0.6129619907756371,False
1716,entry_ratio,0.0040999999999999925,-0.6131818181818195,False
1805,entry_ratio,0.0040999999999999925,-0.6131818181818195,False
1708,amount_sum_real,-655.4417000000003,-0.6138651521629203,False
1798,amount_sum,918.7567708333336,-0.6146976353210005,False
1715,amount_median,0.3500000000000001,-0.6155649377883406,False
1716,amount_median,-0.3500000000000001,-0.6155649377883406,False
1765,data_rows_per_page,-0.625,-0.616152249134948,False
1717,amount_sum,-891.46875,-0.619763996636101,False
1724,amount_sum,-859.2781250000003,-0.6257405875440678,False
1803,data_rows_per_page,-0.602999999999998,-0.6264214532871981,False
1706,amount_sum_real,-599.9802999999997,-0.6289318052834982,False
1704,amount_sum,-837.4265624999998,-0.6297976025837686,False
1726,amount_median,0.32916666666666683,-0.6306523137145255,False
1748,amount_sum,-807.1156250000004,-0.635425206070015,False
1713,amount_sum_real,-564.5135,-0.6385667220525828,False
