year,metric,value,delta,abs_delta_robust_z,is_change_point,era
1722,arrears_amount_share,0.44850923770498263,0.0,-0.7236150793284187,False,pre_1760
1723,arrears_amount_share,0.5463313818108567,0.09782214410587409,0.8042826030183732,False,pre_1760
1724,arrears_amount_share,0.5360962749701957,-0.010235106840660979,-0.5637515212010045,False,pre_1760
1725,arrears_amount_share,0.3811572049782029,-0.15493906999199286,1.6963998171914982,False,pre_1760
1726,arrears_amount_share,0.33992685696361274,-0.041230348014590135,-0.07963253580879547,False,pre_1760
1727,arrears_amount_share,0.18367299409220375,-0.156253862871409,1.7169357501501106,False,pre_1760
1728,arrears_amount_share,0.13649528444097953,-0.047177709651224226,0.013260133266792618,False,pre_1760
1729,arrears_amount_share,0.0965064840979776,-0.03998880034300192,-0.09902444167307077,False,pre_1760
1730,arrears_amount_share,0.6769632168694649,0.5804567327714873,8.342619409912253,True,pre_1760
1731,arrears_amount_share,0.431359026427839,-0.2456041904416259,3.1125109510341336,True,pre_1760
1732,arrears_amount_share,0.5106796102802154,0.07932058385237634,0.5153041586231716,False,pre_1760
1733,arrears_amount_share,0.4577645063667188,-0.052915103913496575,0.10287329270181782,False,pre_1760
1734,arrears_amount_share,0.5271010550035538,0.06933654863683497,0.35936212314923854,False,pre_1760
1735,arrears_amount_share,0.508113226553872,-0.01898782844968172,-0.42704154430481794,False,pre_1760
1736,arrears_amount_share,0.5711647483966504,0.0630515218427784,0.2611954149882192,False,pre_1760
1737,arrears_amount_share,0.3707748116432584,-0.20038993675339206,2.4063032303719973,False,pre_1760
1738,arrears_amount_share,0.3696364397060401,-0.0011383719372182743,-0.7058346896178647,False,pre_1760
1739,arrears_amount_share,0.5866367511294844,0.21700031142344434,2.665742983949846,True,pre_1760
1740,arrears_amount_share,0.18893424494439992,-0.3977025061850845,5.488155711608609,True,pre_1760
1741,arrears_amount_share,0.40634660838682246,0.21741236344242254,2.672178881778069,True,pre_1760
1742,arrears_amount_share,0.3022526920152537,-0.10409391637156878,0.9022422868563234,False,pre_1760
1743,arrears_amount_share,0.42162841216229435,0.11937572014704068,1.1409309067392712,False,pre_1760
1744,arrears_amount_share,0.501476376944176,0.07984796478188166,0.5235413947548287,False,pre_1760
1745,arrears_amount_share,0.29242999063599934,-0.20904638630817668,2.541509520655233,True,pre_1760
1746,arrears_amount_share,0.4037468195200442,0.11131682888404487,1.0150579625755305,False,pre_1760
1747,arrears_amount_share,0.42611365597098044,0.022366836450936234,-0.37426434808879244,False,pre_1760
1748,arrears_amount_share,0.42856050061995093,0.002446844648970492,-0.6853974722375498,False,pre_1760
1749,arrears_amount_share,0.23028666018639812,-0.1982738404335528,2.3732516274628885,False,pre_1760
1750,arrears_amount_share,0.19377382438812343,-0.03651283579827469,-0.1533160156346913,False,pre_1760
1751,arrears_amount_share,0.5474175191411541,0.3536436947530307,4.799995004344505,True,pre_1760
1752,arrears_amount_share,0.46891482676076573,-0.07850269238038837,0.5025293978991672,False,pre_1760
1753,arrears_amount_share,0.2554152696745171,-0.21349955708624863,2.6110642147697534,True,pre_1760
1754,arrears_amount_share,0.3958796925250615,0.1404644228505444,1.470318289104457,False,pre_1760
1755,arrears_amount_share,0.4909963160468988,0.0951166235218373,0.7620247004987012,False,pre_1760
1756,arrears_amount_share,0.39693146104675353,-0.09406485500014528,0.7455969815875383,False,pre_1760
1757,arrears_amount_share,0.308152575023981,-0.08877888602277251,0.6630346965005984,False,pre_1760
1758,arrears_amount_share,0.26034342810036015,-0.04780914692362087,0.023122639899217593,False,pre_1760
1759,arrears_amount_share,0.2531111601311229,-0.0072322679692372605,-0.6106532794280933,False,pre_1760
1760,arrears_amount_share,0.2531111601311229,0.0,-0.7236150793284187,False,industrial_1760_1840
1761,arrears_amount_share,0.14033543166652288,-0.11277572846460002,1.0378447181540464,False,industrial_1760_1840
1762,arrears_amount_share,0.1849852957525047,0.044649864085981816,-0.02622263840793464,False,industrial_1760_1840
1763,arrears_amount_share,0.35199855539761005,0.16701325964510536,1.8849882657051553,False,industrial_1760_1840
1764,arrears_amount_share,0.2610414859411426,-0.09095706945646742,0.6970560466814599,False,industrial_1760_1840
1765,arrears_amount_share,0.0766580192349182,-0.1843834667062244,2.1562959471422256,False,industrial_1760_1840
1766,arrears_amount_share,0.13316216595521208,0.05650414672029387,0.15893105177540703,False,industrial_1760_1840
1767,arrears_amount_share,0.3534375640708516,0.2202753981156395,2.716897018777317,True,industrial_1760_1840
1768,arrears_amount_share,0.4093321026226919,0.05589453855184029,0.1494094969553469,False,industrial_1760_1840
1769,arrears_amount_share,0.15077456726835614,-0.25855753535433573,3.3148310478963277,True,industrial_1760_1840
1770,arrears_amount_share,0.37169628925585707,0.22092172198750093,2.726992041278497,True,industrial_1760_1840
1771,arrears_amount_share,0.3234371986487674,-0.04825909060708966,0.03015037290836619,False,industrial_1760_1840
1772,arrears_amount_share,0.1478122793497678,-0.17562491929899962,2.0194949762931347,False,industrial_1760_1840
1773,arrears_amount_share,0.11139971328745706,-0.03641256606231073,-0.15488214259489202,False,industrial_1760_1840
1774,arrears_amount_share,0.19460167481621132,0.08320196152875427,0.5759279367079366,False,industrial_1760_1840
1775,arrears_amount_share,0.19024830475716303,-0.004353370059048289,-0.6556191865332374,False,industrial_1760_1840
1776,arrears_amount_share,0.16891239128389587,-0.02133591347326716,-0.3903664775468611,False,industrial_1760_1840
1777,arrears_amount_share,0.16674736054416942,-0.002165030739726459,-0.6897991629050638,False,industrial_1760_1840
1778,arrears_amount_share,0.1780705182559916,0.011323157711822185,-0.546757103224198,False,industrial_1760_1840
1779,arrears_amount_share,0.1202085996824623,-0.057861918573529306,0.18013827930733306,False,industrial_1760_1840
1780,arrears_amount_share,0.08061363988926418,-0.03959495979319812,-0.10517589202983398,False,industrial_1760_1840
1781,arrears_amount_share,0.1254687844300079,0.04485514454074371,-0.023016334416863526,False,industrial_1760_1840
1782,arrears_amount_share,0.13358562568798782,0.008116841257979929,-0.5968370061283278,False,industrial_1760_1840
1783,arrears_amount_share,0.10420660923209651,-0.029379016455891305,-0.2647401327314436,False,industrial_1760_1840
1784,arrears_amount_share,0.045684012175435905,-0.05852259705666061,0.19045750847961715,False,industrial_1760_1840
1785,arrears_amount_share,0.0027971634312315957,-0.04288684874420431,-0.053759420383683004,False,industrial_1760_1840
1786,arrears_amount_share,0.06525101609725203,0.06245385266602044,0.25186033694095955,False,industrial_1760_1840
1787,arrears_amount_share,0.08894538395327178,0.02369436785601975,-0.353529450325006,False,industrial_1760_1840
1788,arrears_amount_share,0.08477512299249738,-0.0041702609607743996,-0.6584791930218141,False,industrial_1760_1840
1789,arrears_amount_share,0.16505809989844786,0.08028297690595047,0.5303359096597375,False,industrial_1760_1840
1790,arrears_amount_share,0.11275665476263662,-0.05230144513581124,0.09328847085245817,False,industrial_1760_1840
1791,arrears_amount_share,0.0799069008563286,-0.032849753906308024,-0.21053020148329496,False,industrial_1760_1840
1792,arrears_amount_share,0.07943813805221994,-0.00046876280410865223,-0.7162934078550066,False,industrial_1760_1840
1793,arrears_amount_share,0.11864135923871383,0.039203221186493886,-0.11129451184480506,False,industrial_1760_1840
1794,arrears_amount_share,0.15327508284126226,0.03463372360254843,-0.18266613052904818,False,industrial_1760_1840
1795,arrears_amount_share,0.1725599615372211,0.01928487869595885,-0.4224018751687974,False,industrial_1760_1840
1796,arrears_amount_share,0.2389777850333511,0.06641782349612999,0.3137741489880519,False,industrial_1760_1840
1797,arrears_amount_share,0.2266245494606389,-0.012353235572712201,-0.5306681737627134,False,industrial_1760_1840
1798,arrears_amount_share,0.11685771109470343,-0.10976683836593547,0.9908484449665556,False,industrial_1760_1840
1799,arrears_amount_share,0.20438421922047287,0.08752650812576944,0.6434736318383648,False,industrial_1760_1840
1800,arrears_amount_share,0.1410104008381693,-0.06337381838230358,0.266229409491917,False,industrial_1760_1840
1801,arrears_amount_share,0.09993910315823121,-0.041071297679938085,-0.08211676512019078,False,industrial_1760_1840
1802,arrears_amount_share,0.18094717913874703,0.08100807598051582,0.5416613330148127,False,industrial_1760_1840
1803,arrears_amount_share,0.22293885077119438,0.04199167163244735,-0.06774131627080471,False,industrial_1760_1840
1804,arrears_amount_share,0.19016054246902064,-0.032778308302173736,-0.211646120317097,False,industrial_1760_1840
1805,arrears_amount_share,0.21335107036337855,0.02319052789435791,-0.36139899680380366,False,industrial_1760_1840
1806,arrears_amount_share,0.062461768304561065,-0.15088930205881748,1.6331459282515453,False,industrial_1760_1840
1807,arrears_amount_share,0.09888287254295046,0.036421104238389394,-0.1547487836344921,False,industrial_1760_1840
1808,arrears_amount_share,0.14469287835190603,0.04581000580895557,-0.008102223384042607,False,industrial_1760_1840
1809,arrears_amount_share,0.035098833846947966,-0.10959404450495806,0.9881495536048472,False,industrial_1760_1840
1810,arrears_amount_share,0.2588656294432024,0.22376679559625445,2.7714296419123143,True,industrial_1760_1840
1811,arrears_amount_share,0.46418491229018377,0.20531928284698137,2.483295373007195,False,industrial_1760_1840
1812,arrears_amount_share,0.2714517732384296,-0.19273313905175415,2.286710641501025,False,industrial_1760_1840
1813,arrears_amount_share,0.1798567755720393,-0.09159499766639032,0.7070199361704278,False,industrial_1760_1840
1814,arrears_amount_share,0.13547875094605666,-0.04437802462598264,-0.03046853676458495,False,industrial_1760_1840
1815,arrears_amount_share,0.016209136058505703,-0.11926961488755096,1.1392736339250131,False,industrial_1760_1840
1816,arrears_amount_share,0.2924756577592549,0.27626652170074917,3.5914301701371096,True,industrial_1760_1840
1817,arrears_amount_share,0.3290797436980621,0.03660408593880721,-0.15189076699075893,False,industrial_1760_1840
1818,arrears_amount_share,0.30540857427805557,-0.02367116942000652,-0.35389178992553977,False,industrial_1760_1840
1819,arrears_amount_share,0.17921745219555,-0.12619112208250557,1.2473816180443547,False,industrial_1760_1840
1820,arrears_amount_share,0.2515360747974277,0.07231862260187769,0.4059395514137849,False,industrial_1760_1840
1821,arrears_amount_share,0.18648102539091518,-0.0650550494065125,0.2924887908299312,False,industrial_1760_1840
1822,arrears_amount_share,0.2439353003569994,0.05745427496608421,0.1737712370723485,False,industrial_1760_1840
1823,arrears_amount_share,0.1253792124747886,-0.11855608788221081,1.1281289563296095,False,industrial_1760_1840
1824,arrears_amount_share,0.09197155348484243,-0.03340765898994616,-0.2018162043403003,False,industrial_1760_1840
1825,arrears_amount_share,0.14157858439246873,0.049607030907626304,0.05120404005046785,False,industrial_1760_1840
1826,arrears_amount_share,0.15765870228881382,0.016080117896345086,-0.47245748009303756,False,industrial_1760_1840
1827,arrears_amount_share,0.1439892918041301,-0.01366941048468373,-0.5101106546452854,False,industrial_1760_1840
1828,arrears_amount_share,0.07611789712631761,-0.06787139467781247,0.3364776795630416,False,industrial_1760_1840
1829,arrears_amount_share,0.15535282925664157,0.07923493213032395,0.5139663524565922,False,industrial_1760_1840
1830,arrears_amount_share,0.11241993558760567,-0.042932893669035896,-0.05304023829483129,False,industrial_1760_1840
1831,arrears_amount_share,0.12571750920998773,0.013297573622382056,-0.5159184263447786,False,industrial_1760_1840
1832,arrears_amount_share,0.1289589518205275,0.0032414426105397687,-0.6729865360944493,False,industrial_1760_1840
1833,arrears_amount_share,0.0823025317159652,-0.04665642010456229,0.005118039291482291,False,industrial_1760_1840
1834,arrears_amount_share,0.043659168435593435,-0.03864336328037177,-0.12003901039394436,False,industrial_1760_1840
1835,arrears_amount_share,0.0894699381155077,0.045810769679914265,-0.008090292377233568,False,industrial_1760_1840
1836,arrears_amount_share,0.230561033659415,0.1410910955439073,1.480106377113885,False,industrial_1760_1840
1837,arrears_amount_share,0.12562964847498728,-0.10493138518442771,0.9153228287918995,False,industrial_1760_1840
1838,arrears_amount_share,0.14292270700383627,0.017293058528848992,-0.45351239155335915,False,industrial_1760_1840
1839,arrears_amount_share,0.18583810894927474,0.04291540194543847,-0.05331344395995997,False,industrial_1760_1840
1840,arrears_amount_share,0.06988796232804939,-0.11595014662122535,1.0874263971147735,False,industrial_1760_1840
1841,arrears_amount_share,0.05767427244573073,-0.012213689882318662,-0.5328477573210436,False,post_1840
1842,arrears_amount_share,0.10021571394997435,0.04254144150424362,-0.05915438413371646,False,post_1840
1843,arrears_amount_share,0.06415647134853172,-0.03605924260144262,-0.1604007509009506,False,post_1840
1844,arrears_amount_share,0.2144528070352772,0.15029633568674547,1.623884303965148,False,post_1840
1845,arrears_amount_share,0.0944664060988529,-0.11998640093642429,1.1504692149749105,False,post_1840
1846,arrears_amount_share,0.053033714399034974,-0.041432691699817926,-0.07647210162977723,False,post_1840
1847,arrears_amount_share,0.13643645493149745,0.08340274053246247,0.5790639319085491,False,post_1840
1848,arrears_amount_share,0.12486299525575553,-0.011573459675741915,-0.5428476020161086,False,post_1840
1849,arrears_amount_share,0.07073766632013084,-0.05412532893562469,0.12177596574511503,False,post_1840
1850,arrears_amount_share,0.08318763649297675,0.012449970172845909,-0.5291572625810174,False,post_1840
1851,arrears_amount_share,0.07311877707149687,-0.010068859421479878,-0.5663481627772514,False,post_1840
1852,arrears_amount_share,0.026178262036491044,-0.046940515035005834,0.009555357546553057,False,post_1840
1853,arrears_amount_share,0.09103581046709308,0.06485754843060204,0.28940399560168295,False,post_1840
1854,arrears_amount_share,0.19194729363536223,0.10091148316826914,0.852535419766165,False,post_1840
1855,arrears_amount_share,0.10233745481380427,-0.08960983882155796,0.6760134639055507,False,post_1840
1856,arrears_amount_share,0.06238253682989128,-0.039954917983912985,-0.09955365495496735,False,post_1840
1857,arrears_amount_share,0.008693088989397886,-0.0536894478404934,0.11496787826024983,False,post_1840
1858,arrears_amount_share,0.0,-0.008693088989397886,-0.5878365126169796,False,post_1840
1859,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1860,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1861,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1862,arrears_amount_share,0.000603643126317901,0.000603643126317901,-0.7141866933316094,False,post_1840
1863,arrears_amount_share,0.0,-0.000603643126317901,-0.7141866933316094,False,post_1840
1864,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1865,arrears_amount_share,0.024617460283057717,0.024617460283057717,-0.3391115412436358,False,post_1840
1866,arrears_amount_share,0.0,-0.024617460283057717,-0.3391115412436358,False,post_1840
1867,arrears_amount_share,5.717203715662671e-05,5.717203715662671e-05,-0.7227221013236419,False,post_1840
1868,arrears_amount_share,0.0,-5.717203715662671e-05,-0.7227221013236419,False,post_1840
1869,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1870,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1871,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1872,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1873,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1876,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1877,arrears_amount_share,0.0040121658348335225,0.0040121658348335225,-0.6609485027954167,False,post_1840
1878,arrears_amount_share,0.0,-0.0040121658348335225,-0.6609485027954167,False,post_1840
1879,arrears_amount_share,0.0007640123190234565,0.0007640123190234565,-0.7116818645927356,False,post_1840
1880,arrears_amount_share,0.0,-0.0007640123190234565,-0.7116818645927356,False,post_1840
1881,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1882,arrears_amount_share,0.00015411378475737057,0.00015411378475737057,-0.7212079546768304,False,post_1840
1883,arrears_amount_share,0.0,-0.00015411378475737057,-0.7212079546768304,False,post_1840
1884,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1885,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1886,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1889,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1891,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1892,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1893,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1894,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1895,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1896,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1897,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1898,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1899,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1900,arrears_amount_share,0.0,0.0,-0.7236150793284187,False,post_1840
1700,arrears_rate,0.10748976479088064,0.0,-0.7036667157445325,False,pre_1760
1701,arrears_rate,0.0014701078079059134,-0.10601965698297473,1.0531787741795537,False,pre_1760
1702,arrears_rate,0.15713875323182994,0.15566864542392403,1.8759092366614505,False,pre_1760
1703,arrears_rate,0.2678266273108591,0.11068787407902916,1.1305355246593896,False,pre_1760
1704,arrears_rate,0.1368170314128331,-0.131009595898026,1.4672855797074806,False,pre_1760
1705,arrears_rate,0.30338191594736097,0.16656488453452786,2.056470173032645,False,pre_1760
1706,arrears_rate,0.3020930959075289,-0.0012888200398320504,-0.6823097547927881,False,pre_1760
1707,arrears_rate,0.07493540051679586,-0.22715769539073305,3.0605500720238488,True,pre_1760
1708,arrears_rate,0.2324086603518268,0.15747325983503097,1.9058133957525742,False,pre_1760
1709,arrears_rate,0.34647609659931,0.1140674362474832,1.1865380502525442,False,pre_1760
1710,arrears_rate,0.17888427846934074,-0.16759181812996926,2.07348742914292,False,pre_1760
1711,arrears_rate,0.006226121409367483,-0.17265815705997326,2.1574414330785645,False,pre_1760
1712,arrears_rate,0.16119051127154854,0.15496438986218106,1.8642390592376472,False,pre_1760
1713,arrears_rate,0.011822807542651899,-0.14936770372889666,1.7714967030408115,False,pre_1760
1714,arrears_rate,0.05005577244841048,0.03823296490575858,-0.07011050671157651,False,pre_1760
1715,arrears_rate,0.18794431279620855,0.13788854034779807,1.5812761629250922,False,pre_1760
1716,arrears_rate,0.30223633717083503,0.11429202437462649,1.1902596868762654,False,pre_1760
1717,arrears_rate,0.30720133203829614,0.004964994867461103,-0.6213920782987989,False,pre_1760
1718,arrears_rate,0.32790284360189575,0.020701511563599617,-0.36062318721319875,False,pre_1760
1719,arrears_rate,0.21179145687834983,-0.11611138672354593,1.2204082331760342,False,pre_1760
1720,arrears_rate,0.334799179126356,0.12300772224800616,1.3346870028677418,False,pre_1760
1721,arrears_rate,0.2836953050143724,-0.05110387411198358,0.14317257148032897,False,pre_1760
1722,arrears_rate,0.2836953050143724,0.0,-0.7036667157445325,False,pre_1760
1723,arrears_rate,0.35045407175822546,0.06675876674385306,0.40258887500564905,False,pre_1760
1724,arrears_rate,0.2231606301770343,-0.12729344158119116,1.405705405453176,False,pre_1760
1725,arrears_rate,0.16624241237517134,-0.05691821780186296,0.23952171822463053,False,pre_1760
1726,arrears_rate,0.35861163774245297,0.19236922536728163,2.4840723847599238,False,pre_1760
1727,arrears_rate,0.19040813085596317,-0.1682035068864898,2.0836236874907748,False,pre_1760
1728,arrears_rate,0.19714152555538297,0.0067333946994198035,-0.5920880288652296,False,pre_1760
1729,arrears_rate,0.12908620951801733,-0.06805531603736564,0.42407391696477964,False,pre_1760
1730,arrears_rate,0.3675139085851424,0.23842769906712505,3.2473046389951103,True,pre_1760
1731,arrears_rate,0.37672281776416544,0.009208909179023061,-0.5510664242638192,False,pre_1760
1732,arrears_rate,0.3936425429828069,0.016919725218641435,-0.42329094593895294,False,pre_1760
1733,arrears_rate,0.33704210886682645,-0.056600434115980425,0.23425574348747558,False,pre_1760
1734,arrears_rate,0.4877036090705845,0.15066150020375807,1.7929361282042506,False,pre_1760
1735,arrears_rate,0.3978558665872543,-0.08984774248333022,0.7851949317426657,False,pre_1760
1736,arrears_rate,0.44416822042676607,0.046312353839511766,0.06377257132824635,False,pre_1760
1737,arrears_rate,0.32713125845737484,-0.11703696196939123,1.235745886046481,False,pre_1760
1738,arrears_rate,0.24347659247889483,-0.08365466597848001,0.6825698258337858,False,pre_1760
1739,arrears_rate,0.3455422547793461,0.10206566230045125,0.9876573612373225,False,pre_1760
1740,arrears_rate,0.393513874958208,0.04797162017886192,0.09126817608518574,False,pre_1760
1741,arrears_rate,0.3540093491549802,-0.039504525803227775,-0.04903954599113844,False,pre_1760
1742,arrears_rate,0.32490848875719014,-0.029100860397790085,-0.22143807251304162,False,pre_1760
1743,arrears_rate,0.20796855458281224,-0.1169399341743779,1.2341380441715177,False,pre_1760
1744,arrears_rate,0.3546325878594249,0.14666403327661268,1.7266943392574718,False,pre_1760
1745,arrears_rate,0.35021234890558645,-0.004420238953838473,-0.6304191964502102,False,pre_1760
1746,arrears_rate,0.275028441410694,-0.07518390749489245,0.5422013860404294,False,pre_1760
1747,arrears_rate,0.27719406674907293,0.0021656253383789403,-0.6677802658458374,False,pre_1760
1748,arrears_rate,0.3691285537700866,0.09193448702101364,0.8197742525401438,False,pre_1760
1749,arrears_rate,0.248782786241558,-0.12034576752852857,1.290575908035136,False,pre_1760
1750,arrears_rate,0.38317911434236623,0.13439632810080823,1.5234069195170796,False,pre_1760
1751,arrears_rate,0.3835758835758836,0.00039676923351739113,-0.6970918761507994,False,pre_1760
1752,arrears_rate,0.41643657625466957,0.03286069267878594,-0.15913411328782642,False,pre_1760
1753,arrears_rate,0.4923525127458121,0.07591593649114253,0.5543317954112326,False,pre_1760
1754,arrears_rate,0.31534134103694694,-0.17701117170886516,2.229574982376006,False,pre_1760
1755,arrears_rate,0.31873367143076686,0.00339233039381992,-0.6474526086410546,False,pre_1760
1756,arrears_rate,0.3663467429038187,0.04761307147305183,0.08532668660440265,False,pre_1760
1757,arrears_rate,0.33082565356403987,-0.03552108933977882,-0.11504883695058071,False,pre_1760
1758,arrears_rate,0.36026099114494337,0.029435337580903498,-0.2158954708167385,False,pre_1760
1759,arrears_rate,0.3693731157084936,0.009112124563550261,-0.5526702364249425,False,pre_1760
1760,arrears_rate,0.3693731157084936,0.0,-0.7036667157445325,False,industrial_1760_1840
1761,arrears_rate,0.17018447731427622,-0.1991886383942174,2.5970764762768925,True,industrial_1760_1840
1762,arrears_rate,0.28926210469894587,0.11907762738466965,1.2695616324212469,False,industrial_1760_1840
1763,arrears_rate,0.37055565481507946,0.0812935501161336,0.6434439139793677,False,industrial_1760_1840
1764,arrears_rate,0.3351658420377497,-0.03538981277732978,-0.11722421313302185,False,industrial_1760_1840
1765,arrears_rate,0.18427660807417423,-0.15088923396357545,1.7967098909216952,False,industrial_1760_1840
1766,arrears_rate,0.16187710180372974,-0.022399506270444486,-0.3324858169601104,False,industrial_1760_1840
1767,arrears_rate,0.25920778318276577,0.09733068137903603,0.9091942713406934,False,industrial_1760_1840
1768,arrears_rate,0.34992773406134575,0.09071995087857998,0.7996482456758975,False,industrial_1760_1840
1769,arrears_rate,0.13432835820895525,-0.2155993758523905,2.8690178398897697,True,industrial_1760_1840
1770,arrears_rate,0.3129251700680272,0.17859681185907197,2.255850531890194,False,industrial_1760_1840
1771,arrears_rate,0.23076923076923078,-0.08215593929879644,0.6577345143193013,False,industrial_1760_1840
1772,arrears_rate,0.1359773371104816,-0.09479189365874918,0.8671241695955344,False,industrial_1760_1840
1773,arrears_rate,0.2724867724867725,0.1365094353762909,1.5584230956895195,False,industrial_1760_1840
1774,arrears_rate,0.36185819070904646,0.08937141822227396,0.777301790474415,False,industrial_1760_1840
1775,arrears_rate,0.3133514986376022,-0.04850669207144426,0.10013482089445337,False,industrial_1760_1840
1776,arrears_rate,0.34345351043643263,0.03010201179883043,-0.2048480516272793,False,industrial_1760_1840
1777,arrears_rate,0.3597733711048159,0.016319860668383257,-0.43323126606143414,False,industrial_1760_1840
1778,arrears_rate,0.3407821229050279,-0.01899124819978798,-0.38896386065809946,False,industrial_1760_1840
1779,arrears_rate,0.2459546925566343,-0.09482743034839361,0.8677130459860577,False,industrial_1760_1840
1780,arrears_rate,0.21005917159763313,-0.03589552095900117,-0.10884415264735389,False,industrial_1760_1840
1781,arrears_rate,0.25348189415041783,0.043422722552784704,0.01588866151286928,False,industrial_1760_1840
1782,arrears_rate,0.25271739130434784,-0.0007645028460699921,-0.6909981841214969,False,industrial_1760_1840
1783,arrears_rate,0.2868020304568528,0.03408463915250498,-0.1388521683782415,False,industrial_1760_1840
1784,arrears_rate,0.15988372093023256,-0.12691830952662025,1.399489114277053,False,industrial_1760_1840
1785,arrears_rate,0.0024813895781637717,-0.1574023313520688,1.904638044040021,False,industrial_1760_1840
1786,arrears_rate,0.1031390134529148,0.10065762387475104,0.964324839436875,False,industrial_1760_1840
1787,arrears_rate,0.18292682926829268,0.07978781581537787,0.6184924795889368,False,industrial_1760_1840
1788,arrears_rate,0.19592875318066158,0.013001923912368901,-0.4882126005755916,False,industrial_1760_1840
1789,arrears_rate,0.14883720930232558,-0.047091543878336,0.07668448355714517,False,industrial_1760_1840
1790,arrears_rate,0.045662100456621,-0.10317510884570458,1.0060419345778415,False,industrial_1760_1840
1791,arrears_rate,0.05319148936170213,0.007529388905081126,-0.5788976557776581,False,industrial_1760_1840
1792,arrears_rate,0.1506849315068493,0.09749344214514719,0.9118913704071892,False,industrial_1760_1840
1793,arrears_rate,0.1844380403458213,0.03375310883897201,-0.14434593767233622,False,industrial_1760_1840
1794,arrears_rate,0.1968503937007874,0.0124123533549661,-0.49798233954891696,False,industrial_1760_1840
1795,arrears_rate,0.21882951653944022,0.021979122838652804,-0.3394519660422625,False,industrial_1760_1840
1796,arrears_rate,0.2543640897755611,0.03553457323612086,-0.1148253960986742,False,industrial_1760_1840
1797,arrears_rate,0.18947368421052632,-0.06489040556503475,0.37162837198229653,False,industrial_1760_1840
1798,arrears_rate,0.13131313131313133,-0.058160552897394996,0.260108379902949,False,industrial_1760_1840
1799,arrears_rate,0.14326647564469913,0.011953344331567806,-0.505588551034031,False,industrial_1760_1840
1800,arrears_rate,0.15821501014198783,0.014948534497288696,-0.45595543125364213,False,industrial_1760_1840
1801,arrears_rate,0.15469613259668508,-0.003518877545302751,-0.6453556032491107,False,industrial_1760_1840
1802,arrears_rate,0.38202247191011235,0.22732633931342727,3.0633446605314876,True,industrial_1760_1840
1803,arrears_rate,0.2186046511627907,-0.16341782074732164,2.0043203644179606,False,industrial_1760_1840
1804,arrears_rate,0.23148148148148148,0.012876830318690774,-0.4902855191467874,False,industrial_1760_1840
1805,arrears_rate,0.2236842105263158,-0.007797270955165692,-0.5744585981074539,False,industrial_1760_1840
1806,arrears_rate,0.1044776119402985,-0.11920659858601729,1.2716988066006925,False,industrial_1760_1840
1807,arrears_rate,0.3356164383561644,0.2311388264158659,3.1265211597007747,True,industrial_1760_1840
1808,arrears_rate,0.176,-0.1596164383561644,1.9413278807651044,False,industrial_1760_1840
1809,arrears_rate,0.0647887323943662,-0.1112112676056338,1.1392086479540486,False,industrial_1760_1840
1810,arrears_rate,0.09859154929577464,0.03380281690140845,-0.14352222829815528,False,industrial_1760_1840
1811,arrears_rate,0.14009661835748793,0.04150506906171329,-0.01588866151286928,False,industrial_1760_1840
1812,arrears_rate,0.032407407407407406,-0.10768921095008052,1.0808448546099565,False,industrial_1760_1840
1813,arrears_rate,0.23267326732673269,0.20026585991932527,2.614927050707055,True,industrial_1760_1840
1814,arrears_rate,0.105,-0.12767326732673268,1.4119994755058534,False,industrial_1760_1840
1815,arrears_rate,0.09090909090909091,-0.014090909090909085,-0.4701670913374348,False,industrial_1760_1840
1816,arrears_rate,0.04516129032258064,-0.04574780058651027,0.054417392632309554,False,industrial_1760_1840
1817,arrears_rate,0.020588235294117647,-0.024573055028462996,-0.2964680685413608,False,industrial_1760_1840
1818,arrears_rate,0.38461538461538464,0.364027149321267,5.328605729710473,True,industrial_1760_1840
