year,payment_period,n_entries,total,share,era
1749,sesquiannual,0.014285714285714285,120.61428571428571,0.00011844131232974062,pre_1760
1749,triennial,1.0142857142857142,120.61428571428571,0.008409333175411583,pre_1760
1750,annual,31.47142857142857,112.61428571428571,0.2794621337054421,pre_1760
1750,biennial,10.042857142857143,112.61428571428571,0.08917924647976659,pre_1760
1750,half_year,5.2,112.61428571428571,0.04617531396676392,pre_1760
1750,multi_year,6.0,112.61428571428571,0.05327920842318914,pre_1760
1750,one_off,52.857142857142854,112.61428571428571,0.4693644551566662,pre_1760
1750,quadrennial,2.0142857142857142,112.61428571428571,0.017886591399213496,pre_1760
1750,sesquiannual,2.0142857142857142,112.61428571428571,0.017886591399213496,pre_1760
1750,triennial,3.0142857142857142,112.61428571428571,0.02676645946974502,pre_1760
1751,annual,50.47142857142857,129.61428571428573,0.3893971123112531,pre_1760
1751,biennial,10.042857142857143,129.61428571428573,0.07748264080238068,pre_1760
1751,half_year,4.2,129.61428571428573,0.03240383555604541,pre_1760
1751,multi_year,5.0,129.61428571428573,0.038575994709577864,pre_1760
1751,one_off,51.857142857142854,129.61428571428573,0.40008817370219324,pre_1760
1751,quadrennial,4.014285714285714,129.61428571428573,0.03097101289540394,pre_1760
1751,quinquennial,2.0,129.61428571428573,0.015430397883831146,pre_1760
1751,sesquiannual,2.0142857142857142,129.61428571428573,0.015540615011572797,pre_1760
1751,triennial,0.014285714285714285,129.61428571428573,0.00011021712774165104,pre_1760
1752,annual,54.47142857142857,136.61428571428573,0.39872424971243325,pre_1760
1752,biennial,3.0428571428571427,136.61428571428573,0.02227334518456551,pre_1760
1752,half_year,12.2,136.61428571428573,0.08930252012966641,pre_1760
1752,multi_year,6.0,136.61428571428573,0.04391927219491791,pre_1760
1752,one_off,50.857142857142854,136.61428571428573,0.3722681166997803,pre_1760
1752,quadrennial,1.0142857142857142,136.61428571428573,0.0074244483948551696,pre_1760
1752,quinquennial,4.0,136.61428571428573,0.02927951479661194,pre_1760
1752,sesquiannual,1.0142857142857142,136.61428571428573,0.0074244483948551696,pre_1760
1752,triennial,4.014285714285714,136.61428571428573,0.029384084492314125,pre_1760
1753,annual,52.47142857142857,114.61428571428571,0.45780879970086,pre_1760
1753,biennial,6.042857142857143,114.61428571428571,0.052723420167019815,pre_1760
1753,half_year,10.2,114.61428571428571,0.08899414184220365,pre_1760
1753,multi_year,6.0,114.61428571428571,0.052349495201296274,pre_1760
1753,one_off,36.857142857142854,114.61428571428571,0.3215754705222485,pre_1760
1753,quadrennial,1.0142857142857142,114.61428571428571,0.008849557522123894,pre_1760
1753,quinquennial,1.0,114.61428571428571,0.008724915866882713,pre_1760
